ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,129.09,129.07,-1.58,-1.56,2141149,0.93,-2.95,-5.38,11.3,-12.48,-5.26,49.42,2.61,3.07,3.88,-1.27,-19.47
AA,47.9,48.51,-1.02,-2.26,7154687,0.92,-0.69,-35.3,-33.72,-20.68,-10.37,30.21,4.88,6.81,-24.32,-11.92,-42.51
AAA,25,25.01,-0.08,-0.12,5052,0.5,0.02,0.36,0.32,0.36,0.12,53.1,0.39,0.44,0.2,0.07,-0.52
AAAC,20.03,20.03,0,0,14,0.04,0.1,0.02,0.18,-0.22,-0.17,43.2,0.0,0.06,-0.11,,-0.74
AAAD,49.92,49.92,-0.17,-0.17,15,0.39,-0.41,0.15,-0.03,-0.03,-0.03,45.48,0.1,0.2,,,-0.99
AAAP,25.2,25.2,0,0,600059,,0.08,0.3,0.3,0.3,0.3,,0.22,,,,-0.1
AAC.U,10.07,10.06,0,0.1,739024,,0.3,-0.1,-0.1,-0.1,-0.1,,0.94,,,,-0.3
AACB,10.5,10.51,-0.19,-0.28,102655,3.03,0.38,0.48,1.45,2.04,2.04,59.71,0.27,0.24,0.64,2.43,-0.38
AACG,1,0.96,-5.75,-1.96,2655,0.06,-7.56,-9.3,-2.89,8.76,21.7,42.07,7.77,8.15,-12.58,-12.52,-62.73
AACI,9.98,9.98,-0.2,-0.2,50030,0.97,0.3,0.3,1.01,0.3,0.3,58.56,0.13,0.21,0.53,,-0.2
AACO,9.94,9.94,-0.1,-0.1,106,0.0,0.1,0.1,-0.1,-0.1,-0.1,53.98,0.07,0.21,,,-0.1
AACOU,10.01,10.07,0.6,0.0,874,0.35,0.4,-1.18,1.21,0.8,0.8,54.15,1.4,2.17,0.91,,-10.33
AACP,9.98,9.98,0.1,0.1,993,0.04,0,0.2,0.3,0.3,0.3,54.24,0.24,0.22,,,-0.3
AACPU,10.22,10.22,-0.39,-0.39,308,0.15,-0.0,-0.15,1.89,2.1,2.1,51.1,0.33,0.61,0.78,,-4.49
AADR,82.55,83.09,0.1,-0.54,446,0.22,1.14,0.34,-4.2,-6.77,-4.72,50.1,1.29,1.74,-1.25,-3.72,-15.55
AADX,23.08,20.86,-10.43,-0.9,1718805,1.22,-7.45,19.54,0.53,0.53,0.53,51.41,20.77,9.58,,,-13.94
AAEQ,53.16,53.16,-0.18,-0.18,23,0.03,0.13,0.25,9.97,6.58,7.86,53.88,0.2,0.7,0.8,,-1.9
AAL,16.84,16.52,-3.95,-2.12,176655842,1.11,-9.48,22.46,46.0,3.12,7.48,55.04,4.32,4.41,14.8,23.13,-12.08
AALG,17.96,16.98,-8.37,-3.09,41168,1.27,-18.64,44.51,95.62,-12.02,-2.69,52.18,7.41,7.93,24.85,28.03,-23.06
AAME,1.73,1.7,0.89,2.86,6207,0.45,3.35,2.73,-27.87,-45.15,-42.93,38.46,5.03,5.15,-17.68,-33.63,-54.31
AAMI,77.85,77.39,-1.14,-0.55,311153,0.51,8.5,1.54,31.17,52.1,65.22,57.13,4.23,4.25,6.62,37.6,-9.73
