ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,142.58,143.12,-1.13,-1.5,1521007,0.6,-6.23,-3.09,9.81,26.46,5.05,40.64,2.61,3.05,0.09,8.76,-12.6
AA,49.08,48.3,-4.79,-3.25,3863023,1.2,-7.68,-9.72,-30.67,-28.0,-10.75,44.25,4.03,4.63,-0.53,-16.55,-42.76
AAA,24.98,24.99,-0.04,-0.08,79661,8.48,-0.12,-0.04,0.52,-0.04,0.04,51.79,0.24,0.34,0.06,0.04,-0.76
AAAC,20.09,20.09,0.02,0.02,11,0.71,0.1,0.05,0.17,0.45,0.1,49.18,0.0,0.05,0.06,,-0.47
AAAD,49.01,49.01,-0.53,-0.53,131,3.39,-0.55,-0.91,-2.07,-1.86,-1.86,30.76,0.0,0.19,-1.36,,-2.8
AAAP,25.36,25.39,0,-0.12,1129,0.1,0.24,0.16,1.07,1.07,1.07,60.62,0.11,0.13,0.28,,-0.24
AAC,10.13,10.06,0,0.7,2171,0.01,-0.2,-6.59,-6.59,-6.59,0.6,36.32,2.54,1.53,-5.09,-4.03,-1.37
AAC.U,10.16,10.12,-0.39,0,27231,3.23,-0.88,-0.56,0.5,0.5,0.5,45.49,0.29,0.49,,,-2.32
AACG,0.87,0.92,9.08,2.92,1411,0.16,5.75,6.22,-5.36,-5.15,16.46,48.86,9.54,8.32,-2.56,-7.96,-64.33
AACI,10.04,10.04,0,0.05,10140,1.48,0,0.4,0.9,0.9,0.9,60.36,0.11,0.2,0.63,,-0.1
AACO,9.99,9.99,0.2,0.2,2069,0.08,0.1,0.6,1.01,0.4,0.4,61.3,0.05,0.16,,,0.0
AACOU,10.07,10.06,-0.1,0,5000,0.18,-0.1,0.1,-1.28,1.11,0.7,49.95,0.02,1.35,0.49,,-10.42
AACP,10.07,10.07,0.1,0.1,1539,0.06,0.1,0.6,1.1,1.21,1.21,67.57,0.12,0.16,0.69,,0.0
AACPU,10.32,10.3,-3.92,-3.73,691,0.8,0.1,0.59,0.98,2.9,2.9,51.39,0.24,0.93,1.05,,-3.92
AADR,84.47,84.44,-0.8,-0.77,1525,0.9,-0.48,-0.25,0.97,0.56,-3.17,52.87,0.79,1.04,1.04,-1.87,-14.17
AADX,11.92,11.54,-3.35,-0.17,1408388,0.75,-6.71,-47.11,-44.6,-44.39,-44.39,25.12,6.74,9.27,-34.61,,-52.39
AAEQ,54.17,54.22,-0.57,-0.67,1302,1.56,-1.77,-1.3,2.66,14.66,10.01,45.91,0.12,0.56,0.26,,-2.3
AAL,12.66,12.85,-0.7,-2.13,62147411,1.0,-1.98,-15.01,-13.23,21.23,-16.4,33.76,2.47,3.41,-14.09,-7.79,-31.61
AALG,9.45,9.71,-1.21,-3.88,20924,0.61,-3.97,-29.51,-30.92,24.85,-44.34,33.03,3.84,6.63,-29.15,-27.6,-55.99
AAME,1.28,1.3,1.56,0,22841,0.08,-2.26,-13.33,-25.71,-50,-56.23,40.06,6.84,7.12,-13.39,-41.68,-62.43
AAMI,91.81,92.05,-0.49,-0.75,276923,0.64,1.14,1.24,18.42,81.95,96.52,53.08,2.61,3.13,5.53,39.98,-6.57
AAOI,104.5,103.29,-4.3,-3.18,5685380,0.93,1.36,-22.9,-40.34,-1.03,184.19,42.96,8.03,10.39,-10.5,0.46,-55.8
AAON,75.9,76.52,-0.65,-1.45,873417,0.81,2.44,-15.95,-40.74,-13.81,-1.66,36.29,4.29,5.28,-17.5,-22.2,-49.14
AAP,43.04,43.31,-0.16,-0.78,1230684,0.75,0.89,-22.01,-28.72,-18.24,9.42,36.44,4.41,5.34,-17.2,-17.06,-33.58
AAPB,39.54,41.93,7.15,1.05,87093,2.55,-0.37,11.54,17.06,52.17,31.03,57.8,3.71,4.32,4.37,23.1,-11.97
AAPD,11.01,10.66,-3.42,-0.27,20059335,1.47,-0.63,-5.64,-10.85,-23.4,-18.67,40.6,2.09,2.51,-3.09,-14.87,-32.17
AAPG,16.59,16.67,-3.7,-4.16,3078,0.38,-5.18,-11.66,-5.12,-29.78,-36.52,42.67,2.56,4.15,-8.22,-27.44,-59.04
AAPL,316.67,326.57,3.56,0.42,69959432,1.7,0.52,6.12,10.32,27.83,19.95,58.94,2.14,2.42,2.95,14.73,-5.22
AAPU,40.5,42.95,7.03,0.92,5116264,2.81,0.49,11.1,15.27,49.18,27.39,57.61,4.23,4.67,4.08,21.69,-12.15
AARD,4.87,5.01,1.83,-1.02,209380,1.71,-15.37,-34.77,37.64,-5.47,-62.33,38.28,12.83,14.64,-20.55,-36.54,-72.07
AAT,21.65,21.38,-0.93,0.32,350638,0.71,-3.78,-5.52,-13.2,12.23,13.18,24.04,1.54,1.92,-9.31,1.9,-17.67
AAUB,50.66,50.66,-0.66,-0.67,377,0.33,-0.47,-1.1,2.39,2.39,2.39,50.22,0.31,0.73,,,-2.42
AAUC,22.38,22.48,-2.22,-2.65,220750,0.55,-8.02,1.17,-11.18,-28.41,-3.77,47.79,3.59,4.28,1.82,-15.04,-30.19
