ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,156.02,153.84,-2.44,-1.06,2966271,1.18,-1.7,10.52,12.91,28.62,12.92,60.99,2.62,2.87,9.76,16.98,-6.05
AA,51.23,50.32,-1.7,0.08,2416268,0.55,-3.23,12.2,-33.62,-19.68,-7.02,50.65,3.82,4.59,2.19,-12.26,-40.37
AAA,24.92,24.94,0.02,-0.07,8110,0.81,0.05,0.17,0.03,-0.15,-0.15,46.83,0.22,0.26,-0.13,-0.15,-0.94
AAAC,20.14,20.14,0.05,0.05,11,0.26,0.12,0.3,0.2,0.15,0.35,75.27,0.0,0.04,0.31,,-0.22
AAAD,49.66,49.66,-0.1,-0.1,110,2.17,0.24,-0.43,-0.53,-0.53,-0.53,49.67,0.01,0.18,-0.35,,-1.49
AAAP,25.43,25.43,0,0,26220,4.35,0.26,0.39,1.21,1.21,1.21,81.28,0.09,0.12,,,-0.1
AAC,10.08,10.06,-0.89,-0.69,2247,0.01,-6.59,-6.59,-6.59,-6.59,0.6,36.16,2.2,2.02,-5.65,-4.05,-1.37
AAC.U,10.17,10.19,0,-0.2,223,0.01,0,0.89,1.19,1.19,1.19,60.55,0.41,0.47,,,-1.64
AACG,0.93,0.92,-3.21,-2.16,9903,0.22,-7.65,-3.19,-16.35,-8.21,16.47,45.88,9.57,8.81,-4.24,-9.32,-64.33
AACI,10.04,10.05,0,-0.1,490,0.03,0.1,0.7,1.11,1.01,1.01,65.53,0.08,0.22,0.83,,0.0
AACO,9.97,9.98,0.1,0,11094,0.88,0.1,0.6,1.01,0.3,0.3,60.1,0.04,0.17,,,-0.1
AACOU,10.25,10.25,1.79,1.79,129,0.0,1.18,1.49,2.6,3.12,2.6,63.86,-0.0,1.4,2.44,,-8.73
AACP,10.06,10.07,0.1,0,850,0.01,0.35,0.7,1.31,1.21,1.21,70.65,0.14,0.17,0.75,,0.0
AACPU,10.65,10.72,4.28,3.6,394,0.46,4.28,4.69,2.73,7.09,7.09,82.36,0.22,0.67,5.22,,0.0
AADR,84.44,83.45,-0.85,0.33,411,0.17,-0.77,2.74,-4.41,-11.35,-4.31,47.43,1.13,1.23,0.38,-3.0,-15.18
AADX,14.47,13.3,-7.77,0.35,1792990,1.22,-15.61,-29.78,-35.9,-35.9,-35.9,26.71,7.23,9.82,-29.22,,-45.13
AAEQ,55.06,54.89,-0.27,0.05,616,1.03,0.49,4.45,1.67,12.38,11.36,56.52,0.19,0.54,2.11,,-1.1
AAL,13.83,13.64,-0.58,0.8,63505536,1.01,-0.66,-7.27,-7.34,1.64,-11.26,37.92,3.06,3.72,-12.63,-2.03,-27.41
AALG,11.35,10.99,-1.17,2.04,23698,0.67,-2.28,-17.92,-22.58,-9.97,-37.0,36.86,4.66,7.27,-27.09,-18.71,-50.19
AAME,1.57,1.41,-10.19,0,261772,0.97,6.02,-10.76,-36.2,-46.79,-52.53,45.96,7.0,7.34,-9.91,-38.25,-59.25
AAMI,97.92,95.76,-1.59,0.63,352302,1.21,4.35,16.97,31.09,73.48,104.44,66.82,3.29,2.89,13.96,50.09,-2.8
AAOI,110.46,106.23,-6.22,-2.49,5716918,0.52,-17.89,20.46,-36.97,61.13,192.28,42.6,11.46,13.24,-13.32,6.8,-54.54
AAON,78.19,75.87,-2.92,0.05,735087,0.65,-7.46,-17.57,-46.67,-22.11,-2.49,30.84,5.56,6.5,-25.15,-23.42,-49.57
AAP,43.72,42.9,-1.76,0.11,1314093,0.37,1.16,-25.87,-27.35,-17.28,8.39,30.25,4.78,6.68,-21.86,-18.28,-34.21
AAPB,39.68,40.4,3.13,1.29,24376,0.58,4.94,-12.83,-0.05,27.73,26.26,56.1,3.76,4.04,3.31,19.65,-15.17
AAPD,10.98,10.9,-1.54,-0.81,9747769,1.51,-2.5,6.03,-4.13,-16.48,-16.86,42.38,1.99,2.28,-2.86,-13.63,-31.55
AAPG,17.92,18.28,-2.42,-4.32,6354,0.76,6.57,0.97,-10.28,-26.48,-30.4,52.26,2.89,4.07,0.57,-22.58,-56.97
AAPL,316.85,319.7,1.63,0.72,38649072,1.0,2.45,-5.9,2.54,17.19,17.43,57.37,2.07,2.24,2.47,13.13,-7.22
AAPU,40.72,41.39,3.22,1.55,1711721,1.43,4.63,-13.08,-0.19,25.52,22.76,55.74,4.14,4.38,3.0,18.05,-15.34
AARD,6.47,5.79,-12.54,-2.27,143102,1.08,-2.03,-11.06,38.85,-52.77,-56.47,43.79,13.43,14.62,-6.29,-28.4,-67.73
AAT,22.6,22.43,-0.31,0.44,433150,1.1,-1.67,-2.82,-3.69,11.37,18.74,36.96,1.9,1.9,-6.44,7.51,-13.63
AAUB,50.97,50.99,-0.47,-0.5,891,0.53,0.36,4.92,3.04,3.04,3.04,55.98,1.03,0.76,,,-1.8
AAUC,24.33,23.36,-3.11,0.91,286331,0.48,-1.06,35.42,-13.48,-26.22,0,55.45,4.69,4.51,5.23,-10.81,-27.45
AAUS,61.94,61.67,-0.27,0.16,353,0.59,0.48,4.69,1.76,12.24,11.92,56.85,0.29,0.58,2.13,8.16,-1.26
AAVM,34.46,34.46,-1.01,-1.01,300,0.93,-0.91,4.84,-1.12,1.71,15.75,52.08,0.31,0.64,1.55,6.08,-1.57
AAXJ,117.71,116.85,-0.54,0.19,226623,0.49,-0.09,9.34,-2.23,10.37,22.72,55.97,1.27,1.76,2.05,10.74,-6.44
AB,36.74,36.88,0.79,0.41,296968,0.95,2.67,-1.39,-0.05,-6.54,-3.96,52.85,1.53,1.57,0.4,-4.11,-16.39
ABAT,2.66,2.57,-3.93,-0.56,4745775,1.52,8.44,15.25,-31.1,-31.28,-24.85,52.92,6.61,6.45,2.17,-23.33,-77.63
ABBV,258.67,255.48,-1.03,0.2,3224862,0.71,-2.0,-3.3,16.65,13.5,11.69,50.44,2.26,2.22,1.47,12.22,-4.48
ABCB,85.9,85.59,0.22,0.59,250426,0.8,-1.44,-2.59,1.49,5.73,15.4,38.51,1.5,1.65,-3.55,3.85,-8.18
ABCL,12.3,11.35,-8.47,-0.77,5861231,0.77,-1.9,112.55,100.18,229.94,231.87,62.01,9.09,7.55,44.31,129.52,-9.78
ABCS,36.22,36.06,-0.38,0.07,2124,1.35,-0.48,0.58,11.6,15.09,18.3,56.68,0.44,0.65,3.14,12.57,-1.38
ABEO,5.99,5.92,-1.99,-0.83,912889,0.58,-1.82,-2.47,2.42,15.74,11.7,41.02,4.58,5.23,-7.47,8.43,-22.61
