ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,139.99,140.54,1.92,1.52,2277365,0.97,11.2,3.97,23.08,5.87,3.16,63.58,2.97,3.01,8.09,7.29,-12.31
AA,43.59,44.36,0.64,-1.11,5509954,0.96,-0.07,-15.02,-30.51,-29.64,-18.03,31.56,4.53,5.28,-24.81,-20.74,-47.43
AAA,25,25.02,0.16,0.08,1704,0.4,0.32,0.0,0.16,-0.08,0.16,54.7,0.36,0.36,0.18,0.13,-0.48
AAAC,20.07,20.07,0,0,23,0.0,0.05,-0.07,0.05,-0.47,0.05,61.46,0.04,0.06,0.1,,-0.52
AAAD,49.97,49.97,0.14,0.14,20,0.22,0.15,-0.87,0.07,0.07,0.07,50.39,0.01,0.19,,,-0.9
AAAP,25.32,25.32,0,0,8,0.0,0.14,0.6,0.82,0.82,0.82,93.37,0.08,0.07,,,0.0
AAC.U,10.1,10.1,0.1,0.09,35256,0.72,0.35,0.3,0.3,0.3,0.3,61.84,1.2,0.32,,,0.0
AACB,10.56,10.55,0.38,0.48,33456,1.97,0.14,0.69,1.64,1.54,2.43,58.24,0.38,0.38,0.62,2.48,-0.38
AACBU,10.68,10.68,0,0,101,0.07,0,0,1.42,0.28,0.95,48.26,-0.0,4.1,0.65,,-18.54
AACG,0.94,0.97,5.43,2.17,2715,0.84,5.43,0,-20.5,-11.82,22.78,49.25,6.74,7.25,-6.31,-7.48,-62.39
AACI,9.98,9.99,0.1,0,89756,2.33,-0.1,0.4,0.81,0.4,0.4,60.9,0.16,0.21,0.52,,-0.1
AACIU,10.14,10.14,0,0,1729,0.64,0,-1.55,1.3,1.71,1.71,57.77,0.46,0.81,1.3,,-5.67
AACO,9.93,9.94,0.2,0.1,10049,0.71,0.1,0.35,0.4,-0.1,-0.1,51.29,0.1,0.21,,,-0.5
AACOU,10.1,10.08,0.3,0.5,602,0.03,-0.2,0.5,1.31,0.9,0.9,54.08,0.28,1.72,0.91,,-10.24
AACP,10,10.02,0.3,0.1,60180,3.75,0.3,0.4,0.7,0.7,0.7,65.89,0.12,0.18,,,0.0
AACPU,10.24,10.24,0.2,0.2,3802,3.8,0.2,-0.1,1.89,2.3,2.3,53.8,0.02,0.5,0.86,,-4.3
AADR,80.97,81.29,-1.65,-2.03,520,0.14,-1.41,0.63,-2.07,-16.1,-6.78,42.16,0.98,1.42,-2.6,-5.54,-17.37
AADX,18.89,18.86,0.96,1.12,1000470,1.14,10.1,2.06,-9.11,-9.11,-9.11,48.84,9.16,9.09,,,-22.19
AAEQ,52.82,52.82,0.32,0.32,12,0.1,-1.0,1.94,3.95,6.3,7.17,47.43,0.13,0.59,-0.49,,-2.52
AAL,14.95,15.36,2.74,0,86465463,0.64,0.2,-12.18,33.22,14.63,-0.07,48.67,4.33,4.78,0.72,12.31,-18.25
AALG,13.49,14.35,5.46,-0.86,23078,1.07,-1.04,-25.53,63.43,6.06,-17.77,46.46,7.39,8.88,-3.63,6.3,-34.98
AAME,1.59,1.6,3.23,2.58,3826,0.32,1.91,-2.44,-37.01,-40.52,-46.13,40.78,2.96,4.02,-11.6,-34.89,-56.87
AAMI,82.56,82.5,-0.42,-0.35,346398,1.01,-0.22,14.92,23.39,48.22,76.13,58.37,3.63,3.56,8.03,40.62,-3.77
AAOI,92.95,88.14,-9.9,-4.98,10840277,1.3,-18.19,-33.07,-38.68,105.31,142.51,34.8,11.43,16.84,-40.73,-1.15,-62.28
