ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,144.48,146.93,2.66,0.95,1775688,0.74,-1.37,-1.35,12.74,29.83,7.85,48.13,2.68,2.95,2.56,11.67,-10.27
AA,48.73,48.26,-0.08,0.89,3101340,0.94,-4.09,-11.29,-30.73,-28.06,-10.83,44.14,3.82,4.52,-0.65,-16.7,-42.81
AAA,25,24.86,-0.54,0.04,13975,0.82,-0.56,-0.3,-0.02,-0.58,-0.5,40.32,0.26,0.36,-0.46,-0.5,-1.29
AAAC,20.09,20.09,0.05,0.05,17,1.14,0.1,0.05,0.22,0.5,0.15,53.39,0.0,0.05,0.1,,-0.42
AAAD,48.92,48.92,-0.16,-0.16,110,2.24,-0.79,-1.17,-2.23,-2.02,-2.02,28.87,0.0,0.19,-1.47,,-2.96
AAAP,25.38,25.4,0.04,-0.04,390,0.03,0.04,0.12,1.11,1.11,1.11,63.03,0.11,0.13,0.31,,-0.2
AAC,10.15,10.12,0.6,0.89,62517,0.4,-0.1,-6.04,-6.04,-6.04,1.2,39.23,2.58,1.48,-4.42,-3.45,-0.78
AAC.U,10.75,10.19,0.69,6.23,3775,0.34,-0.2,0.79,1.19,1.19,1.19,56.28,0.75,0.89,,,-5.21
AACG,0.92,0.88,-4.48,-0.11,5653,0.67,-3.43,-2.32,-9.6,-9.4,11.24,45.19,9.6,8.67,-6.56,-11.91,-65.93
AACI,10.05,10.05,0.1,0.1,115451,14.71,0.1,0.5,1.01,1.01,1.01,62.84,0.13,0.2,0.7,,-0.2
AACO,9.99,9.99,0.2,0.2,2069,0.08,0.1,0.6,1.01,0.4,0.4,61.3,0.05,0.16,,,0.0
AACOU,10.07,10.06,-0.1,0,5000,0.18,-0.1,0.1,-1.28,1.11,0.7,49.95,0.02,1.35,0.49,,-10.42
AACP,10.06,10.06,-0.1,-0.1,4659,0.18,0,0.3,0.9,1.11,1.11,61.92,0.11,0.15,0.57,,-0.1
AACPU,10.32,10.3,-3.92,-3.73,691,0.8,0.1,0.59,0.98,2.9,2.9,51.39,0.24,0.93,1.05,,-3.92
AADR,86.27,85.17,0.86,2.16,935,0.52,0.47,1.34,1.84,1.43,-2.34,57.99,0.81,1.11,1.82,-1.05,-13.43
AADX,11.7,12.2,5.72,1.39,2160245,1.12,-2.09,-38.85,-41.43,-41.2,-41.2,31.56,6.61,8.79,-29.94,,-49.67
AAEQ,54.75,54.7,0.88,0.97,435,0.63,-0.53,-0.87,3.56,15.67,10.98,52.16,0.11,0.58,1.08,,-1.44
AAL,13.13,13.01,1.25,2.18,63592089,1.04,0.39,-15.85,-12.15,22.74,-15.35,36.89,2.39,3.33,-12.41,-6.65,-30.76
AALG,10,9.93,2.21,2.95,104244,3.3,-1.75,-30.62,-29.39,27.61,-43.11,35.51,3.69,6.43,-26.42,-25.91,-55.02
AAME,1.26,1.29,-0.77,-3.07,9125,0.05,-4.44,-16.49,-26.29,-50.38,-56.57,39.33,6.74,6.99,-13.61,-41.99,-62.72
AAMI,93.65,91.02,-1.12,1.74,267522,0.63,0.49,-1.41,17.1,79.92,94.32,50.06,2.7,3.19,3.9,37.91,-7.61
AAOI,104.51,105.36,2.0,1.18,4992680,0.8,3.39,-25.65,-39.15,0.95,189.89,44.41,7.76,9.82,-8.17,2.05,-54.91
AAON,76.77,79.8,4.28,0.33,975853,0.94,2.33,-9.68,-38.2,-10.12,2.55,43.78,4.3,5.12,-13.29,-18.83,-46.97
AAP,44,44.68,3.16,1.59,1564370,0.96,4.81,-15.95,-26.46,-15.65,12.89,41.6,4.43,5.12,-13.98,-14.38,-31.48
AAPB,42.15,43.46,3.65,0.53,63054,1.52,2.21,17.61,21.32,57.71,35.81,61.99,3.85,4.28,7.73,27.4,-8.76
AAPD,10.63,10.47,-1.81,-0.31,13225647,0.89,-1.41,-8.12,-12.46,-24.78,-20.14,36.74,2.16,2.59,-4.59,-16.31,-31.61
