ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,131.82,131.14,0.41,0.93,2456409,1.08,-1.39,-4.94,13.07,-10.63,-3.74,53.68,2.68,3.04,5.78,0.32,-18.18
AA,49.2,49.01,-1.72,-1.34,5582087,0.71,-9.64,-36.03,-31.45,-17.71,-9.44,30.79,4.75,6.86,-23.95,-10.89,-41.92
AAA,24.98,25.03,-0.02,-0.23,11935,0.4,0.44,0.32,0.85,0.27,0.2,55.31,0.41,0.45,0.29,0.15,-0.44
AAAC,20.04,20.03,0,0.05,2012,18.03,-0.3,0,0.18,-0.22,-0.17,43.2,0.0,0.06,-0.11,,-0.74
AAAD,50.0,50.0,-0.42,-0.42,88,2.92,-0.47,0.39,0.14,0.14,0.14,48.41,0.15,0.2,,,-0.82
AAAP,25.2,25.2,0,0,387,,0.08,0.3,0.3,0.3,0.3,,0.22,,,,-0.1
AAC.U,10.08,10.06,0.1,0.3,367442,,-0.1,-0.1,-0.1,-0.1,-0.1,,0.88,,,,-0.3
AACB,10.5,10.53,0.14,-0.14,18146,0.56,0.57,0.19,1.64,2.18,2.23,69.91,0.3,0.24,0.86,2.65,-0.19
AACG,1,1.02,2.0,0,2728,0.06,3.02,-2.86,7.37,14.61,29.11,47.65,7.41,7.6,-7.8,-7.84,-60.46
AACI,9.98,10,0,-0.2,58086,1.27,0.4,0.3,1.42,0.5,0.5,66.64,0.13,0.21,0.76,,0.0
AACIU,10.2,10.08,0,1.19,4537,1.91,,0.3,1.2,1.1,1.1,53.01,2.82,0.9,0.77,,-6.23
AACO,9.95,9.95,0,0,9815,0.16,0.2,0.4,0,0,0,56.46,0.07,0.22,,,0.0
AACOU,10.01,10.07,0.6,0.0,874,0.35,0.4,-1.18,1.21,0.8,0.8,54.15,1.4,2.17,0.91,,-10.33
AACP,9.99,9.97,-0.1,0.1,27562,1.09,0,0.1,0.2,0.2,0.2,51.73,0.25,0.23,,,-0.4
AACPU,10.22,10.22,-0.39,-0.39,308,0.15,-0.0,-0.15,1.89,2.1,2.1,51.1,0.33,0.61,0.78,,-4.49
AADR,83.12,83,-1.39,-1.24,1196,0.56,2.49,-0.5,-3.32,-6.26,-4.82,49.73,1.27,1.81,-1.37,-3.83,-15.63
AADX,22.85,23.29,0.91,-1.0,1561030,1.18,10.38,25.25,12.24,12.24,12.24,61.05,24.44,8.29,,,-3.92
