ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,150.83,153.69,2.28,0.37,2507710,1.25,5.83,3.98,22.4,37.75,12.81,59.09,2.89,2.83,6.41,16.87,-6.14
AA,47.09,46.26,-0.56,1.23,3582808,1.05,-12.72,-7.85,-24.41,-20.15,-14.52,38.94,3.78,4.45,-4.46,-20.3,-45.18
AAA,24.99,24.95,-0.12,0.04,13474,0.79,-0.28,0,-0.28,-0.02,-0.12,48.86,0.3,0.37,-0.07,-0.11,-0.91
AAAC,20.1,20.1,0.02,0.02,10,0.64,0.1,0.05,0.15,0.53,0.17,55.69,0.0,0.04,0.11,,-0.4
AAAD,48.72,48.72,-0.07,-0.07,13,0.17,-1.1,-1.56,-3.04,-2.42,-2.42,24.59,0.0,0.18,-1.72,,-3.36
AAAP,25.42,25.45,0,-0.1,9918,0.98,0.18,0.22,1.29,1.29,1.29,71.85,0.13,0.15,0.43,,-0.18
AAC,10.11,10.11,0,0,2266,0.03,-0.2,-6.13,-6.13,-6.13,1.1,39.12,2.62,1.23,-4.19,-3.54,-0.88
AAC.U,10.19,10.19,0,0,182,0.02,0.3,0,1.19,1.19,1.19,56.28,1.01,0.95,,,-5.21
AACG,0.86,0.83,-3.66,0,12336,1.79,-7.47,-10.86,-9.78,-15.44,5.06,40.78,7.37,8.8,-10.82,-16.39,-67.7
AACI,10.05,10.05,0,0,26272,1.34,0.1,0.5,0.7,1.01,1.01,62.84,0.13,0.18,0.66,,-0.2
AACO,9.99,9.99,0,0,50016,1.98,0,0.2,0.91,0.4,0.4,61.3,0.03,0.15,0.75,,0.0
AACOU,10.07,10.06,-0.1,0,5000,0.18,,-0.69,-3.27,1.21,0.7,49.95,0.02,1.35,0.49,,-10.42
AACP,10.07,10.07,0,0,105567,4.14,0,0.4,0.8,1.21,1.21,65.07,0.11,0.13,0.61,,0.0
AADR,83.97,83.07,-0.45,0.63,1125,0.59,-3.77,-2.79,-2.31,2.64,-4.74,42.78,0.78,1.14,-0.71,-3.47,-15.56
AADX,12.58,12.69,3.85,2.95,2240831,1.14,2.09,-30.39,-37.46,-38.84,-38.84,38.57,6.75,7.98,-24.27,,-47.65
AAEQ,54.33,53.87,-0.52,0.33,25399,37.62,-1.25,-2.34,1.48,16.19,9.29,42.3,0.11,0.6,-0.55,,-2.94
AAL,12.91,12.7,-0.55,1.1,137597259,2.15,-0.12,-14.03,-19.87,18.14,-17.37,34.05,2.76,3.7,-12.82,-8.81,-32.41
AALG,9.86,9.47,-0.81,3.29,93146,2.27,-1.05,-25.61,-40.63,16.33,-45.73,33.35,4.6,7.27,-26.63,-28.97,-57.09
AAME,1.4,1.35,4.65,8.53,36454,0.99,3.85,-6.25,-22.86,-50.51,-54.55,46.6,6.65,6.35,-8.15,-38.82,-60.98
AAMI,88.11,89.21,1.98,0.72,539633,1.02,-2.92,-3.49,17.57,71.13,90.46,46.39,2.96,3.44,1.02,33.84,-9.45
AAOI,98.2,96.74,1.52,3.05,7071686,1.11,-12.67,-36.62,-44.61,-5.14,166.17,40.35,6.8,9.92,-14.63,-7.27,-58.6
AAON,74.7,75.56,1.67,0.51,1011278,0.91,-3.78,-13.97,-45.38,-5.77,-2.89,38.82,4.19,5.3,-16.04,-22.92,-49.78
AAP,43.5,41.9,-3.61,0.07,1685567,1.04,-0.64,-25.08,-28.23,-12.89,5.86,35.16,4.42,5.24,-17.96,-19.52,-35.74
AAPB,43.5,43.42,0.58,0.76,27150,0.62,10.51,16.72,17.8,67.78,35.69,61.08,3.86,3.91,6.94,26.82,-8.84
AAPD,10.46,10.47,-0.38,-0.48,7475808,0.53,-5.25,-7.92,-11.94,-27.04,-20.14,37.41,2.16,2.34,-4.18,-16.07,-31.16
AAPG,15.4,15.4,-3.75,-3.75,3802,0.58,-10.62,-15.85,-11.47,-26.67,-41.36,35.85,2.54,4.21,-14.32,-31.94,-61.95
AAPL,332.53,332.41,0.32,0.36,35948310,0.79,5.36,8.56,11.51,34.05,22.1,62.1,2.21,2.21,4.12,16.31,-3.53
AAPU,44.45,44.47,0.72,0.68,880119,0.41,10.62,16.54,17.99,64.28,31.9,61.05,4.37,4.22,6.66,25.48,-9.04
AARD,5.04,5.15,2.59,0.4,47908,0.31,-3.38,-21.25,32.05,6.4,-61.28,42.04,12.91,13.7,-17.83,-34.05,-71.29
AAT,21.64,21.79,0.79,0.09,391835,0.84,-0.05,-4.51,-9.21,14.56,15.35,36.56,1.48,1.75,-6.43,3.62,-16.1
AAUB,50.38,50.38,-0.23,-0.23,18,0.02,-1.22,-2.71,1.81,1.81,1.81,46.31,0.21,0.7,,,-2.97
AAUC,21.45,20.94,-0.76,1.66,478939,1.33,-10.21,-8.76,-18.2,-32.82,-10.36,39.4,3.76,4.57,-4.33,-21.11,-34.97
AAUS,60.54,60.52,-0.41,-0.38,30620,102.0,-1.32,-2.54,1.68,15.17,9.82,42.31,0.07,0.58,-0.54,5.36,-3.11
AAVM,34.11,33.85,-0.26,0.51,1148,0.62,-1.48,-3.31,-0.75,10.08,13.7,41.32,0.15,0.66,-0.63,3.17,-3.31
AAXJ,114.98,113.91,0.04,0.97,954541,2.21,-4.23,-3.05,-6.67,16.5,19.63,43.92,1.05,1.7,-0.27,6.5,-8.79
AB,36.04,35.5,-1.58,-0.08,442819,1.62,-3.3,-3.12,-2.18,-5.71,-7.55,33.23,1.47,1.65,-3.72,-7.23,-19.52
ABAT,2.27,2.12,-5.36,1.34,4502188,1.38,-24.42,-13.47,-33.12,-30.03,-38.01,35.24,6.26,7.61,-13.82,-35.46,-81.55
ABBV,261.99,262.51,-0.2,-0.4,3117901,0.72,5.97,5.22,18.58,27.27,14.76,57.38,2.01,2.19,3.01,14.52,-1.85
ABCB,84.95,83.72,-1.31,0.14,657323,1.86,-0.66,-6.3,-3.33,11.75,12.88,37.33,1.55,1.76,-4.34,0.75,-10.19
ABCL,11.44,11.67,2.28,0.26,4544576,1.27,2.64,3.27,108.02,230.59,241.23,60.88,5.86,6.02,31.34,116.05,-7.23
ABCS,34.98,34.65,-0.93,0.02,1012,0.43,-1.26,-4.44,5.54,17.73,13.68,36.53,0.39,0.78,-2.12,6.97,-5.23
ABEO,5.51,5.37,-1.83,0.73,1903198,1.42,-7.57,-8.36,-6.77,18.28,1.32,32.45,3.75,5.04,-15.36,-2.88,-29.8
ABEQ,38.89,38.56,-0.75,0.1,2298,0.44,-0.75,-0.68,2.66,2.86,7.94,45.07,0.41,0.59,0.25,2.12,-3.8
ABEV,3,2.99,-0.99,-0.66,24899413,0.98,-1.32,7.17,-4.78,7.55,20.08,52.2,2.15,2.23,0.13,1.88,-13.33
ABG,206.3,195.21,-4.85,0.56,269128,1.48,-7.75,-6.41,2.08,2.89,-16.09,31.56,2.77,3.21,-9.44,-8.82,-24.56
ABI,24.56,24.55,-0.08,-0.02,149784,0.08,-0.41,-1.01,-1.19,-1.11,-1.15,24.12,0.05,0.14,-0.89,-1.27,-2.21
ABIG,34.8,34.58,-0.3,0.32,3220,0.51,-0.92,-3.15,1.26,17.28,7.26,42.02,0.27,0.74,-1.28,5.25,-5.21
ABLV,1.03,0.92,0.01,11.96,2341,0.14,-3.15,33.35,-14.81,45.72,46.05,48.02,10.66,10.31,-0.54,9.81,-29.22
ABM,50.11,50.34,0.86,0.4,467957,0.77,-0.51,6.74,15.64,33.78,19.01,64.68,2.67,2.74,5.58,14.96,-1.85
ABNB,167.49,167.51,-0.48,-0.5,3167850,0.79,-3.16,-8.99,18.47,28.82,23.22,41.53,2.57,3.01,0.81,18.53,-13.41
ABND,42.37,42.33,0.02,0.12,62399,3.31,-1.22,-1.88,-3.09,-2.98,-4.17,24.55,0.18,0.32,-1.83,-3.27,-5.52
ABOS,2.92,2.61,-9.69,1.04,369175,1.06,-16.88,-1.88,12.5,-9.38,22.54,41.88,6.87,7.57,-0.36,5.07,-27.5
ABR,4.54,4.52,0,0.44,3918604,1.04,-10.32,-10.85,-11.55,-42.49,-41.68,30.78,3.0,3.56,-10.48,-32.83,-64.06
ABR/PD,15.45,15.39,-0.65,-0.26,33642,1.73,-1.16,-3.27,-5.23,-11.6,-10.26,28.82,0.71,0.76,-2.62,-8.26,-18.74
ABR/PE,15.23,15.15,-0.85,-0.33,38300,2.97,-0.98,-3.69,-5.43,-11.1,-10.78,29.0,0.64,0.74,-3.07,-8.8,-19.33
ABR/PF,22.25,22.21,-0.45,-0.27,11672,1.82,-2.0,-0.67,-2.42,0.91,2.02,39.72,0.89,0.93,-1.01,-1.04,-5.89
ABSI,8.02,8.04,1.26,1.01,2613635,1.0,-9.56,-12.51,7.77,163.61,126.48,40.75,5.85,6.85,-8.84,47.18,-33.31
ABT,101.89,102.36,0.32,-0.14,5229700,0.68,-3.15,-6.98,15.48,-4.37,-17.91,36.6,2.18,2.51,-3.17,-2.94,-25.55
ABTC,8.15,8.14,1.88,2.0,1179960,0.67,-5.68,11.66,-36.17,-46.8,-68.99,51.28,10.03,9.68,16.44,-49.47,-93.23
ABTS,1.43,1.39,-2.8,0,9395,0.46,2.21,6.92,24.11,-42.56,-73.97,51.3,9.9,9.08,7.68,-43.77,-87.2
ABUS,5.06,5.05,-0.2,0,4009362,1.08,-2.13,8.37,12.47,15.83,4.02,54.3,2.46,2.54,5.36,11.77,-7.34
ABVC,1.07,1.08,0.93,0,192884,1.44,0,21.2,-21.74,-18.18,-49.3,58.24,10.22,9.17,2.82,-25.71,-68.24
ABVX,106.38,102.23,-4.15,-0.26,1894336,1.66,-13.5,-14.01,1.67,-17.55,-25.27,31.8,3.56,4.79,-17.06,-14.2,-31.31
ABX,9.44,9.21,-1.29,1.18,431039,1.18,-5.15,0.99,-4.95,1.43,7.85,41.36,3.43,4.11,-7.52,1.1,-25.96
ACA,145.27,145.14,-0.01,0.08,753111,1.19,-0.3,-0.16,7.01,41.57,35.81,52.29,0.19,0.29,-0.01,16.2,-1.21
ACAA,9.99,9.99,0.1,0.1,25016,0.24,0.25,0,0.2,0.91,0.91,49.11,0.03,0.21,-0.1,,-2.39
ACAAU,10.08,10.16,0.4,-0.4,1008,0.02,0.89,0.89,-1.84,0.59,1.6,63.71,0.55,1.04,1.07,,-14.12
ACAD,26.75,27.54,2.91,-0.04,1405150,1.03,0.36,-3.81,26.74,33.11,2.95,45.8,2.82,3.04,-0.07,11.97,-11.05
ACB,3.82,3.83,0.26,0,582294,0.65,-0.52,5.22,28.96,13.65,-11.14,57.04,3.67,3.78,15.27,5.87,-42.54
ACBE,24.83,24.64,-0.47,0.32,1401,,-0.96,-0.96,-0.96,-0.96,-0.96,,0.81,,,,-1.5
ACBH,24.55,24.55,-0.7,-0.7,35,,-1.11,-1.11,-1.11,-1.11,-1.11,,0,,,,-1.6
ACCL,2.82,2.9,-2.68,-5.37,31144,0.07,7.41,1.75,69.59,107.14,3.94,54.92,6.64,7.61,14.3,40.3,-42.0
ACCO,4.25,4.25,0,0,671754,1.0,-2.07,-0.7,9.82,44.07,12.73,49.29,2.51,2.75,1.07,10.54,-6.77
ACCS,4.97,4.83,-3.01,-0.2,65493,1.88,-3.4,-6.58,-22.1,-27.91,-47.95,38.08,6.14,7.43,-18.58,-34.21,-57.44
ACDC,4.81,4.84,-0.21,-0.82,1755341,1.65,-11.68,-9.79,-24.61,-26.56,23.79,46.34,7.15,7.63,0.67,-11.75,-41.12
ACEI,23.8,23.68,0.03,0.55,13681,0.68,-1.1,0.33,-0.22,-0.31,-4.37,52.09,0.71,0.97,1.25,-1.33,-13.33
ACEL,11.47,11.51,-0.35,-0.69,298245,1.1,-0.86,-6.95,-10.01,3.51,1.14,38.32,1.9,2.12,-4.52,-1.81,-17.79
ACEP,20.22,19.97,-0.92,0.34,33468,6.46,-3.63,-4.65,-1.11,16.97,21.23,33.38,0.46,0.8,-1.77,7.01,-4.87
ACES,29.08,28.68,-0.93,0.45,12585,0.36,-7.6,-11.81,-21.3,-14.67,-12.96,34.06,1.74,2.35,-8.33,-16.14,-33.3
ACET,8.52,9.05,6.41,0.18,258205,1.93,-6.41,6.97,12.84,29.84,7.35,49.51,6.51,6.86,2.76,12.23,-48.1
ACFN,20.45,20.78,2.36,0.74,78605,0.98,8.06,6.56,21.17,8.4,36.71,56.4,6.68,6.23,7.33,14.9,-34.82
ACGC,10.1,10.06,0.17,0.56,356807,21.87,0.4,0.6,1.41,1.21,1.21,80.08,0.07,0.21,0.94,,-7.62
ACGL,96.14,96.97,-0.07,-0.93,5296008,1.33,1.55,-1.41,4.65,5.08,1.25,44.88,1.62,1.95,-2.66,0.75,-9.45
ACGLN,15.06,15.04,-0.13,0,111290,1.29,-4.87,-7.16,-6.7,-10.53,-10.21,21.31,1.93,1.94,-6.45,-10.24,-17.59
ACGLO,18.35,18.11,-0.55,0.77,50820,1.49,-3.93,-6.38,-5.28,-9.45,-11.09,13.99,1.34,1.44,-5.59,-9.57,-17.91
ACGR,68.22,68.22,0.29,0.29,159,0.62,-1.14,-4.16,-0.85,14.28,2.86,44.25,0.11,0.94,-1.04,2.75,-5.62
ACH,1.1,1.07,-3.6,-0.9,1243331,1.46,-3.6,11.22,-66.35,-47.55,-61.79,30.08,9.04,13.17,-49.85,-58.67,-81.2
ACHC,27.48,28.16,2.85,0.37,1232298,1.06,2.7,-7.55,17.92,21.48,96.92,46.68,5.13,5.13,-7.11,20.43,-21.41
