ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,147.69,149.49,0.52,-0.69,1199274,0.71,6.69,11.74,32.49,15.88,9.73,73.87,2.79,2.55,10.83,14.06,-6.73
AA,53.5,54.08,4.75,3.62,9010757,1.86,17.76,11.05,-21.2,-14.81,-0.07,64.15,3.88,4.05,-1.1,-4.32,-35.91
AAA,25,24.96,0.12,0.26,803926,227.82,-0.22,-0.14,0.1,-0.02,-0.06,48.54,0.31,0.33,-0.05,-0.08,-0.7
AAAC,20.07,20.07,0,0,11,0.17,0.1,0.12,0.02,-0.02,0.05,56.54,0.03,0.05,0.11,,-0.52
AAAD,49.45,49.45,0.04,0.04,11,0.03,-0.27,-1.02,-0.95,-0.95,-0.95,39.39,0.01,0.22,,,-1.91
AAAP,25.35,25.34,0.08,0.1,10358,0.18,0.2,0.58,0.9,0.9,0.9,74.62,0.03,0.09,,,-0.1
AAC.U,10.15,10.19,0,-0.4,760,0.01,1.09,1.27,1.19,1.19,1.19,66.53,0.45,0.55,,,-1.64
AACB,10.57,10.56,-0.09,0,50337,1.6,-0.05,0.28,1.25,1.93,2.52,58.92,0.42,0.34,0.45,2.36,-0.38
AACG,0.87,0.88,1.6,-0.45,3319,0.98,1.57,-7.07,-24.45,6.48,11.89,42.46,7.24,7.25,-9.75,-14.36,-65.73
AACI,10,10,0.1,0.1,392,0.0,0.1,0.5,0.6,0.5,0.5,61.23,0.04,0.16,0.49,,0.0
AACO,9.94,9.94,0,0,25008,1.79,0.1,-0.2,0,-0.1,-0.1,51.29,0.02,0.19,,,-0.5
AACOU,10.13,10.13,0.8,0.8,202,0.01,0.8,1.2,1.71,1.4,1.4,57.99,0.19,1.45,1.33,,-9.8
AACP,10.02,10.02,0,0,525544,4.45,0.1,0.7,0.7,0.7,0.7,62.81,0.06,0.15,,,-0.1
AADR,84.65,84.04,-0.25,0.48,8654,2.24,0.97,0.82,-1.99,-13.36,-3.63,54.84,0.91,1.41,1.25,-2.32,-14.58
AADX,21.82,20.59,-4.32,1.39,951757,0.93,4.94,-0.1,-0.77,-0.77,-0.77,54.57,8.78,7.8,,,-15.06
AAEQ,54.94,54.94,-0.4,-0.4,14,0.01,-0.04,2.12,3.67,13.41,11.46,62.7,0.2,0.69,3.08,,-0.64
AAL,15.12,15.29,1.93,0.8,48599084,0.9,-7.82,-9.53,20.68,4.58,-0.52,47.19,4.21,4.57,-2.4,10.31,-18.63
AALG,13.78,14.03,4.08,2.23,9720,0.4,-16.0,-20.25,31.6,-9.55,-19.61,45.56,6.93,8.49,-9.09,2.74,-36.43
AAME,1.5,1.43,-2.05,2.74,7952,0.55,-8.92,-13.86,-37.83,-45.63,-51.85,31.35,4.38,5.38,-14.58,-40.05,-61.46
AAMI,90.92,91.55,0.91,0.22,292517,0.6,0.95,12.59,29.99,74.18,95.45,67.68,4.04,3.68,14.73,50.61,-2.2
AAOI,133.97,134.33,1.14,0.87,9152081,0.62,4.48,13.16,-34.47,174.93,269.6,56.19,12.75,11.97,-1.96,43.81,-42.51
AAON,91.04,85.78,-3.88,2.02,2005694,1.46,-11.82,-21.0,-35.82,-17.59,10.24,33.38,6.63,7.66,-25.41,-14.5,-42.99
AAP,55.53,52.95,-4.99,-0.36,1186775,1.06,-4.54,-3.92,1.83,-11.32,33.78,40.98,5.3,5.11,-7.76,0.64,-18.8
AAPB,37.59,36.9,-2.03,-0.19,68184,0.55,1.66,-7.73,2.81,13.83,15.31,40.98,4.54,5.84,-5.09,10.38,-22.53
AAPD,11.3,11.39,0.98,0.18,6527330,0.56,-0.96,2.43,-5.4,-12.05,-13.12,56.55,2.35,2.68,0.19,-10.7,-29.14
AAPG,18.87,18.98,0.64,0.05,3278,0.59,11.0,-0.26,-5.15,-20.36,-27.72,55.12,2.49,3.59,4.44,-22.93,-60.83
AAPL,307.75,304.91,-1.09,-0.17,37395151,0.59,0.72,-3.12,3.89,10.64,11.99,41.92,2.42,2.89,-1.5,8.95,-11.51
AAPU,38.66,37.94,-2.14,-0.28,1295607,0.44,1.35,-7.77,2.65,11.56,12.53,40.71,4.84,6.03,-5.2,8.95,-22.4
AARD,7.68,7.19,-4.89,1.59,177813,1.58,-0.14,42.94,17.87,-42.43,-45.94,56.45,13.69,10.55,31.84,-13.95,-59.92
AAT,22.63,22.32,-0.98,0.4,431500,0.95,-5.86,-11.43,6.24,19.68,18.16,30.49,2.34,2.46,-8.14,8.14,-14.05
AAUB,51.23,51.23,-0.32,-0.32,82,0.01,0.74,3.53,3.53,3.53,3.53,,2.34,1.06,,,-0.95
AAUC,22.22,22.19,-0.14,0,485920,0.32,14.32,-3.98,-25.51,-29.56,-5.01,55.05,5.32,5.33,-3.13,-13.85,-31.09
AAUS,61.75,61.72,-0.38,-0.33,383,0.07,0.56,2.54,3.8,11.14,11.99,62.89,0.48,0.75,3.1,9.06,-0.9
AAVM,34.65,34.5,-0.01,0.43,2143,0.89,1.62,2.95,0.31,4.26,15.88,61.65,0.57,0.85,2.11,7.44,-1.01
AAXJ,113.83,113.62,0.75,0.94,147141,0.38,0.99,-1.66,-1.37,8.56,19.32,52.08,1.8,2.22,-1.28,9.11,-9.02
AB,36.95,37.02,0.11,-0.08,347808,1.34,-0.48,0.08,-3.99,-8.14,-3.59,48.74,1.56,1.6,0.57,-4.27,-16.07
ABAT,2.64,2.66,0.38,-0.38,2870052,0.77,22.02,-1.12,-17.65,-34.96,-22.22,57.81,6.77,6.55,-3.49,-24.03,-76.85
ABBV,248.14,250.09,0.85,0.07,4485207,0.74,1.36,-0.36,20.9,12.87,9.33,51.98,2.44,2.53,3.18,11.01,-6.5
ABCB,88.03,88.23,0.75,0.53,237882,0.62,-0.11,-1.98,5.29,4.48,18.96,48.44,2.03,1.93,-0.24,8.27,-5.35
ABCL,9.42,9.76,4.5,0.86,18186093,1.92,63.48,33.88,98.37,205,185.38,78.83,9.11,7.53,54.12,115.29,-5.15
ABCS,36.12,36.0,-0.01,0.31,3061,1.3,1.13,5.22,13.83,13.72,18.13,68.91,0.44,0.73,5.69,13.95,-0.32
ABEO,7.47,7.4,-0.67,0.27,2190622,2.11,13.85,3.93,27.37,45.38,39.62,68.53,5.38,4.35,18.56,37.73,-3.27
ABEQ,38.93,38.89,0.1,0.21,3865,0.36,1.62,4.21,4.16,-1.17,8.88,67.4,0.57,0.7,3.22,4.29,-2.97
ABEV,2.93,2.84,-3.4,-0.34,19919683,0.49,-7.79,-8.09,-12.35,-9.84,14.06,27.47,2.29,2.55,-8.42,-1.07,-17.68
ABG,211.24,207.75,-1.43,0.23,371794,1.17,-7.5,-2.62,8.14,-12.16,-10.7,41.68,4.06,3.97,-0.79,-3.95,-21.12
ABI,24.76,24.76,0.02,0.02,16,0.29,-0.44,-0.04,-0.16,-0.9,-0.28,37.78,0.0,0.08,-0.31,-0.51,-2.37
ABIG,36.19,35.91,-0.48,0.3,4709,3.42,-1.56,3.13,7.54,14.5,11.38,62.68,0.28,0.89,4.3,10.74,-1.56
ABLV,0.77,0.78,-2.67,-3.95,30479,0.99,-3.83,-23.5,-22.74,1.99,23.86,35.57,7.28,8.32,-22.77,-6.14,-55.92
ABM,48.04,48.28,0.75,0.25,240920,0.55,-0.17,8.32,23.92,3.52,14.14,57.79,2.48,2.34,6.13,11.91,-3.67
ABNB,179.49,184.98,0.15,-2.82,8023417,1.35,23.53,25.82,37.34,54.73,36.07,81.64,3.29,3.42,27.09,38.13,-1.14
ABOS,2.44,2.47,1.65,0.41,204640,0.6,13.3,-9.52,-0.4,-3.89,15.96,58.34,6.6,5.55,4.84,4.63,-31.39
ABR,5.38,5.35,-0.19,0.37,3117617,0.64,4.09,7.21,-7.92,-30.07,-30.97,57.39,3.77,3.6,3.65,-26.85,-57.46
ABR/PD,15.69,15.85,0.57,-0.44,20320,1.73,-0.5,-1.86,-4.98,-11.35,-7.58,41.92,0.81,0.86,-1.26,-6.93,-16.31
ABR/PE,15.62,15.58,-0.26,0,8730,1.25,-1.55,-2.56,-6.2,-10.41,-8.24,35.47,0.75,0.78,-2.01,-7.53,-18.0
ABR/PF,22.43,22.2,-0.27,0.77,8522,0.86,-0.31,-2.84,-3.65,-0.27,1.98,40.45,1.35,1.28,-1.79,-1.01,-5.93
ABSI,9.03,9.41,4.44,0.22,2835019,1.11,14.76,-17.24,73.62,259.16,165.07,59.92,7.99,7.25,10.0,96.61,-21.94
ABT,108.62,109.72,1.01,0,6744386,0.75,3.73,15.53,31.56,-3.12,-12.01,70.52,2.71,2.54,14.06,1.98,-20.2
ABTC,7.34,6.92,-2.12,3.82,921640,0.64,15.91,11.79,-59.35,-60.23,-73.64,49.34,11.26,10.52,-22.24,-71.52,-96.82
ABTS,1,1.32,4.76,-20.63,311728,0.59,28.16,11.86,45.05,-57.0,-75.28,53.78,13.1,13.74,0.7,-57.54,-87.84
ABUS,4.6,4.67,1.74,0.22,1047349,0.89,6.62,-9.14,4.01,11.72,-3.81,55.48,4.04,3.85,3.19,4.88,-13.2
