ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,166.54,165.32,-1.16,-0.43,3238626,1.28,9.61,5.21,24.58,45.62,21.34,69.52,2.78,2.74,12.27,25.44,-2.14
AA,44.11,44.02,-1.54,-1.34,3281587,0.79,-6.52,-14.52,-16.8,-23.62,-18.66,34.74,3.48,4.36,-8.37,-24.23,-47.83
AAA,25.03,25.01,-0.06,0.04,3178,0.14,0.06,0.22,-0.06,0.26,0.1,53.41,0.34,0.36,0.15,0.11,-0.69
AAAC,20.12,20.12,0,0,30,0.32,0.1,0.02,0.27,0.35,0.27,64.08,0.0,0.04,0.16,,-0.3
AAAD,48.56,48.56,-0.73,-0.73,13,0.06,-0.33,-2.08,-3.53,-2.74,-2.74,29.25,0.01,0.23,-1.82,,-3.68
AAAP,25.43,25.45,0,-0.1,1700,0.09,0.14,0.24,1.62,1.33,1.33,66.73,0.15,0.16,0.37,,-0.18
AAC,10.07,10.08,-0.1,-0.2,1470,0.05,-0.3,-6.41,-6.41,-6.41,0.8,38.52,2.75,0.97,-3.89,-3.8,-1.18
AAC.U,10.18,10.18,0,0,41798,2.51,-2.58,-0.1,1.09,1.09,1.09,54.06,0.94,0.78,,,-5.3
AACG,0.8,0.82,3.12,0.0,7083,1.37,-4.24,-13.7,-18.31,-18.32,4.43,42.05,7.74,9.38,-9.93,-16.29,-56.58
AACI,10.06,10.04,0,0.25,262,0.0,-0.1,0,0.6,0.9,0.9,57.96,0.18,0.18,0.49,,-0.3
AACO,10,10,0.1,0.1,2408,0.09,0.1,0.3,0.96,0.5,0.5,63.41,0.02,0.15,0.84,,0.0
AACP,10.1,10.1,0.2,0.2,252,0.01,0.3,0.7,1.41,1.51,1.51,74.48,0.03,0.12,0.83,,0.0
AADR,82.81,82.81,-1.45,-1.45,300,0.21,-1.38,-0.93,2.61,4.05,-5.04,42.72,0.63,1.19,-1.06,-3.74,-15.83
AADX,12.68,12.69,0.24,0.16,1282827,0.52,0.87,-14.72,-30.27,-38.84,-38.84,39.25,5.97,6.88,-20.82,,-47.65
AAEQ,55.16,55.12,-0.73,-0.66,2492,0.61,1.46,1.07,6.27,21.46,11.83,55.51,0.16,0.65,1.46,,-0.75
AAL,13.48,13.35,-1.91,-0.96,64832954,0.85,3.41,-4.37,-23.65,27.14,-13.14,46.9,2.83,3.43,-6.29,-3.98,-28.95
AALG,10.64,10.39,-3.92,-1.57,47862,0.62,5.34,-10.66,-46.44,35.41,-40.48,44.81,4.93,6.43,-15.14,-21.3,-52.94
AAME,1.33,1.39,2.21,-2.21,4955,0.19,-0.71,2.96,-20.57,-45.28,-53.2,51.4,6.67,5.94,-3.45,-36.21,-57.49
AAMI,90.73,91.51,-0.42,-1.27,301149,0.53,3.86,-0.49,28.29,69.56,95.37,51.62,3.22,3.42,2.24,34.91,-7.12
AAOI,106.6,101.06,-5.55,-0.37,6594101,0.94,2.91,-7.39,-33.16,-0.14,178.06,44.33,5.58,8.51,-9.64,-4.9,-56.75
AAON,78.66,82.36,3.9,-0.77,1916699,1.76,10.25,4.07,-38.78,-0.29,5.85,53.73,4.05,4.71,-4.97,-15.72,-45.26
AAP,42.26,41.1,-3.66,-0.94,2012955,1.18,-5.52,-4.53,-28.82,-20.72,3.84,37.05,3.73,5.08,-17.28,-20.65,-36.96
AAPB,45.72,44.53,-1.57,1.06,20095,0.54,2.37,15.99,33.56,63.59,39.16,61.89,3.82,3.76,8.45,29.26,-6.51
AAPD,10.05,10.18,0.82,-0.42,5223176,0.49,-2.72,-8.99,-16.87,-27.11,-22.39,33.78,2.15,2.37,-6.15,-18.04,-30.45
AAPG,15.71,15.58,-1.83,-1.01,1460,0.31,1.17,-7.43,-8.78,-32.61,-40.67,40.03,1.96,3.82,-11.52,-29.89,-61.51
AAPL,341.07,337.02,-0.8,0.39,31625642,0.64,1.35,8.2,17.27,32.74,23.79,62.9,2.19,2.12,4.82,17.36,-2.41
AAPU,46.43,45.39,-1.58,0.67,1444709,0.79,2.11,15.23,30.99,61.13,34.63,60.87,4.33,4.07,7.73,27.48,-7.16
AARD,5.74,5.56,-3.3,-0.17,54835,0.36,10.32,-17.63,10.1,61.63,-58.2,47.49,10.91,10.86,-10.63,-27.63,-69.01
AAT,21.87,21.49,-2.36,-0.64,358475,0.71,-0.69,-6.36,-11.75,16.67,13.76,34.67,1.52,1.75,-6.44,1.88,-17.25
AAUB,51.67,51.56,-0.92,-0.71,3752,3.03,2.36,2.01,4.21,4.21,4.21,57.38,0.26,0.73,,,-0.92
AAUC,22.38,22.38,-2.48,-2.48,290489,0.58,4.34,-4.93,-3.95,-27.69,-4.2,49.4,3.49,4.35,2.44,-15.76,-30.5
AAUS,61.98,61.89,-0.79,-0.65,1830,0.48,2.24,1.14,6.09,21.12,12.31,55.22,0.09,0.64,1.43,7.44,-0.91
AAVM,33.69,33.69,-1.03,-1.03,478,0.32,-1.23,-2.71,-0.48,9.78,13.17,40.77,0.17,0.7,-1.24,2.33,-3.76
AAXJ,119.49,117.86,-2.02,-0.67,414008,0.83,2.5,2.17,-2.29,24.61,23.78,53.74,1.02,1.72,2.88,9.54,-5.63
AB,36.15,35.82,-1.02,-0.11,318986,1.14,-0.61,-0.97,2.46,-3.35,-6.72,40.94,1.5,1.62,-2.62,-6.07,-18.79
ABAT,2.33,2.31,-3.35,-2.51,2165129,0.61,1.76,-9.77,-15.69,-14.44,-32.46,44.78,5.77,6.5,-4.88,-28.89,-79.9
ABBV,266,265.08,-0.05,0.3,3469215,0.8,1.18,0.41,13.45,25.38,15.89,60.18,1.9,2.05,3.37,15.17,-1.6
ABCB,82.29,81.63,-1.28,-0.48,479694,0.8,-3.91,-5.22,-8.32,6.16,10.06,30.38,1.6,1.79,-5.99,-1.95,-12.43
ABCL,12.54,12.31,-2.69,-0.87,3854841,0.83,7.6,12.22,101.47,271.9,259.94,62.04,5.73,5.68,30.18,118.75,-6.6
ABCS,34.11,33.97,-0.93,-0.51,1032,0.5,-2.9,-6.76,1.61,14.75,11.44,29.93,0.36,0.78,-4.12,4.53,-7.09
ABEO,5.82,5.53,-4.98,0,1190093,0.62,0.36,-9.64,-2.12,28.01,4.34,41.18,4.04,4.9,-10.93,-0.36,-27.71
ABEQ,38.16,38.11,-0.73,-0.6,28760,3.0,-2.01,-3.47,0.51,1.38,6.69,36.99,0.41,0.57,-1.19,0.79,-4.92
ABEV,2.98,2.93,-2.66,-1.0,13058392,0.54,-2.33,2.09,-6.39,3.9,17.67,45.0,2.07,2.3,-1.59,-0.49,-15.07
ABG,185.86,181.52,-2.96,-0.64,291510,1.03,-12.01,-14.97,-12.52,-7.96,-21.97,27.13,3.11,3.81,-14.78,-14.73,-29.85
ABI,24.54,24.52,-0.2,-0.14,35117,0.02,-0.14,-0.99,-1.35,-1.23,-1.23,30.64,0.12,0.19,-0.88,-1.31,-2.29
ABIG,35.37,35.17,-1.0,-0.44,9616,2.01,1.08,-0.05,4.4,21.32,9.09,51.11,0.36,0.78,0.23,6.81,-3.59
ABLV,0.94,0.97,-3.97,-6.93,19299,0.41,-5.83,11.49,-10.19,49.68,53.95,52.0,11.35,10.89,6.41,14.76,-25.39
ABM,49.64,49.69,-0.5,-0.6,372621,0.55,-0.84,5.32,11.44,30.39,17.47,57.37,2.73,2.57,3.18,13.08,-3.11
ABNB,159.52,149.58,-7.56,-1.42,13673505,3.33,-10.69,-20.86,3.52,15.76,10.03,26.49,2.88,3.72,-10.83,5.04,-22.68
ABND,42.3,42.14,-0.89,-0.52,46997,2.43,-0.54,-2.36,-3.77,-2.7,-4.6,29.7,0.23,0.4,-2.06,-3.6,-5.94
