ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,134.69,136.1,1.03,-0.01,1752036,0.82,5.35,3.91,13.92,-5.62,-0.1,61.08,2.64,2.74,7.4,3.87,-15.08
AA,47.5,46.85,-3.56,-2.22,6530797,0.94,-3.1,-26.23,-27.97,-25.39,-13.43,28.49,4.31,6.03,-24.77,-15.69,-44.48
AAA,24.99,24.96,-0.06,0.06,1899,0.22,-0.18,0.08,-0.04,-0.24,-0.08,48.07,0.36,0.36,-0.02,-0.12,-0.72
AAAC,19.98,20.06,0,-0.4,655,0.0,0.17,0.07,0.17,-0.17,-0.02,55.16,0.04,0.09,0.04,,-0.59
AAAD,50.02,50.02,-0.03,-0.03,9,0.04,0.03,-0.33,0.17,0.17,0.17,50.16,0.03,0.18,,,-0.8
AAAP,25.27,25.25,0,0.08,106,0.0,0.22,0.52,0.52,0.52,0.52,89.74,0.24,0.08,,,-0.08
AAC.U,10.08,10.09,0.3,0.2,113405,0.15,0,0.2,0.2,0.2,0.2,,1.11,,,,-0.05
AACB,10.57,10.57,0.09,0.09,200,0.01,0.67,0.86,1.93,2.52,2.62,74.31,0.2,0.24,1.05,2.87,0.0
AACG,0.97,0.96,-3.91,-3.2,4982,0.52,-0.94,-1.85,-5.8,-7.61,21.63,43.54,6.67,7.31,-10.6,-9.96,-62.75
AACI,10,9.97,0,0.3,10143,0.5,-0.1,0.2,0.91,0.2,0.2,54.71,0.19,0.23,0.37,,-0.3
AACIU,10.14,10.14,0.6,0.6,136,0.05,-0.59,-1.55,1.71,1.71,1.71,57.77,0.46,0.87,1.34,,-5.67
AACO,9.98,9.98,0,0,6158,0.28,0.3,0.5,1.01,0.3,0.3,61.79,0.1,0.19,,,-0.1
AACOU,10.1,10.1,0,0,229,0.1,0.9,-2.88,1.51,1.1,1.1,56.27,0.26,1.88,1.15,,-10.06
AACP,9.98,9.98,0,0,618,0.03,0,-0.2,0.3,0.3,0.3,53.4,0.13,0.2,,,-0.3
AACPU,10.23,10.22,0,0.1,1126,0.56,0,-0.49,1.79,2.1,2.1,51.1,0.3,0.57,0.74,,-4.49
AADR,81.79,82.22,-1.19,-1.71,1157,0.9,-1.83,-2.65,-7.62,-11.67,-5.72,45.15,1.26,1.58,-2.22,-4.64,-16.43
AADX,18.67,17.17,-9.63,-1.74,713347,0.68,-18.28,-12.98,-17.25,-17.25,-17.25,39.25,11.23,10.69,,,-29.17
AAEQ,53.53,53.53,-0.6,-0.6,12,0.05,0.67,0.3,5.66,7.86,8.6,54.92,0.22,0.65,0.93,,-1.22
AAL,15.37,15.6,-0.19,-1.66,190900604,1.33,-6.14,0.06,18.59,-0.45,1.5,44.59,4.08,4.62,4.46,15.18,-16.98
AALG,14.66,15.13,-0.42,-3.49,11761,0.51,-13.26,-3.52,30.3,-16.24,-13.31,42.77,6.98,8.7,4.49,12.9,-31.46
AAME,1.63,1.6,-1.84,0.01,34573,2.94,-4.19,-12.57,-37.01,-46.67,-46.13,32.2,3.66,4.46,-18.03,-36.19,-56.87
AAMI,82.46,83.27,0.24,-0.73,492917,1.14,6.37,2.34,23.02,52.29,77.78,64.12,4.01,3.72,12.03,45.51,-2.87
AAOI,105,100.24,-8.11,-3.75,9966550,1.12,-16.12,-48.39,-37.59,163.1,175.8,35.77,10.91,16.85,-37.88,16.33,-57.1
AAON,111.54,113.2,0.08,-1.39,1129884,1.19,1.93,-13.92,20.88,25.1,45.48,41.38,5.39,6.31,-11.42,12.49,-24.76
AAP,52.17,53.13,2.0,0.15,1857914,0.99,-2.5,-12.12,-7.84,24.78,34.23,40.96,5.13,5.51,-6.46,0.98,-24.1
AAPB,43.53,44.71,3.21,0.48,57566,0.87,14.89,24.92,50.05,55.24,39.71,70.2,4.65,4.28,19.61,38.04,-0.69
AAPD,10.64,10.49,-1.69,-0.28,16684771,2.07,-6.84,-12.58,-20.89,-24.31,-19.98,28.42,2.71,2.99,-10.48,-19.56,-41.43
AAPG,20.14,20.4,1.09,-0.2,2027,0.22,11.11,19.93,-25.55,-24.56,-22.32,63.01,3.35,3.63,7.05,-22.84,-57.89
AAPL,328.0,333.26,1.76,0.15,62969564,1.3,7.33,12.88,24.84,29.22,22.41,71.43,2.74,2.49,10.48,21.71,-0.42
AAPU,44.68,45.95,3.35,0.49,2659327,1.73,14.79,24.42,49.48,52.66,36.29,70.77,5.46,4.55,19.16,35.58,-0.86
AARD,6.7,6.33,-5.1,0.45,146773,0.21,18.76,64.42,24.12,-59.16,-52.41,57.8,15.43,12.51,29.98,-30.19,-64.72
AAT,25.55,25.85,1.53,0.35,498832,1.49,2.82,5.68,26.34,39.2,36.84,72.69,1.92,1.91,9.98,27.46,-0.46
AAUC,21.59,20.96,-4.2,-1.33,559267,1.39,-8.95,-21.08,-34.42,-22.71,-10.27,28.65,4.35,4.88,-18.7,-18.06,-34.91
AAUS,60.48,60.13,-0.6,-0.01,1976,0.25,-0.2,-0.01,6.53,8.29,9.11,55.11,0.26,0.62,0.97,7.31,-1.22
AAVM,33.43,33.31,-0.91,-0.54,2894,2.59,-0.38,-3.51,-2.38,6.4,11.88,43.93,0.28,0.87,-1.9,5.23,-4.43
AAXJ,112.46,111.31,-2.22,-1.21,498159,0.66,-4.03,-7.66,3.19,12.33,16.9,41.82,1.74,2.78,-4.54,8.67,-10.87
AB,38.09,38.35,0.66,-0.03,158986,0.66,5.07,6.23,-1.67,-2.96,-0.13,66.45,1.81,1.75,3.02,-1.17,-13.06
ABAT,2.5,2.42,-5.1,-1.96,3442109,1.02,-8.68,-28.61,-26.89,-50.41,-29.24,36.72,6.08,9.22,-22.14,-37.33,-78.94
ABBV,244.75,254.39,4.21,0.26,6555486,1.0,1.27,13.92,21.33,17.99,11.21,64.25,2.74,2.6,11.99,13.9,-2.77
ABCB,90.66,93.17,2.78,0.01,555363,1.36,5.05,5.02,11.39,14.56,25.62,65.18,2.05,1.98,7.05,16.32,-0.05
ABCL,6.65,6.16,-8.61,-1.34,7547837,1.15,-12.13,17.78,57.54,47.02,80.12,45.6,9.47,9.65,5.14,37.39,-27.01
ABCS,34.57,34.73,1.38,0.93,1514,0.69,2.59,4.22,9.58,10.56,13.93,70.88,0.48,0.81,5.69,11.58,0.0
ABEO,7.27,7.02,-3.7,-0.27,1110183,0.68,2.78,23.81,27.64,28.1,32.45,67.23,5.18,4.78,19.26,33.37,-6.9
ABEQ,37.36,37.42,0.79,0.63,8836,0.5,0.4,-1.27,-1.5,1.91,4.76,50.55,0.57,0.67,0.22,0.99,-6.64
ABEV,3.01,3.05,0.66,-0.66,16705318,0.7,0.66,-5.57,-2.4,18.22,22.49,44.29,2.21,2.45,-3.68,9.18,-11.59
ABG,219.6,226.66,3.77,0.54,319640,1.47,10.57,13.07,9.1,-8.97,-2.57,72.5,3.4,3.11,14.68,3.81,-13.94
ABI,24.79,24.79,-0.04,-0.04,18,0.15,0.12,-0.2,-0.28,-0.56,-0.16,42.02,0.0,0.09,-0.22,-0.46,-2.25
ABIG,34.92,34.67,-0.65,0.07,8414,5.48,0.08,1.07,7.59,6.18,7.53,57.57,0.28,0.78,2.14,7.92,-0.73
ABLV,1.07,1.03,-1.9,1.9,52014,0.64,-7.21,-12.71,39.19,46.72,63.49,43.86,7.72,8.37,-1.57,23.0,-41.81
ABM,46.94,48.17,3.66,1.01,575154,1.45,8.54,8.49,20.55,7.69,13.88,73.97,2.37,2.4,13.36,12.25,-3.89
ABNB,149.71,147.8,-0.39,0.89,3113339,0.97,4.63,5.84,5.64,11.46,8.72,57.44,3.02,3.03,6.36,12.72,-2.04
ABNG,18.96,19.02,-0.87,-1.19,3388,0.74,9.63,10.59,3.96,12.42,9.14,55.92,2.77,4.3,10.66,,-3.69
ABOS,2.23,2.17,-2.25,0.45,702016,1.85,-20.8,-7.66,-21.94,15.43,1.88,38.59,7.85,8.52,-10.73,-7.11,-39.72
ABR,5.13,5.15,1.98,1.58,3784920,0.85,4.67,-0.19,-35.62,-36.96,-33.55,46.17,3.66,4.03,-7.72,-35.05,-59.05
ABR/PD,16.02,15.98,-1.05,-0.8,20064,1.05,-0.99,-1.18,-5.5,-8.38,-6.82,40.89,0.93,1.14,-2.25,-7.44,-15.63
ABR/PE,15.96,15.95,-0.84,-0.81,6052,0.59,0.34,-0.59,-5.2,-7.83,-6.04,44.84,0.85,1.04,-1.59,-6.58,-16.03
ABR/PF,22.7,22.77,0.31,0,7257,0.64,-0.35,0,1.24,3.41,4.59,49.93,1.15,1.2,-0.65,1.42,-3.52
ABSI,9.47,8.23,-15.68,-2.97,7431764,1.62,-26.35,12.89,147.15,165.48,131.83,42.23,10.64,11.61,8.32,86.57,-31.73
ABT,95.29,98.83,10.71,6.74,32755801,2.82,4.28,10.6,3.36,-19.8,-20.75,63.97,2.81,3.19,10.56,-10.15,-28.12
ABTC,5.45,5.46,-3.36,-3.54,1093606,0.41,-7.77,-57.52,-69.92,-78.33,-79.2,19.34,11.6,17.46,-57.38,-82.93,-97.49
ABTS,1.18,1.23,0.82,-3.27,13959,0.39,3.36,-6.82,-3.91,-77.31,-76.97,50.08,8.67,12.32,1.01,-67.14,-88.67
ABUS,4.74,4.74,3.95,3.95,2895967,1.07,-9.2,8.97,1.28,20.46,-2.37,52.76,4.95,4.78,5.33,6.61,-11.9
ABVC,1.28,1.21,-5.47,0,126877,0.5,-39.5,-1.63,-1.63,-39.5,-43.19,39.16,12.6,14.9,-9.34,-35.2,-66.39
ABVX,134.5,137.77,0.61,-1.78,1556937,0.88,-0.88,39.17,10.12,17.52,0.71,62.38,6.0,5.67,17.88,20.24,-7.43
ABX,11.01,10.51,-3.4,1.19,954138,1.24,-10.32,8.35,17.04,25.87,23.07,49.96,5.44,5.22,7.69,27.12,-15.51
ACA,144.95,145,0.1,0.07,637358,0.85,-0.34,11.76,28.11,26.1,35.68,68.85,0.8,1.33,8.97,26.76,-1.31
ACAA,10,10,0,0,526,0.01,-1.96,0.1,0.6,1.01,1.01,48.74,0.49,0.57,,,-2.3
ACAAU,10.08,10.08,0.2,0.2,122599,8.48,0.1,-0.1,0.3,0.8,0.8,52.88,0.47,1.45,0.34,,-14.79
ACAD,25.94,25.63,-1.12,0.08,2189326,1.49,-0.27,20.1,17.3,-4.01,-4.19,62.97,3.6,3.35,12.41,9.57,-9.59
ACB,2.65,2.58,-3.01,-0.38,1367696,1.16,-3.73,-12.54,-29.32,-39.72,-40.14,27.64,3.48,4.43,-17.75,-34.89,-61.29
ACCL,1.96,1.93,0,1.55,29148,0.98,9.66,22.93,33.1,-55.43,-30.82,67.44,4.43,5.33,21.2,,-61.4
ACCO,3.99,4.18,5.29,0.5,682735,0.93,8.57,5.82,27.44,1.7,10.88,58.4,3.44,3.43,5.53,11.92,-4.13
ACCS,7.29,6.94,-4.93,-0.14,12373,0.74,-1.07,15.67,-15.98,-30.6,-25.22,52.66,4.97,4.95,3.18,-14.8,-47.02
ACDC,4.93,4.8,-4.0,-1.4,1182848,0.84,-6.25,-30.23,-19.06,9.09,22.76,37.33,7.51,9.38,-25.42,-10.16,-43.13
ACEI,23.4,23.35,-0.93,-0.72,21236,0.79,1.21,-2.44,-6.45,-4.5,-5.69,43.98,1.03,1.2,-2.65,-3.97,-14.53
ACEL,12.44,12.45,1.14,1.06,298640,1.09,-0.16,-6.11,4.45,6.32,9.4,47.4,2.5,2.78,1.05,9.54,-11.07
ACEP,19.56,19.61,-0.52,-0.76,404,0.54,-1.72,-4.12,4.35,12.69,19.05,45.76,0.53,0.89,-0.48,,-4.68
ACES,33.04,32.38,-3.02,-1.05,46943,0.45,-3.63,-12.13,-7.72,-8.17,-1.73,35.44,2.73,3.43,-12.06,-7.16,-24.7
ACET,8.6,8.22,-5.3,-0.92,113892,1.25,-11.14,1.23,-0.9,4.05,-2.49,46.72,5.57,6.28,-0.25,-7.41,-52.86
ACFN,18.14,19.77,8.99,0,19205,1.66,18.74,27.06,7.27,-1.77,30.07,72.85,3.87,3.77,16.18,6.68,-40.09
ACGC,9.93,9.94,0,-0.1,5825,0.5,-0.3,0.2,0,0,0,45.28,0.08,0.33,,,-8.72
ACGCU,10.08,10.08,0,0,5158,1.69,0.1,-0.3,1.1,1.41,1.41,57.67,0.42,0.46,0.56,,-6.23
ACGL,99.07,100.04,1.52,0.54,1600799,0.99,-1.93,8.5,3.44,10.16,4.46,56.68,2.03,2.14,5.51,6.21,-4.8
ACGLN,16.16,16.37,0.86,-0.43,59991,1.61,2.7,1.55,-5.43,-6.51,-2.27,57.68,1.26,1.18,-0.13,-4.25,-10.74
ACGLO,19.56,19.56,0.36,0.36,22083,0.51,3.11,1.98,-5.42,-6.52,-3.98,60.51,1.1,1.05,0.17,-4.67,-11.89
ACGR,68.61,67.94,-1.99,-1.02,128,2.6,-1.4,-1.8,2.03,3.84,2.44,46.85,0.21,1.09,-1.51,3.42,-6.0
ACH,3.65,3.78,4.13,0.55,554201,0.92,19.62,22.73,12.84,49.41,35,64.76,7.42,6.71,19.8,23.99,-55.0
ACHC,32.93,33.61,4.15,2.05,4237901,1.37,7.72,34.12,24.48,183.39,135.03,70.97,5.4,4.66,26.83,56.18,-1.21
ACHR,4.74,4.49,-6.07,-0.84,25503193,0.93,-7.23,-18.36,-28.16,-49.72,-41.46,37.79,6.48,7.64,-20.45,-38.93,-69.29
ACHV,6.28,5.96,-5.85,-0.79,1765503,0.91,-4.79,6.43,20.4,6.05,19.68,51.55,7.98,7.41,8.4,29.43,-16.17
ACI,14.63,15.02,3.16,0.48,5797454,0.88,8.06,0.81,-7.85,-13.13,-12.52,56.18,3.34,3.19,-1.38,-11.28,-28.17
ACIC,10.12,10.37,2.37,-0.1,402486,1.77,-9.75,-0.58,-12.71,-7.25,-12.71,39.69,2.92,3.23,-3.57,-9.31,-20.57
ACII,25.59,25.58,-0.14,-0.11,34165,0.86,0.33,-0.66,-0.43,0.71,0.79,46.98,1.16,1.2,-0.46,0.42,-4.8
ACIU,2.35,2.18,-7.63,-0.42,238883,0.92,-13.15,-8.02,-30.13,-39.44,-31.01,37.14,6.0,6.92,-14.92,-26.71,-45.5
ACIW,57.57,58.67,2.86,0.93,1128722,1.02,7.26,30.46,33.19,34.9,22.2,78.68,3.75,3.24,25.89,29.2,-1.08
ACKY,18.02,18.03,-0.08,-0.11,7512,0.38,3.03,-0.44,-6.19,-11.75,-8.94,54.89,1.22,1.36,-0.88,-5.45,-12.98
ACLC,85.01,84.76,0.24,0.54,1917,0.23,-0.04,0.22,5.83,6.86,7.64,57.91,0.67,0.88,1.46,6.74,-1.02
ACLO,50.38,50.43,0.1,0,5649,0.54,0.1,0.06,0.1,-0.1,0.26,55.22,0.07,0.09,0.07,0.09,-1.02
ACLS,140.11,139.34,-3.91,-3.38,373345,0.66,-1.7,-26.59,15.03,41.78,70.74,42.34,6.66,8.62,-12.66,28.23,-28.09
ACM,69.23,69.95,1.55,0.51,1088567,0.69,3.38,-0.06,-18.92,-29.85,-26.88,50.93,2.87,2.92,-1.82,-26.62,-48.38
ACMR,86.69,84.09,-8.56,-5.73,1232050,0.88,-21.41,-12.72,68.89,58.57,105.1,42.78,9.01,11.83,-3.16,50.58,-33.89
ACN,138.93,144.61,5.54,1.39,9515819,1.08,10.44,-12.69,-26.17,-49.34,-46.2,49.97,4.8,5.21,-9.0,-33.12,-50.32
ACNB,60.32,61.96,2.72,0,62415,1.02,6.66,8.91,21.49,24.99,30.25,67.1,2.42,2.3,10.14,22.81,-0.18
ACNT,15.15,15.12,0,0.2,18005,0.49,-1.4,9.72,8.08,-9.19,-7.47,59.76,3.38,3.04,6.27,4.81,-15.62
ACOG,8.3,8.35,0.6,0,38989,0.55,-1.76,38.02,22.79,47.01,27.09,70.98,7.66,5.85,26.52,34.48,-19.25
ACOM,21.33,21.25,-1.16,-0.77,1598,10.18,2.43,5.23,5.23,5.23,5.23,67.1,1.41,1.12,,,-1.16
ACON,2.6,2.64,-0.75,-2.22,34412,1.01,-10.2,-11.41,-20.72,-34,-43.49,32.9,6.35,6.55,-14.74,-41.41,-78.05
ACP,5.21,5.2,0,0.19,543590,1.71,-0.95,-2.07,-4.06,-7.14,-4.24,45.5,1.06,1.1,-1.4,-4.11,-13.19
ACP/PA,19.71,19.81,-0.45,-0.95,1048,0.25,1.33,-0.85,-1.88,-3.6,0.2,49.93,0.82,0.95,-0.2,-2.99,-9.17
