ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,148,146.8,-0.09,0.73,1646743,0.73,-1.46,-1.16,12.08,31.42,7.75,47.91,2.66,2.93,2.24,11.6,-10.35
AA,47.25,46.95,-2.71,-2.09,3831112,1.19,-6.7,-5.65,-26.07,-27.2,-13.25,40.71,3.65,4.57,-3.28,-19.02,-44.36
AAA,24.93,24.95,0.38,0.3,14995,0.83,-0.18,0,0.04,0.04,-0.12,48.93,0.27,0.38,-0.08,-0.11,-0.91
AAAC,20.09,20.09,0,0,11,0.71,0.1,0,0.25,0.5,0.15,53.39,0.0,0.04,0.09,,-0.42
AAAD,48.81,48.81,-0.24,-0.24,266,4.51,-1.03,-1.57,-2.74,-2.25,-2.25,26.34,0.0,0.2,-1.65,,-3.19
AAAP,25.39,25.41,0.04,-0.04,4466,0.48,0.08,0.08,1.15,1.15,1.15,65.31,0.11,0.13,0.33,,-0.16
AAC,10.11,10.1,-0.2,-0.1,11651,0.08,-0.3,-6.22,-6.22,-6.22,1.0,38.59,2.59,1.39,-4.5,-3.64,-0.98
AAC.U,10.12,10.19,0,-0.69,5900,0.52,-0.2,0.79,1.19,1.19,1.19,56.28,0.8,0.87,,,-5.21
AACG,0.85,0.88,-0.2,-3.05,2857,0.37,-3.62,-17.26,-10.41,-8.64,11.02,45.04,7.35,8.58,-6.42,-11.92,-66.0
AACI,10.05,10.05,0,0,4863,0.25,0.1,0.5,0.7,1.01,1.01,62.84,0.13,0.19,0.68,,-0.2
AACO,9.99,9.99,0.2,0.2,2069,0.08,0.1,0.6,1.01,0.4,0.4,61.3,0.05,0.16,,,0.0
AACOU,10.07,10.06,-0.1,0,5000,0.18,-0.1,0.1,-1.28,1.11,0.7,49.95,0.02,1.35,0.49,,-10.42
AACP,10.07,10.07,0.1,0.1,3644,0.14,0.1,0.4,0.7,1.21,1.21,65.07,0.11,0.15,0.65,,0.0
