ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,134.42,131.46,-3.41,-1.23,4247327,2.07,-1.73,3.01,10.04,-8.83,-3.51,50.32,2.63,2.91,3.51,0.3,-17.98
AA,46.53,43.98,-6.13,-0.68,11679358,1.97,-9.69,-29.81,-32.39,-29.96,-18.74,24.63,4.42,6.47,-28.94,-20.93,-47.88
AAA,24.93,24.94,-0.08,-0.12,7090,0.83,-0.24,0.04,-0.12,-0.32,-0.16,45.73,0.37,0.36,-0.1,-0.2,-0.8
AAAC,20.07,20.07,0.02,0.02,10,0.0,0.07,0.02,0.2,-0.15,0,56.97,0.04,0.09,0.07,,-0.57
AAAD,50.12,50.12,0.2,0.2,10,0.04,0.3,-0.14,0.37,0.37,0.37,54.04,0.03,0.18,,,-0.6
AAAP,25.29,25.29,0.14,0.14,23,0.0,0.34,0.66,0.66,0.66,0.66,91.51,0.24,0.08,,,0.0
AAC.U,10.09,10.09,0,0,107,0.0,0.27,0.2,0.2,0.2,0.2,,1.11,,,,-0.05
AACB,10.5,10.54,-0.28,-0.66,27090,1.35,0.09,0.38,1.64,2.23,2.33,61.02,0.23,0.28,0.73,2.55,-0.47
AACG,0.92,0.98,1.98,-4.25,4303,0.44,3.03,-0.06,-3.94,-5.78,24.04,46.04,6.71,7.09,-8.59,-7.99,-62.01
AACI,10,9.97,0,0.3,10143,0.5,-0.1,0.2,0.91,0.2,0.2,54.71,0.19,0.23,0.37,,-0.3
AACIU,10.14,10.14,0.6,0.6,136,0.05,-0.59,-1.55,1.71,1.71,1.71,57.77,0.46,0.87,1.34,,-5.67
AACO,9.98,9.98,0,0,6158,0.28,0.3,0.5,1.01,0.3,0.3,61.79,0.1,0.19,,,-0.1
AACOU,10.1,10.1,0,0,229,0.1,0.9,-2.88,1.51,1.1,1.1,56.27,0.26,1.88,1.15,,-10.06
AACP,9.98,9.98,0,0,608,0.03,0.3,-0.15,0.3,0.3,0.3,53.4,0.13,0.19,,,-0.3
AACPU,10.22,10.22,0,0,400,0.4,0,-1.26,1.69,2.1,2.1,51.1,0.25,0.53,0.71,,-4.49
AADR,82.5,82.11,-0.13,0.34,2173,1.96,-1.48,-3.11,-7.74,-11.78,-5.84,44.67,1.2,1.51,-2.28,-4.74,-16.53
AADX,17.09,17,-0.99,-0.47,756858,0.85,-17.52,-21.73,-18.07,-18.07,-18.07,38.74,10.31,10.54,,,-29.87
AAEQ,53.03,53.03,-0.92,-0.92,73,0.29,-1.43,0.67,4.68,6.86,7.59,49.05,0.22,0.68,-0.06,,-2.14
AAL,15.22,14.98,-3.97,-2.44,176807466,1.21,-11.36,-4.65,13.87,-4.4,-2.54,39.13,4.01,4.78,-0.04,10.45,-20.28
AALG,14.54,13.93,-7.93,-3.88,9550,0.48,-20.82,-14.32,19.97,-22.88,-20.18,37.82,6.86,9.39,-4.28,3.83,-36.89
AAME,1.59,1.58,-1.25,-0.63,15858,1.09,-4.82,-12.94,-37.8,-47.33,-46.8,30.82,3.7,4.56,-18.28,-36.82,-57.41
AAMI,81.18,82.79,-0.58,-2.51,335686,0.77,1.82,-0.11,22.31,51.41,76.75,62.8,4.07,3.81,10.95,44.24,-3.43
AAOI,96.11,102.41,2.16,-4.12,9637835,1.04,-13.73,-41.38,-36.24,168.79,181.77,36.82,11.38,16.34,-35.91,18.32,-56.17
AAON,109.26,111.42,-1.57,-3.48,1746220,1.83,2.62,-15.08,18.97,23.13,43.19,39.5,5.56,6.55,-13.05,10.62,-25.95
AAP,53.16,53.16,0.06,0.06,1530822,0.79,-3.54,-10.69,-7.79,24.85,34.31,41.04,5.15,5.48,-6.29,1.13,-24.06
AAPB,44.43,44.88,0.38,-0.62,86289,1.28,12.23,20.48,50.63,55.83,40.25,70.52,4.6,4.2,19.34,38.25,-0.39
AAPD,10.53,10.48,-0.1,0.38,17118033,1.91,-5.76,-10.88,-20.97,-24.39,-20.06,28.3,2.68,2.91,-10.26,-19.53,-41.48
AAPG,19.25,18.74,-8.14,-5.64,12127,1.55,-1.52,10.17,-31.61,-30.7,-28.64,49.05,3.47,4.38,-1.32,-28.84,-61.32
AAPL,331.98,333.74,0.14,-0.38,63407044,1.27,6.04,10.93,25.01,29.41,22.58,71.65,2.7,2.44,10.27,21.71,-0.37
AAPU,45.67,46.03,0.17,-0.61,2569442,1.55,11.9,19.87,49.74,52.92,36.53,70.91,5.39,4.46,18.67,35.54,-0.8
AARD,6.21,5.86,-7.42,-1.9,233614,0.35,16.5,52.21,14.9,-62.19,-55.94,53.71,15.43,13.24,20.14,-35.09,-67.34
AAT,25.85,25.51,-1.32,0,345823,0.97,1.23,4.76,24.68,37.37,35.04,64.71,1.9,1.97,8.11,25.62,-1.77
AAUC,20.75,20.82,-0.67,-1.0,889406,1.98,-9.91,-22.46,-34.86,-23.23,-10.87,28.1,4.31,4.93,-18.7,-18.66,-35.34
AAUS,59.77,59.58,-0.91,-0.59,219,0.03,-1.01,-0.27,5.56,7.3,8.11,48.93,0.22,0.65,-0.0,6.28,-2.12
AAVM,33.16,33.16,-0.43,-0.43,153,0.13,-1.03,-2.58,-2.8,5.94,11.4,41.96,0.27,0.85,-2.29,4.7,-4.84
AAXJ,107.92,109.81,-1.35,-3.05,811477,1.12,-4.96,-9.23,1.8,10.82,15.32,39.59,1.8,2.88,-5.78,7.11,-12.07
