ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,140.11,139.2,-0.43,0.22,1623679,0.78,-0.56,3.8,16.18,5.3,2.17,59.21,2.94,2.88,4.91,6.25,-13.15
AA,45.92,46.83,4.44,2.42,4522372,0.97,7.43,-3.78,-26.3,-17.42,-13.47,44.49,4.2,4.66,-17.99,-16.66,-44.5
AAA,25.02,24.99,0.11,0.22,3490,0.86,-0.03,-0.03,0.5,-0.17,0.05,51.49,0.39,0.38,0.07,0.02,-0.58
AAAC,20.05,20.05,0.05,0.05,12,0.01,-0.1,0.2,0.1,0,-0.05,47.58,0.04,0.06,0.0,,-0.62
AAAD,49.59,49.59,0.34,0.34,77,0.17,-0.75,-1.19,-0.68,-0.68,-0.68,41.82,0.01,0.25,,,-1.64
AAAP,25.3,25.3,0.04,0.04,12,0.06,-0.12,0.5,0.7,0.7,0.7,70.13,0.03,0.06,,,-0.16
AAC.U,10.08,10.19,-0.14,-1.18,382,0.01,0.86,1.15,1.15,1.15,1.15,72.67,0.65,0.52,,,-1.68
AACB,10.56,10.54,0,0.24,11055,0.36,-0.19,0.38,1.54,1.93,2.33,55.7,0.44,0.4,0.39,2.26,-0.47
AACBU,10.68,10.68,0,0,101,0.07,0,0,1.42,0.28,0.95,48.26,-0.0,4.1,0.65,,-18.54
AACG,0.87,0.88,-1.77,-3.31,3265,1.17,-5.95,-14.99,-21.06,2.18,11.91,40.14,7.39,8.24,-12.37,-15.07,-65.72
AACI,9.99,9.99,0.05,0.05,50144,0.57,0.1,0.1,0.68,0.4,0.4,59.77,0.07,0.18,0.45,,-0.1
AACO,9.93,9.94,0.2,0.1,10049,0.71,0.1,0.35,0.4,-0.1,-0.1,51.29,0.1,0.21,,,-0.5
AACOU,10.05,10.05,0,0,497,0.02,-0.5,0.2,0.75,0.6,0.6,51.3,0.28,1.51,0.56,,-10.51
AACP,10.01,10.01,-0.1,-0.1,42475,1.97,0.5,0.35,0.6,0.6,0.6,61.31,0.13,0.17,,,-0.1
AACPU,10.24,10.24,0.2,0.2,3802,3.8,0.2,-0.1,1.89,2.3,2.3,53.8,0.02,0.5,0.86,,-4.3
AADR,83.23,83.64,0.95,0.45,6819,1.48,3.3,0.08,-2.75,-8.56,-4.08,54.18,0.89,1.37,0.5,-2.77,-14.98
AADX,19.62,20.55,6.92,2.08,1204458,1.08,8.79,-14.09,-0.96,-0.96,-0.96,56.46,9.06,8.05,,,-15.22
AAEQ,54.96,55.08,1.85,1.64,1554,5.16,4.26,3.82,5.06,14.39,11.74,66.52,0.21,0.84,3.62,,0.0
AAL,16.59,16.56,3.24,3.42,61103126,0.76,10.77,-10.29,27.48,15.24,7.74,58.2,4.45,4.4,6.51,20.27,-11.87
AALG,16.7,16.55,6.44,7.4,31714,1.14,22.69,-23.76,49.24,7.4,-5.15,56.56,7.45,7.54,8.05,21.9,-25.01
AAME,1.57,1.54,-1.91,0,34264,4.62,-3.14,-7.78,-39.49,-39.13,-48.15,37.14,3.97,4.97,-11.61,-36.46,-58.49
AAMI,90.69,91.92,2.38,1.01,493082,1.08,11.34,25.42,32.95,80.34,96.24,71.54,4.25,3.79,17.8,54.02,-0.81
AAOI,128.57,131.63,19.44,16.66,20911701,2.22,41.61,-3.11,-29.59,241.23,262.17,55.91,12.49,12.07,-6.8,44.76,-43.67
AAON,97.28,95.55,3.23,5.09,941003,0.82,-2.58,-17.93,-0.23,2.35,22.8,38.45,6.27,6.89,-20.31,-4.97,-36.49
AAP,55.47,58.83,5.66,-0.38,1244097,0.87,0.81,-6.04,1.76,8.88,48.64,55.72,5.63,4.86,2.21,11.95,-9.78
AAPB,36.3,38.04,4.24,-0.54,104550,0.92,-18.07,2.81,15.56,14.65,18.88,43.45,4.76,6.37,-2.57,14.48,-20.13
AAPD,11.5,11.24,-1.92,0.35,8800068,0.7,9.44,-5.78,-10.37,-12.32,-14.26,53.58,2.48,2.98,-1.3,-12.34,-35.95
AAPG,17.1,16.69,-0.68,1.75,4538,0.84,-10.03,-9.64,-23.69,-31.74,-36.44,36.14,3.33,4.26,-9.34,-33.53,-65.55
AAPL,302.73,309.38,1.96,-0.23,67884809,1.12,-9.01,5.19,9.74,11.24,13.64,44.68,2.55,3.16,-0.07,11.07,-10.21
AAPU,37.44,39.07,3.91,-0.44,3704417,1.64,-18.13,8.23,14.24,12.76,15.88,43.15,5.09,6.58,-2.87,12.72,-20.09
AARD,7.2,7.23,2.12,1.69,131988,1.02,9.21,29.57,31.69,-42.02,-45.64,60.29,16.62,10.43,41.08,-14.69,-59.7
AAT,23.71,23.17,-2.93,-0.67,625302,1.42,-5.54,-7.98,10.33,23.71,22.66,34.83,2.24,2.39,-4.73,12.65,-10.78
AAUB,50.85,51.41,2.17,1.06,619,,5.52,3.9,3.9,3.9,3.9,,2.2,,,,0.0
AAUC,19.41,18.82,-1.47,1.62,1626469,1.28,-8.77,-22.96,-36.5,-39.6,-19.43,35.52,5.01,6.29,-19.87,-26.72,-41.55
AAUS,61.37,61.86,1.85,1.04,781,0.02,4.75,4.11,5.26,12.99,12.26,66.67,0.43,0.88,3.63,9.7,0.0
AAVM,33.95,34.23,1.77,0.95,5467,2.76,2.66,2.11,-0.06,7.74,14.97,59.41,0.53,1.0,1.25,7.09,-1.79
AAXJ,112.51,114.19,2.58,1.07,441633,1.08,6.4,-1.39,-0.71,14.98,19.92,53.31,1.89,2.62,-1.17,10.18,-8.57
AB,37.2,37.07,0.22,0.57,240784,0.95,-1.28,3.26,-8.47,-12.49,-3.46,49.57,1.7,1.74,0.63,-4.29,-15.96
ABAT,2.18,2.32,8.41,1.87,3308315,1.0,4.98,-16.85,-28.17,-39.9,-32.16,44.83,6.83,7.85,-18.83,-35.28,-79.81
ABBV,246.74,243.8,-0.53,0.67,8026282,1.39,-7.24,-3.37,18.29,12.4,6.58,44.12,2.59,2.8,1.87,8.42,-8.85
ABCB,88.33,89.47,1.45,0.16,443245,0.75,4.1,-3.17,2.61,5.96,20.63,52.82,2.2,2.21,1.53,10.34,-4.02
ABCL,5.97,6.09,4.46,2.4,3958402,0.86,17.12,-20.5,32.1,90.91,78.07,51.23,8.69,7.78,-0.49,35.85,-27.84
ABCS,35.6,36.05,1.11,-0.16,3332,1.47,1.59,6.07,12.33,14.75,18.28,72.11,0.48,0.89,7.0,14.66,-0.07
ABEO,6.5,6.82,6.73,1.72,1218193,1.18,11.26,11.99,15.79,32.94,28.68,60.25,5.93,4.82,12.0,27.96,-9.55
ABEQ,38.27,38.59,0.7,-0.13,8403,0.71,0.13,3.02,3.07,0.92,8.03,65.15,0.62,0.77,2.81,3.72,-3.72
ABEV,3.08,3.04,-0.33,0.98,33113494,1.15,-2.56,-3.18,-11.37,4.83,22.09,43.82,2.39,2.49,-2.8,6.57,-11.88
ABG,224.6,222.85,-2.25,-1.48,288162,0.92,-5.17,11.84,10.11,-4.11,-4.2,52.4,4.19,4.1,7.6,2.63,-15.39
ABI,24.87,24.87,0.1,0.1,140,2.07,0.16,-0.12,-0.08,-0.84,0.16,59.95,0.0,0.07,0.11,-0.09,-1.93
