ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,133.93,135.62,1.18,-0.08,1231213,0.57,2.88,4.06,12.64,-7.49,-0.46,60.51,2.67,2.85,7.76,3.6,-15.38
AA,50.19,48.91,0.39,3.02,3163299,0.43,-0.59,-29.8,-31.9,-24.12,-9.63,31.52,4.4,5.96,-22.2,-11.74,-42.04
AAA,24.93,24.98,0.12,-0.06,1201,0.12,-0.02,0.46,0.1,-0.22,-0.02,49.78,0.36,0.39,0.05,-0.06,-0.66
AAAC,20.05,20.05,0.07,0.07,100006,1.08,0.05,0,0.17,-0.25,-0.07,51.67,0.01,0.06,0.0,,-0.64
AAAD,49.83,49.83,-0.27,-0.27,13,0.05,-0.77,-0.42,-0.2,-0.2,-0.2,42.69,0.03,0.2,,,-1.16
AAAP,25.23,25.23,0,0,11,0.0,0.02,0.42,0.42,0.42,0.42,,0.23,,,,0.0
AAC.U,10.07,10.08,0.1,0,100544,,0,0.1,0.1,0.1,0.1,,1.07,,,,-0.1
AACB,10.52,10.55,0,-0.28,3556,0.15,0.48,0.62,1.74,2.33,2.43,70.47,0.21,0.24,0.89,2.71,0.0
AACG,0.95,1.0,5.15,0.22,3599,0.08,-0.01,2.86,7.52,-2.92,26.57,47.76,7.04,6.91,-7.52,-6.98,-61.24
AACI,10,9.97,0,0.3,10143,0.5,-0.1,0.2,0.91,0.2,0.2,54.71,0.19,0.23,0.37,,-0.3
AACIU,10.14,10.14,0.6,0.6,136,0.05,-0.59,-1.55,1.71,1.71,1.71,57.77,0.46,0.87,1.34,,-5.67
AACO,9.97,9.98,0.2,0.1,7415,0.35,0.3,0.91,1.11,0.3,0.3,61.79,0.09,0.2,,,0.0
AACOU,10.1,10.1,0.3,0.3,105,0.04,0.7,0.7,1.41,1.1,1.1,56.27,0.53,2.03,1.18,,-10.06
AACP,9.98,9.98,-0.1,-0.1,1617,0.06,-0.1,0.1,0.3,0.3,0.3,53.4,0.18,0.24,,,-0.3
AACPU,10.23,10.22,0,0.1,1126,0.56,0,-0.49,1.79,2.1,2.1,51.1,0.3,0.57,0.74,,-4.49
AADR,83.21,83.6,0.47,0,691,0.43,0.58,-0.04,-4.73,-9.38,-4.13,51.76,1.19,1.54,-0.65,-3.08,-15.02
AADX,18.81,19.32,3.18,0.48,586753,0.45,-15.47,-7.27,-6.92,-6.92,-6.92,46.26,13.2,9.83,,,-20.32
AAEQ,53.42,53.4,-0.77,-0.74,1429,1.88,-0.19,1.1,7.82,7.86,8.35,54.87,0.22,0.69,0.95,,-1.45
AAL,16.3,15.66,-3.95,-0.09,130347560,0.94,-10.99,5.77,27.88,2.72,1.92,45.18,4.06,4.65,5.97,16.02,-16.63
AALG,16.65,15.37,-7.26,0.46,11888,0.44,-21.58,9.32,52.18,-12.92,-11.92,43.77,7.02,8.93,7.89,15.09,-30.36
AAME,1.66,1.64,-1.2,0,8343,0.8,-2.96,-6.29,-35.18,-44.59,-44.78,35.01,4.07,4.53,-17.57,-34.93,-55.8
AAMI,78.94,80.82,2.55,0.16,141944,0.31,3.21,3.98,24.86,52.52,72.54,60.41,4.14,3.94,9.71,42.09,-5.73
AAOI,119.42,125.82,12.46,6.74,8630711,1.0,6.49,-27.33,-11.72,256.38,246.18,43.33,10.85,13.65,-23.43,47.35,-46.15
AAON,115.97,112.97,0.7,3.37,589108,0.62,6.53,-12.51,22.97,26.96,45.19,41.05,5.19,6.47,-11.03,12.53,-24.92
AAP,55.86,55.45,0.26,0.99,1414446,0.82,-2.63,-8.73,-0.35,31.1,40.11,44.47,4.7,5.06,-2.75,5.24,-20.78
AAPB,39.55,40.22,-1.15,-2.8,28725,0.54,0.4,12.28,44.26,37.06,25.69,60.57,4.49,4.47,8.97,24.71,-4.24
AAPD,11.14,11.12,0.82,1.0,10884583,1.63,0,-7.02,-19.01,-18.83,-15.18,37.23,2.62,2.75,-5.79,-14.95,-37.91
AAPG,19.38,19,-3.06,-1.12,2600,0.31,2.7,8.14,-29.89,-30.45,-27.65,53.1,3.37,4.02,-0.85,-28.64,-60.78
AAPL,313.76,314.95,-0.74,-1.12,23593167,0.45,-0.11,6.39,22.0,20.83,15.68,61.55,2.65,2.51,5.13,15.33,-2.63
AAPU,40.84,41.15,-1.65,-2.4,1062221,0.72,-0.33,10.44,42.44,33.69,22.05,60.09,5.3,4.8,8.05,21.87,-5.18
AARD,5.96,5.98,0.34,0,287000,0.43,1.7,64.29,30.57,-59.92,-55.04,56.64,14.94,13.39,24.1,-34.51,-66.67
AAT,25.25,25.13,-0.04,0.44,116099,0.31,-0.83,2.03,25.21,34.96,33.03,64.26,1.94,1.96,7.84,24.24,-1.64
AAUC,22.99,22.47,0.04,2.36,286697,0.7,-5.87,-11.22,-29.0,-16.75,-3.81,34.92,4.09,4.36,-13.81,-12.0,-30.22
AAUS,60.29,60.27,0.38,0.41,2612,0.28,0.51,2.15,7.59,8.17,9.37,57.78,0.26,0.64,1.4,7.7,-0.99
AAVM,33.73,33.73,1.25,1.24,1103,1.11,1.04,-1.92,1.05,7.24,13.31,50.18,0.27,0.87,-0.66,6.73,-3.21
AAXJ,113.75,113.85,1.81,1.72,440307,0.61,-0.64,-2.97,8.1,14.79,19.57,45.87,1.68,2.77,-2.28,11.39,-8.84
AB,37.27,37.6,0.67,-0.21,191123,0.72,1.87,3.13,-3.57,-3.34,-2.08,60.53,1.84,1.83,0.88,-3.09,-14.76
ABAT,2.55,2.6,4.2,2.0,2444319,0.69,-6.63,-24.27,-14.87,-50.38,-23.83,41.15,6.44,8.85,-17.0,-32.86,-77.33
