ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,134.11,130.69,-2.02,0.54,2194237,0.87,-1.51,-1.94,14.73,-4.07,-4.07,52.87,2.9,3.17,5.88,0.0,-18.46
AA,48.67,48.68,2.53,2.51,9904390,1.34,-7.99,-38.14,-31.22,-10.05,-10.05,28.87,4.98,7.26,-25.28,-11.23,-42.31
AAA,25,24.95,-0.23,-0.02,2481,0.1,-0.29,-0.32,0.35,-0.13,-0.13,47.72,0.38,0.4,-0.03,-0.18,-0.77
AAAC,20.02,20.02,0.02,0.02,18,0.17,-0.37,0,0.15,-0.25,-0.25,37.78,0.0,0.06,-0.19,,-0.82
AAAD,50.19,50.19,0.13,0.13,19,0.12,-0.43,0.51,0.51,0.51,0.51,56.03,0.15,0.2,,,-0.45
AAAP,25.17,25.19,0.06,-0.02,626,,0.06,0.28,0.28,0.28,0.28,,0.21,,,,-0.04
AAC.U,10.07,10.05,-0.1,0.1,1507692,,-0.2,-0.2,-0.2,-0.2,-0.2,,0.75,,,,-0.4
AACB,10.5,10.52,0.19,0,17482,0.43,0.19,0.38,1.74,2.14,2.14,68.72,0.32,0.23,0.83,2.61,-0.28
AACG,1.04,1.04,-2.38,-2.38,55619,1.32,2.98,-8.77,16.46,31.65,31.65,49.37,7.76,7.72,-6.43,-7.29,-59.68
AACI,9.98,10,0,-0.2,58086,1.27,0.4,0.3,1.42,0.5,0.5,66.64,0.13,0.21,0.76,,0.0
AACIU,10.2,10.08,0,1.19,4537,1.91,,0.3,1.2,1.1,1.1,53.01,2.82,0.9,0.77,,-6.23
AACO,9.9,9.95,0.2,-0.25,48467,0.89,0.45,0.4,0,0,0,56.46,0.07,0.24,,,0.0
AACP,10,9.97,-0.1,0.2,21312,0.92,0.1,0.2,0.2,0.2,0.2,52.12,0.36,0.25,,,-0.4
