ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
A,153.9,154.77,0.87,0.31,2425192,1.22,3.74,10.19,33.42,26.98,13.6,66.73,2.52,2.67,11.75,17.81,-3.58
AA,49.33,51.28,3.83,-0.12,3645214,0.62,0.96,13.96,-28.09,-19.36,-5.25,53.32,3.8,4.64,2.57,-10.29,-39.23
AAA,24.97,24.96,0.16,0.2,70763,0.85,0.12,0.32,0,-0.6,-0.08,49.7,0.26,0.28,-0.06,-0.09,-0.87
AAAC,20.12,20.12,0.02,0.02,12,0.28,0.2,0.22,0.17,0.07,0.27,73.0,0.0,0.04,0.26,,-0.3
AAAD,49.74,49.76,0.33,0.29,286,12.77,0.59,-0.12,-0.35,-0.35,-0.35,53.44,0.01,0.21,-0.21,,-1.31
AAAP,25.43,25.41,0.02,0.12,1226,0.21,0.02,0.36,1.13,1.13,1.13,78.45,0.07,0.11,,,-0.1
AAC.U,10.18,10.19,0,-0.1,11719,0.3,0,1.09,1.19,1.19,1.19,60.55,0.41,0.55,,,-1.64
AACG,0.99,0.96,2.07,5.33,30041,0.02,-0.1,8.17,-17.99,-3.11,21.46,50.17,10.6,9.41,-0.5,-5.83,-62.8
AACI,10,10.05,0.1,-0.4,12815,0.21,0,0.7,0.6,1.01,1.01,65.53,0.07,0.23,0.88,,0.0
AACO,9.97,9.98,0.1,0,11094,0.88,0.2,0.6,0.4,0.3,0.3,60.1,0.04,0.17,,,-0.1
AACP,10.07,10.06,-0.1,0,125682,0.77,0.3,0.7,1.11,1.11,1.11,68.05,0.15,0.19,0.69,,-0.1
AACPU,10.29,10.29,0.29,0.29,100,0.11,0.19,0.49,1.58,2.8,2.8,59.15,0.11,0.44,1.18,,-3.83
AADR,83.92,84.32,0.72,0.24,1459,0.35,-1.26,2.11,-3.16,-10.28,-3.31,53.94,1.12,1.38,1.43,-1.99,-14.29
AADX,14.68,14.38,-0.76,1.31,1460314,0.93,-19.66,-25.18,-30.7,-30.7,-30.7,29.76,7.74,9.75,-25.08,,-40.68
AAEQ,54.6,54.64,0.38,0.31,301,0.5,-0.18,3.86,2.11,11.46,10.85,54.24,0.22,0.57,1.83,,-1.55
AAL,14.04,13.95,2.35,3.01,66579627,1.19,-2.45,0.61,-8.01,2.72,-9.24,40.61,3.36,3.99,-11.26,0.24,-25.76
AALG,11.55,11.58,4.94,4.66,46088,1.61,-4.38,0.7,-21.6,-15.23,-33.64,39.56,5.23,7.66,-24.46,-14.65,-47.53
AAME,1.32,1.29,-0.77,1.54,97227,3.71,-8.99,-19.38,-41.63,-52.92,-56.57,27.5,5.51,5.9,-18.72,-44.05,-65.23
AAMI,92.8,93.48,1.72,0.98,326444,1.07,1.54,15.38,24.09,64.66,99.57,66.09,3.46,2.95,12.4,48.32,-0.67
