ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
EWY,30.14,29.8,-3.03,-1.92,680946,1.79,-2.06,10.18,11.18,,3.3,54.6,1.43,1.76,4.93,,-4.63
EEM,19.64,19.28,-1.84,0.0,9583621,1.37,0.37,7.45,11.36,,5.26,60.4,0.96,1.29,5.68,,-2.95
PBW,62.09,61.36,-1.83,-0.65,14472,0.96,-1.88,6.74,18.72,,-0.38,54.9,1.14,1.4,5.65,,-3.47
XLU,9.74,9.58,-1.72,-0.03,9258101,1.23,-1.12,0.92,7.02,,9.11,50.0,0.94,1.39,1.57,,-2.34
IBB,24.88,24.55,-1.57,-0.27,5016684,1.44,-0.82,7.44,15.05,,5.71,56.4,1.41,1.49,6.95,,-3.26
IWN,53.26,52.56,-1.55,-0.23,1555222,1.13,-2.96,1.55,10.53,,4.27,46.3,1.1,1.37,1.46,,-3.85
EWJ,34.21,34.04,-1.54,-1.06,2270937,0.84,-0.78,0.79,-2.88,,-4.95,45.5,0.94,1.15,-0.59,,-7.97
EWH,9.6,9.48,-1.52,-0.2,741150,0.86,-0.4,6.23,8.04,,9.12,57.4,0.82,1.25,4.64,,-2.57
EWT,16.4,16.09,-1.44,0.48,379829,0.71,0.55,3.26,3.36,,-1.52,47.8,1.06,1.61,0.44,,-2.61
IWM,56.73,56.06,-1.37,-0.19,39114663,1.42,-2.82,2.15,11.16,,3.85,48.1,1.06,1.4,2.09,,-3.51
VB,50.19,49.64,-1.33,-0.25,19445,0.69,-1.91,2.74,11.61,,6.25,50.6,0.95,1.07,2.58,,-2.84
IWO,62.49,61.82,-1.28,-0.22,1044855,1.05,-2.56,2.88,11.76,,3.19,49.9,1.02,1.39,2.64,,-3.33
IJR,24.6,24.37,-1.19,-0.28,1386244,0.47,-1.89,2.41,11.22,,4.47,50.7,0.99,1.26,2.46,,-2.97
XLF,19.54,19.36,-1.15,-0.24,8353027,1.15,-0.98,0.19,3.09,,-1.08,42.6,0.59,0.86,-0.25,,-2.41
IJH,11.77,11.66,-1.12,-0.15,929178,0.84,-1.75,1.92,9.61,,5.74,50.6,0.6,0.9,1.89,,-2.23
MDY,112.39,111.5,-0.94,-0.16,2164061,1.03,-1.65,2.1,9.28,,5.52,50.4,0.61,0.88,1.81,,-2.09
RSP,33.6,33.37,-0.93,-0.24,340307,0.99,-1.1,2.97,7.94,,4.25,52.4,0.6,0.77,1.98,,-1.73
VTV,41.74,41.42,-0.9,-0.14,16923,0.75,-0.86,1.5,3.54,,0.5,47.7,0.55,0.71,0.51,,-1.62
IWD,52.63,52.26,-0.9,-0.21,648675,0.74,-0.87,1.35,4.11,,0.58,48.4,0.59,0.89,0.6,,-1.75
TLT,59.74,59.72,-0.78,-0.73,1637305,0.9,-1.56,-3.53,0.66,,0.73,36.3,0.59,0.81,-2.94,,-5.21
VTI,49.38,49.06,-0.77,-0.13,184181,0.71,-1.1,2.47,6.12,,2.42,50.9,0.55,0.74,1.34,,-1.64
XLE,14.67,14.54,-0.76,0.08,30781801,0.71,1.66,3.95,17.73,,9.55,62.4,1.28,1.82,6.5,,-1.04
XLY,14.29,14.22,-0.75,-0.31,4609873,4.04,-1.54,3.46,7.23,,1.1,49.6,0.68,0.96,1.35,,-2.6
SMH,14.33,14.29,-0.7,-0.39,45469772,0.93,-1.23,5.56,15.25,,7.13,53.0,1.3,1.73,3.76,,-3.67
XLV,26.1,25.95,-0.68,-0.09,727558,0.79,-0.56,2.14,1.23,,3.15,50.2,0.72,0.9,0.52,,-1.67
SPY,95.24,94.82,-0.66,-0.22,69617710,0.98,-0.67,2.45,4.96,,1.2,51.3,0.53,0.83,1.15,,-1.49
IWF,10.68,10.66,-0.65,-0.41,1351453,0.42,-0.71,3.57,7.17,,3.82,54.6,0.52,0.82,1.9,,-1.42
XLP,16.95,16.89,-0.64,-0.27,1878617,1.36,-1.44,1.94,0.3,,-0.97,45.6,0.54,0.81,-0.39,,-2.49
VUG,7.54,7.5,-0.61,-0.04,85320,0.64,-0.63,3.49,6.76,,3.55,53.7,0.58,0.68,1.72,,-1.36
XLI,23.86,23.83,-0.55,-0.44,795452,0.82,-1.59,2.42,1.48,,-2.32,45.8,0.67,0.91,-0.2,,-4.37
XLB,10.57,10.5,-0.52,0.11,9941353,1.35,-0.18,5.25,-0.59,,-8.92,53.9,0.99,1.35,1.67,,-10.61
SOXX,16.7,16.68,-0.51,-0.38,288782,0.3,-0.88,7.41,17.96,,7.19,55.3,1.24,1.61,4.65,,-3.13
QQQ,33.95,33.84,-0.49,-0.17,77046085,0.87,-0.26,6.53,10.18,4.67,0.03,58.8,0.71,1.06,3.14,4.94,-1.5
EWG,14.64,14.56,-0.46,0.05,220227,0.99,1.17,9.37,8.62,,3.75,63.5,0.92,1.17,5.49,,-1.63
EWP,23.45,23.37,-0.44,-0.07,16489,0.98,1.23,6.64,5.25,,0.0,64.1,0.83,0.98,4.57,,-1.08
DIA,86.12,85.89,-0.44,-0.17,8831715,1.18,-0.92,2.43,2.14,,-2.5,48.8,0.55,0.78,0.36,,-3.55
EFA,39.72,39.53,-0.36,0.12,2724521,0.74,1.26,5.18,3.76,,0.24,62.1,0.66,0.9,3.16,,-1.17
EZU,27.88,27.81,-0.31,-0.03,43151,0.38,1.45,6.56,6.44,,1.17,62.9,0.82,1.03,4.6,,-1.27
EWQ,18.89,18.77,-0.3,0.36,20072,0.46,1.59,7.91,7.19,,3.34,63.8,0.85,1.12,5.01,,-1.49
EWL,13.77,13.68,-0.28,0.39,53083,1.03,2.06,7.62,4.7,,2.06,66.8,0.9,1.25,4.88,,-0.85
XLK,8.68,8.66,-0.25,-0.05,2600154,0.88,0.53,5.34,10.62,,5.75,59.3,0.75,1.1,3.02,,-1.17
GLD,43.71,43.6,-0.18,0.07,1100800,0.76,1.82,2.93,2.54,,0.23,65.5,0.53,0.72,2.06,,-1.87
LQD,78.08,77.98,-0.17,-0.04,81609,0.35,-0.76,-1.27,0.01,,-1.9,40.4,0.29,0.47,-0.9,,-1.95
EWZ,19.34,19.0,-0.16,1.67,596451,0.4,5.25,9.55,14.21,,5.21,64.5,1.95,2.38,8.1,,-1.06
EWU,23.77,23.77,0.0,0.0,39164,0.37,2.27,3.99,1.54,,-1.02,64.3,0.66,0.95,2.67,,-1.91
VGK,34.57,34.56,0.04,0.08,75236,2.56,2.11,5.52,5.47,,0.95,62.6,0.83,1.06,3.66,,-0.79
FXI,15.87,15.82,0.18,0.54,765244,0.81,1.1,9.91,11.93,,8.25,71.0,1.06,1.01,8.51,,-2.12
EFG,41.71,41.84,,,2815,,,,,,0.0,,,0.31,,,
EFV,33.23,33.28,,,3029,,,,,,0.0,,,0.13,,,
