ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
USO,167.52,162.4,-2.31,0.77,2699702,0.98,-7.56,-27.24,-42.85,-47.79,-40.7,27.2,3.16,4.53,-24.35,-40.29,-48.37
EWP,27.78,28.03,-1.74,-2.6,2294195,1.26,-0.28,-5.08,-5.82,-14.59,-1.1,44.3,1.22,1.79,-1.84,-8.25,-16.4
TAN,31.45,30.96,-1.59,-0.03,272362,1.29,1.15,-7.95,-16.72,-22.36,-8.6,48.5,2.12,2.54,-3.14,-14.11,-31.12
SLV,15.4,15.11,-1.56,0.33,6970427,0.79,-1.82,-4.79,-9.95,-25.38,-21.42,42.9,2.71,2.43,-3.54,-15.96,-28.66
EWJ,40.42,40.45,-1.05,-1.12,3433510,0.37,-0.61,-1.31,-2.81,-4.42,-2.96,48.7,0.96,1.13,-0.36,-0.5,-6.06
GLD,114.62,113.67,-1.01,-0.18,12959600,1.88,-0.96,-1.29,-2.87,-11.22,-3.67,46.2,1.57,1.43,-1.14,-6.33,-14.6
DBC,18.36,18.09,-0.96,0.54,4698799,1.13,-3.17,-13.04,-21.24,-29.98,-26.41,26.6,1.43,1.75,-10.92,-23.4,-30.87
ROBO,25.68,25.55,-0.87,-0.38,72722,3.17,0.47,-1.91,-1.58,-6.7,-3.62,52.6,1.02,1.15,0.56,-1.8,-8.01
VGK,41.22,41.29,-0.87,-1.02,6166185,0.91,0.2,-3.9,-3.19,-10.26,-3.53,47.9,1.0,1.16,-0.47,-5.64,-11.52
EWU,27.29,27.23,-0.87,-0.66,12159880,4.57,-0.43,-3.85,-4.77,-10.85,-5.29,48.9,1.25,1.32,-0.86,-6.24,-12.56
EWQ,20.52,20.65,-0.83,-1.46,562552,0.52,0.68,-3.88,-3.88,-12.77,-6.52,49.7,1.1,1.43,0.02,-7.44,-15.53
ARKK,18.74,18.7,-0.83,-0.63,1634,0.91,1.34,-0.62,,,2.15,60.9,1.3,1.28,,,-0.83
EZU,30.72,30.83,-0.8,-1.14,19128200,2.13,0.54,-3.7,-2.6,-11.44,-5.37,49.1,1.05,1.33,0.31,-6.06,-13.56
EWL,27.12,27.09,-0.77,-0.65,635108,1.12,-0.16,-3.19,-1.05,-6.34,2.08,45.2,0.76,0.98,-0.6,-3.25,-7.23
EFV,39.7,39.79,-0.74,-0.95,449241,0.82,0.25,-3.56,-4.12,-10.28,-3.4,48.7,0.99,1.12,-0.84,-5.71,-11.32
EFA,50.18,50.25,-0.72,-0.85,27062083,0.96,0.15,-3.28,-2.76,-8.74,-3.01,48.2,0.89,1.04,-0.62,-4.57,-9.86
EFG,59.47,59.37,-0.65,-0.49,283171,1.35,0.09,-2.81,-1.23,-7.01,-2.5,48.9,0.83,1.01,-0.16,-3.12,-8.21
EEM,31.81,31.61,-0.62,0.03,48297609,0.66,0.87,-6.16,-4.38,-8.07,-0.33,47.5,1.17,1.46,-2.31,-5.87,-13.32
EWG,23.29,23.34,-0.6,-0.78,4053445,0.88,0.65,-3.07,0.9,-10.45,-7.06,51.1,1.03,1.28,1.72,-4.35,-11.66
PBW,23.28,23.23,-0.57,-0.38,31516,0.69,0.76,-7.13,-17.32,-21.68,-16.89,48.3,2.18,2.26,-3.88,-14.8,-31.02
LIT,20.2,20.2,-0.55,-0.55,11435,1.11,1.32,-6.35,-8.97,-16.26,-11.17,42.7,1.01,1.37,-3.14,-12.07,-20.81
URA,18.43,18.32,-0.54,0.07,156070,0.92,0.45,-11.89,-9.95,-18.22,-20.9,42.5,1.68,2.65,-4.41,-16.94,-36.85
XLK,18.5,18.47,-0.49,-0.38,10573260,0.58,1.3,0.1,6.42,10.86,21.21,60.1,1.08,1.14,3.28,9.31,-0.49
