ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
UNG,330.24,331.52,-1.71,-2.09,276576,0.56,-5.13,-12.2,-38.04,-49.51,-19.94,38.8,4.54,5.16,-17.57,-43.12,-57.95
TAN,28.6,27.55,-1.16,2.6,159318,1.04,3.02,9.29,16.01,-34.47,29.17,60.3,3.94,4.68,19.37,-23.56,-58.36
ICLN,8.13,8.06,-0.59,0.3,15801,0.89,3.18,7.83,10.94,-19.21,14.61,64.9,1.81,2.17,11.38,-14.3,-44.66
UUP,19.83,19.88,-0.14,-0.41,1413004,0.29,-0.05,-2.4,0.54,3.81,-1.13,43.1,0.44,0.64,-1.26,1.38,-3.17
XLU,10.93,10.87,-0.11,0.43,21477907,0.83,0.25,-0.43,0.85,12.03,-1.63,48.1,0.62,1.02,-0.44,4.08,-4.08
PBW,25.05,24.93,0.0,0.48,32747,0.48,0.17,5.99,9.91,-12.74,18.33,61.9,2.0,2.72,11.73,-9.8,-43.73
TLT,79.2,79.59,0.14,-0.35,9454355,0.83,-0.52,-1.89,1.53,12.79,-1.69,47.7,1.04,1.38,-1.03,8.59,-4.89
XSD,24.94,24.57,0.14,1.64,12044,0.11,-0.04,10.15,10.91,14.34,15.97,63.2,1.79,2.05,10.57,5.68,-16.78
GLD,167.33,167.51,0.22,0.11,7090311,0.59,0.2,4.45,-2.12,-1.45,7.43,56.5,0.99,1.31,3.45,3.98,-9.25
DBC,27.77,27.71,0.25,0.46,2186326,1.08,0.21,4.28,2.29,-0.66,3.18,62.5,0.59,1.15,3.69,0.11,-10.65
XLB,14.0,13.94,0.27,0.7,17126934,0.75,-1.37,2.22,8.85,9.2,7.9,58.8,0.74,1.55,5.48,5.33,-7.55
HYG,55.66,55.61,0.28,0.38,3570310,0.73,-0.25,2.13,6.05,9.99,1.45,61.0,0.33,0.55,2.2,5.25,-0.58
SOXX,16.56,16.51,0.3,0.64,182749,0.12,-0.09,7.76,11.93,19.33,14.45,62.8,1.56,1.84,8.84,9.79,-9.82
SMH,14.84,14.75,0.35,0.96,5345999,1.42,0.09,6.53,10.58,23.26,11.15,63.0,1.27,1.68,7.52,11.46,-1.43
LQD,86.41,86.38,0.36,0.39,1430755,0.65,-0.16,2.42,3.69,5.77,2.8,67.9,0.29,0.45,2.54,5.35,-0.16
XLP,24.57,24.6,0.43,0.31,7225101,0.71,0.9,1.8,6.19,12.69,0.9,63.4,0.45,0.8,1.88,6.14,0.0
URA,46.13,45.76,0.5,1.3,95771,1.17,-3.68,10.16,8.84,-7.6,17.43,51.7,2.42,2.89,8.02,-5.16,-54.95
GRID,25.1,25.11,0.5,0.46,3109,1.13,0.0,9.27,6.81,-2.43,10.9,67.7,1.0,1.15,10.35,0.35,-18.89
DIA,107.24,107.17,0.52,0.59,5585301,0.75,0.31,3.4,8.88,15.58,4.09,66.5,0.49,0.93,3.99,8.39,-0.11
EWH,12.86,12.8,0.53,1.0,3498653,0.34,1.0,9.09,8.78,3.27,9.29,67.5,0.94,1.37,7.62,3.09,-9.54
EWP,22.97,22.87,0.56,1.02,36198,0.23,0.62,8.35,6.16,-0.85,4.07,58.9,1.28,1.92,5.59,-3.0,-23.06
EWQ,16.23,16.17,0.59,0.97,185920,0.43,0.2,8.65,7.9,-1.7,6.51,59.7,1.38,1.78,6.82,-3.5,-23.65
RSP,42.39,42.33,0.6,0.73,592107,0.74,0.46,5.2,10.05,16.16,7.66,70.3,0.68,1.16,6.27,7.91,-1.79
VTV,42.5,42.45,0.63,0.74,431088,0.71,0.35,3.14,9.68,15.97,4.93,66.9,0.58,1.06,4.86,7.38,-2.17
IWD,53.41,53.36,0.65,0.74,1625402,0.62,0.43,3.28,9.82,16.09,5.3,67.4,0.6,1.09,5.08,7.62,-1.77
XLK,11.72,11.72,0.65,0.65,20269324,0.99,1.73,7.56,10.38,17.92,9.31,76.8,0.6,1.05,7.38,11.41,-0.1
IWF,13.65,13.67,0.73,0.59,11855977,0.99,0.89,6.35,10.12,15.66,8.04,75.3,0.56,1.02,6.5,9.19,0.0
SLV,32.74,32.75,0.74,0.71,9468761,0.52,0.21,11.74,-1.18,-14.09,13.6,59.7,1.79,2.38,8.12,-4.26,-30.7
PPA,17.59,17.64,0.75,0.5,11037,0.73,1.67,5.35,11.7,20.27,8.38,68.5,0.84,1.12,6.99,8.82,-2.74
XLV,30.2,30.29,0.75,0.46,6544579,0.98,0.17,1.38,8.37,15.29,2.67,60.5,0.49,0.98,3.27,6.8,-0.38
SPY,106.6,106.62,0.76,0.74,146898574,0.81,0.68,4.49,9.63,15.91,6.14,70.8,0.56,1.04,5.48,8.4,0.0
VTI,57.74,57.76,0.76,0.74,1813245,0.49,0.57,5.08,10.33,16.32,7.1,72.1,0.59,1.06,6.02,8.68,-0.03
VUG,9.83,9.83,0.78,0.78,2463275,0.74,0.91,6.49,10.24,16.04,8.37,75.8,0.57,1.01,6.69,9.61,0.0
VOO,97.76,97.79,0.79,0.76,291796,1.21,0.73,4.52,9.64,15.97,6.22,70.8,0.56,1.04,5.51,8.46,0.0
XLY,18.05,18.07,0.79,0.67,11420794,1.41,1.12,5.49,11.42,19.33,8.38,73.3,0.67,1.11,6.28,10.74,0.0
XLE,22.52,22.46,0.79,1.05,32494405,0.72,-0.03,5.49,4.41,10.85,3.63,62.1,0.84,1.6,4.64,5.37,-7.42
XLF,9.78,9.76,0.87,1.11,70840241,0.65,0.18,5.58,14.39,16.2,10.2,67.4,0.94,1.58,8.41,7.56,-13.02
EZU,23.76,23.67,0.88,1.24,222484,0.57,0.45,9.61,8.18,0.37,7.63,61.4,1.37,1.81,7.69,-1.95,-23.2
QQQ,55.84,55.96,0.93,0.72,41440799,0.85,1.7,7.99,11.37,18.26,10.81,77.7,0.59,1.08,8.27,11.81,0.0
ITA,29.32,29.5,0.94,0.32,21979,0.65,1.65,5.3,12.7,23.73,8.3,69.3,0.81,1.07,7.1,11.34,0.0
EWL,19.01,18.97,0.96,1.21,92305,0.41,0.83,6.02,9.16,-0.7,4.46,62.6,1.1,1.35,5.59,0.35,-12.99
XAR,26.92,26.88,0.99,1.14,2816,0.26,1.6,9.36,,,9.36,70.9,1.31,1.14,9.2,,0.0
EWJ,33.21,33.25,1.04,0.93,2771918,0.61,0.94,6.57,6.81,0.38,4.74,63.1,0.71,1.0,4.86,1.12,-14.36
IJH,16.19,16.19,1.05,1.07,3420981,0.52,0.43,6.93,12.17,16.28,9.9,70.3,0.81,1.34,7.49,8.57,-3.02
