ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
ARKG,24.47,23.93,-2.0,0.23,41898,0.41,-2.49,-1.32,-13.18,2.42,0.16,41.2,1.95,2.99,-5.92,0.14,-15.58
TAN,24.92,24.35,-1.95,0.32,42882,0.47,-2.07,0.25,-3.75,8.28,-4.16,46.2,1.27,1.94,-1.12,4.89,-7.45
IBB,104.46,102.54,-1.87,-0.04,2319312,0.98,-1.1,-2.92,-12.55,-0.85,-5.22,43.5,1.82,2.18,-3.92,-3.94,-12.55
PBW,23.28,22.87,-1.8,-0.04,7655,0.43,-2.53,-1.48,-2.76,3.31,-4.41,43.3,1.3,1.66,-1.67,2.26,-5.84
XSD,66.61,65.51,-1.8,-0.15,62367,0.4,-1.77,-4.27,-10.12,-0.96,-6.77,39.4,1.82,2.56,-5.62,-2.45,-11.62
EWZ,37.2,36.58,-1.76,-0.09,11658242,0.66,-0.7,-5.74,-8.81,5.24,1.49,43.5,1.57,2.18,-4.58,1.71,-10.63
XBI,88.53,86.64,-1.63,0.52,3771672,0.74,-1.23,-0.85,-10.3,6.43,-0.2,45.2,2.14,2.66,-3.61,1.75,-10.3
PAVE,15.39,15.19,-1.58,-0.25,25074,0.41,-3.64,-2.62,-11.25,-0.35,-8.12,39.8,1.39,2.11,-4.05,-0.87,-11.8
XAR,83.19,81.86,-1.58,0.02,135686,1.04,-5.95,-2.07,-4.65,4.78,1.75,37.4,1.18,2.0,-3.1,3.8,-6.62
XLV,77.91,76.38,-1.53,0.43,7797918,0.96,-0.18,1.05,-9.58,0.87,-1.27,48.9,1.17,1.52,-0.94,0.07,-9.82
ITA,93.02,91.67,-1.49,-0.04,932747,1.34,-6.11,-2.84,-5.63,6.76,2.3,36.1,1.19,1.99,-3.7,4.1,-6.53
AIRR,25.25,24.85,-1.37,0.21,7810,0.42,-3.83,-3.58,-10.13,-5.84,-8.92,36.8,1.18,1.62,-4.1,-2.86,-11.05
XLI,67.68,66.6,-1.33,0.27,17207266,1.12,-4.36,-2.79,-9.5,0.85,-4.74,38.4,1.28,1.86,-3.86,-0.51,-10.1
XLB,24.7,24.34,-1.3,0.15,11417692,0.78,-3.09,0.13,-9.67,-3.22,-6.77,43.0,1.38,1.83,-2.74,-1.48,-10.7
IHI,31.44,30.97,-1.28,0.24,481722,0.69,-1.07,1.82,-2.49,9.35,6.88,51.6,1.24,1.58,1.02,7.08,-2.73
PHO,29.88,29.52,-1.24,-0.03,40098,1.06,-3.22,-1.28,-4.59,2.57,-0.65,42.3,1.14,1.39,-1.49,2.47,-5.25
SLV,15.31,15.38,-1.22,-1.67,13944305,1.53,-1.85,-0.19,-5.12,-2.97,-5.12,41.9,1.13,1.43,-1.4,-2.98,-10.06
SOXX,53.16,52.67,-1.1,-0.17,1924654,0.78,-0.71,-6.29,-9.44,1.17,-3.06,38.8,1.95,2.73,-7.07,0.08,-13.88
VTV,93.31,92.04,-1.07,0.3,1027957,0.76,-1.18,0.44,-7.49,2.7,-2.28,46.2,1.01,1.39,-1.14,1.49,-8.02
IJH,34.54,34.06,-1.06,0.33,5772670,0.99,-1.51,-0.33,-5.02,3.1,-2.04,44.7,0.99,1.39,-1.04,2.03,-5.81
MDY,325.21,321.15,-1.04,0.21,1435974,1.37,-1.54,-0.36,-5.03,3.05,-2.1,44.6,0.99,1.4,-1.04,1.95,-5.84
PPA,53.91,53.25,-1.03,0.2,72036,0.64,-5.41,-2.08,-4.24,5.86,3.11,37.5,1.12,1.77,-2.97,4.25,-5.66
VXX,2625.28,2625.28,-0.98,-0.98,0,0.01,-1.39,-16.29,38.67,,50.48,42.3,3.76,4.78,-7.45,,-25.66
SMH,46.26,45.87,-0.95,-0.09,16870344,1.09,-0.54,-6.83,-9.81,-0.07,-3.2,38.2,1.91,2.66,-7.38,-0.45,-14.07
IWN,115.27,114.13,-0.93,0.06,720123,0.82,-0.87,1.86,-3.35,0.73,-1.81,49.7,0.95,1.35,0.36,1.68,-4.83
IWD,109.99,108.84,-0.91,0.14,2319799,1.2,-0.88,0.33,-7.4,1.4,-3.1,46.4,0.95,1.3,-1.0,0.42,-8.0
RSP,92.88,91.95,-0.91,0.09,658288,1.17,-0.55,0.37,-5.97,4.15,-1.47,48.3,1.0,1.33,-0.66,2.19,-6.67
XLF,25.32,25.03,-0.9,0.25,45764212,0.72,-1.43,-0.43,-8.32,3.28,-1.34,44.7,1.17,1.83,-2.48,2.24,-8.69
IWM,146.54,144.92,-0.9,0.21,16529801,0.79,-1.28,0.97,-3.16,3.7,-0.15,47.0,1.07,1.47,-0.38,3.2,-3.93
IJR,73.66,72.81,-0.89,0.26,3523920,1.0,-1.53,1.05,-2.32,4.75,0.86,46.9,1.05,1.44,-0.08,4.35,-2.92
VB,139.97,138.48,-0.87,0.2,295209,0.64,-1.28,0.38,-3.91,4.21,-0.7,46.7,1.01,1.39,-0.49,2.98,-4.61
VOO,219.34,217.04,-0.81,0.24,2402070,0.82,-0.81,0.34,-6.69,4.47,-1.24,47.1,1.1,1.47,-1.28,2.09,-7.35
IWO,187.83,185.91,-0.79,0.23,2481649,4.07,-1.57,0.22,-2.86,6.46,1.47,45.6,1.16,1.62,-1.0,4.65,-4.64
XHE,71.79,71.14,-0.79,0.12,260721,6.29,-0.11,2.17,0.55,13.56,9.06,54.7,1.17,1.53,2.25,9.42,-1.4
SPY,238.85,236.4,-0.77,0.26,91953049,0.91,-0.77,0.51,-6.71,4.42,-1.19,47.2,1.08,1.48,-1.26,2.09,-7.33
ARKK,37.26,37.05,-0.74,-0.18,209681,0.81,-2.76,0.05,-7.66,15.74,1.32,42.3,1.75,2.72,-4.89,7.08,-13.1
VTI,127.63,126.36,-0.73,0.27,2456704,0.93,-0.83,0.45,-6.18,4.55,-0.97,47.3,1.06,1.44,-1.1,2.35,-6.8
GLD,124.41,124.59,-0.73,-0.87,9830612,1.43,-0.82,-0.95,-2.17,3.54,-0.45,40.3,0.62,0.84,-1.25,0.79,-3.29
QQQ,154.84,153.36,-0.72,0.24,37372243,0.79,-0.59,0.49,-5.25,9.91,1.7,47.6,1.49,2.09,-1.99,4.16,-7.4
EEM,40.7,40.27,-0.72,0.36,57305772,0.8,0.08,-2.82,-8.52,4.74,-2.27,43.9,0.99,1.49,-2.68,1.26,-9.91
XLK,30.61,30.34,-0.65,0.26,18742739,0.61,-0.77,0.06,-4.22,8.23,1.44,46.3,1.37,2.01,-2.18,4.31,-7.15
IWF,32.45,32.16,-0.65,0.24,8093822,1.42,-0.79,0.25,-5.7,7.28,0.64,47.4,1.24,1.68,-1.52,3.7,-6.34
EWY,71.55,70.92,-0.65,0.24,2456282,0.87,2.0,0.2,-3.85,7.6,-0.36,54.5,1.2,1.52,1.58,5.24,-4.35
XLP,45.03,44.66,-0.63,0.18,15692686,0.93,0.04,-4.15,-13.24,-4.57,-10.27,37.0,1.13,1.45,-4.12,-6.79,-13.59
EWG,28.81,28.81,-0.58,-0.58,2081671,0.56,-1.16,1.31,-7.81,-0.46,-2.4,47.6,0.76,1.07,-0.08,-0.05,-8.94
DIA,233.61,231.16,-0.57,0.49,3631699,0.71,-1.15,0.12,-8.11,4.33,-2.08,46.3,1.18,1.59,-1.5,2.64,-8.72
EZU,39.53,39.41,-0.56,-0.27,10368884,1.46,-0.79,2.26,-4.99,2.52,1.68,51.5,0.65,0.92,0.89,2.24,-5.9
ICLN,9.39,9.29,-0.51,0.52,262850,1.47,1.44,3.46,3.03,8.64,4.12,57.2,1.04,1.34,2.58,6.96,-0.51
GRID,46.61,46.5,-0.5,-0.25,491,0.21,-2.58,-1.68,-8.06,-1.87,-4.32,42.2,0.98,0.92,-2.74,-0.85,-8.58
EWL,30.99,30.81,-0.5,0.08,535148,0.5,-0.73,-0.96,-8.84,-0.73,-4.7,43.2,0.56,0.92,-1.52,-2.51,-9.8
VGK,50.94,50.84,-0.48,-0.3,3348152,0.84,-0.77,2.15,-5.04,3.39,0.25,52.0,0.63,0.88,0.93,2.28,-5.98
ROBO,40.05,39.81,-0.47,0.12,403304,0.98,-3.47,-3.73,-11.94,1.46,-3.54,36.2,1.07,1.5,-4.51,-0.39,-12.8
BOTZ,22.53,22.42,-0.43,0.04,867443,0.83,-3.18,-4.5,-14.76,0.7,-3.75,38.8,1.27,1.63,-4.36,-0.22,-15.63
VUG,22.54,22.38,-0.4,0.28,3114498,0.72,-0.39,0.27,-5.7,6.59,0.26,48.0,1.24,1.64,-1.45,2.91,-6.39
XLRE,26.66,26.61,-0.39,-0.23,3360626,0.83,2.02,-0.61,-2.27,-2.26,-5.13,53.9,0.88,1.47,0.98,-2.37,-7.35
XLY,48.54,48.14,-0.37,0.47,10778434,0.86,0.49,2.39,-4.33,14.77,3.81,53.8,1.27,1.71,0.52,7.51,-4.58
LIT,31.42,31.32,-0.36,-0.06,303517,0.87,-1.25,0.21,-13.64,-12.35,-16.69,44.3,1.05,1.65,-3.06,-6.97,-19.55
EFA,62.61,62.48,-0.32,-0.11,24776066,1.06,-0.31,1.52,-5.12,3.57,-0.12,52.4,0.58,0.85,0.67,2.37,-5.99
EWQ,28.72,28.71,-0.31,-0.28,1349407,0.98,0.06,4.07,-2.28,5.15,4.44,59.7,0.61,0.89,2.4,5.0,-3.11
EFG,75.94,75.74,-0.3,-0.04,238539,0.63,0.03,0.58,-4.73,3.5,-0.24,50.4,0.65,0.9,0.19,2.23,-5.72
XLU,20.28,20.19,-0.29,0.16,32555821,0.94,2.43,2.03,3.12,-4.14,-0.44,63.0,0.75,1.34,3.36,-0.74,-7.78
EFV,47.58,47.48,-0.28,-0.07,439270,1.06,-0.49,2.35,-5.46,3.64,0.25,55.1,0.63,0.85,1.17,2.51,-6.28
EWP,29.27,29.22,-0.25,-0.06,967004,0.91,-1.05,2.3,-7.12,2.2,0.39,52.9,0.61,0.96,1.07,0.42,-8.22
EWU,30.36,30.39,-0.24,-0.36,1673691,0.99,0.0,4.32,-3.28,6.59,0.28,60.0,0.63,0.92,2.79,4.59,-4.3
EWJ,56.28,56.06,-0.23,0.15,6181704,0.86,0.05,-0.07,-5.43,5.28,0.58,51.9,0.75,0.91,0.35,3.84,-6.23
UNG,89.44,90.24,-0.18,-1.06,545887,0.89,-0.27,0.04,-15.95,-9.9,-6.16,50.5,1.21,1.71,0.58,-7.24,-28.43
LQD,105.03,104.9,-0.1,0.03,7014846,1.39,-0.17,-1.61,-3.37,-2.91,-3.8,36.7,0.23,0.35,-0.87,-2.58,-4.47
HYG,74.03,74.03,-0.07,-0.07,14438550,0.9,0.05,0.48,-0.79,-0.42,-0.66,50.0,0.24,0.36,0.22,-0.04,-1.37
XLE,26.18,26.22,-0.01,-0.16,36491757,0.84,0.08,9.5,-2.63,11.32,1.2,64.1,1.3,1.81,7.18,8.82,-4.74
EWT,28.03,27.9,0.06,0.5,6582842,1.06,-0.49,-5.32,-6.54,-0.56,-1.36,39.2,1.07,1.28,-3.42,-1.01,-7.68
FXI,43.21,42.68,0.12,1.38,23910829,0.92,1.16,-0.66,-11.2,4.8,-1.76,47.7,1.25,1.74,-1.58,2.33,-13.1
TLT,95.28,95.3,0.18,0.16,10398892,1.18,0.51,-2.1,-2.37,-1.49,-4.5,47.3,0.58,0.78,-0.13,-2.8,-6.54
UUP,21.8,21.8,0.42,0.42,866294,0.8,1.09,2.21,3.48,-1.9,0.84,72.4,0.3,0.45,2.31,0.68,-6.16
DBC,16.95,17.07,0.46,-0.23,2959022,1.25,0.57,3.42,2.09,10.79,5.22,65.2,0.78,1.0,3.69,9.28,-0.06
USO,108.96,110.4,0.51,-0.8,3617162,1.63,-0.86,5.42,5.26,30.56,14.33,62.1,1.63,2.02,6.62,20.2,-0.86
URA,12.05,12.04,0.61,0.68,248133,0.58,0.37,10.51,-4.92,10.02,-14.93,53.3,2.01,2.39,2.5,-1.72,-16.19
NLR,46.19,46.15,0.73,0.82,6801,2.85,2.66,7.47,6.0,4.14,4.48,73.1,0.8,0.75,6.2,3.87,-1.14
EWH,23.14,22.99,0.98,1.61,4348799,1.0,1.5,1.58,-3.02,6.45,0.0,55.9,0.77,1.18,0.71,3.55,-4.43
