ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
TAN,28.77,27.88,-8.24,-5.33,356311,2.37,5.51,15.39,16.27,-33.59,30.69,62.0,4.0,4.61,21.26,-23.04,-57.87
PBW,25.53,24.93,-3.87,-1.55,55285,0.83,0.97,8.78,8.95,-11.89,18.33,61.9,2.06,2.75,12.01,-10.05,-43.73
URA,46.77,45.54,-3.78,-1.17,291744,3.7,-5.16,12.6,8.78,-7.54,16.85,50.5,2.47,2.96,7.72,-5.83,-55.17
LIT,28.85,28.66,-2.92,-2.28,19655,1.43,-4.7,8.49,5.39,-2.87,12.38,54.9,1.35,1.83,6.96,-3.2,-29.26
FXI,30.26,30.14,-2.9,-2.51,31163133,1.36,-3.85,5.95,5.91,5.4,8.2,53.1,1.43,2.02,5.37,2.01,-14.46
EWG,17.25,17.26,-2.65,-2.72,5307767,0.85,-1.3,12.04,13.07,5.47,10.3,62.0,1.47,1.97,8.95,0.05,-21.1
EWP,22.7,22.74,-2.62,-2.8,148409,0.94,-0.98,8.97,7.45,1.92,3.5,57.5,1.29,2.0,5.11,-3.67,-23.49
NLR,38.59,38.18,-2.58,-1.53,18812,1.06,-2.53,8.36,4.47,-2.02,9.14,54.3,1.35,1.56,5.57,-3.25,-31.42
EZU,23.43,23.47,-2.53,-2.66,471079,1.2,-1.22,10.1,9.42,2.57,6.69,59.3,1.38,1.87,6.89,-2.95,-23.87
EWY,49.45,49.41,-2.5,-2.42,2863424,1.04,-2.24,9.75,8.69,5.67,6.34,56.0,1.16,1.79,5.41,1.29,-16.07
EWQ,16.09,16.07,-2.45,-2.31,315683,0.71,-1.33,9.09,8.89,0.98,5.88,58.2,1.38,1.85,6.31,-4.21,-24.1
ICLN,8.08,8.11,-2.33,-2.72,6427,0.37,3.9,9.77,12.32,-19.36,15.29,66.8,1.8,2.19,12.28,-14.06,-44.33
