ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
EWP,23.76,23.44,-1.18,0.18,19875,0.62,-0.64,-3.06,0.31,5.57,0.31,42.5,1.11,1.22,-2.13,,-4.94
TLT,57.91,57.5,-0.68,0.03,1478289,0.96,-1.5,-3.88,-3.71,-3.07,-3.01,28.6,0.49,0.76,-4.13,,-8.73
GLD,46.06,45.96,-0.37,-0.15,1703300,0.77,-2.59,-0.86,5.41,8.09,5.66,45.0,0.97,1.21,0.07,,-3.02
LQD,75.72,75.38,-0.35,0.11,176187,0.47,-0.98,-2.48,-3.34,-3.33,-5.18,22.5,0.23,0.49,-2.71,,-5.22
EWH,9.28,9.24,-0.33,0.14,668850,0.83,3.9,-1.91,-2.5,5.34,6.39,49.7,1.24,1.52,-1.69,,-6.01
EWG,14.68,14.54,-0.32,0.67,457032,0.51,2.9,-0.58,-0.17,8.44,3.57,52.8,0.99,1.38,-0.41,,-4.5
EZU,27.72,27.56,-0.32,0.26,182653,1.06,2.26,-1.42,-0.88,5.5,0.27,50.7,0.97,1.34,-0.94,,-4.04
XLB,10.32,10.25,-0.31,0.38,14226283,2.02,3.12,5.38,-2.44,-3.02,-11.15,63.9,0.89,1.56,2.61,,-12.79
EFG,44.13,43.91,-0.06,0.44,52610,4.03,3.03,-0.1,4.94,,4.94,60.0,0.72,0.83,0.99,,-1.28
XLU,9.24,9.28,-0.06,-0.46,13117408,1.07,1.61,-4.59,-3.08,3.73,5.75,45.1,1.52,2.09,-3.96,,-8.96
EFA,41.66,41.58,-0.05,0.12,3416088,1.0,3.25,0.81,5.19,9.15,5.45,60.4,0.9,1.16,1.41,,-1.71
XLY,13.61,13.52,0.03,0.75,7819581,1.86,5.36,2.47,-4.95,1.92,-3.9,57.5,1.13,1.51,0.35,,-7.42
XLF,20.15,19.98,0.07,0.94,13659723,0.88,2.62,5.61,3.18,6.37,2.07,65.7,0.91,1.29,3.71,,0.0
IWN,52.69,51.93,0.08,1.53,2111728,1.15,5.12,2.56,-1.19,9.21,3.03,58.0,1.26,1.83,0.87,,-5.0
IWD,52.18,52.01,0.1,0.44,1700393,1.69,3.27,1.33,-0.49,3.59,0.09,57.5,0.98,1.16,0.25,,-2.84
EWL,14.5,14.46,0.11,0.43,368601,3.42,3.18,2.52,5.68,10.65,7.86,69.1,0.87,1.25,3.86,,0.0
EEM,20.55,20.48,0.11,0.45,15994636,1.16,8.04,0.22,6.25,18.32,11.84,57.7,2.19,2.38,2.33,,-3.74
