ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
SLV,36.22,34.92,-9.44,-6.07,63100444,2.44,-9.98,-14.05,1.6,-3.32,16.48,32.4,2.93,4.3,-11.06,-0.55,-26.11
EWY,39.64,38.8,-8.63,-6.66,13948511,3.02,-13.4,-14.06,-26.68,-25.2,-25.69,28.9,3.1,4.27,-20.07,-25.08,-34.08
URA,40.12,39.02,-8.01,-5.41,191458,3.59,-15.25,-17.79,-28.45,-45.75,-59.25,26.7,2.85,4.62,-22.63,-43.98,-61.85
LIT,25.06,24.49,-7.91,-5.77,44238,2.23,-15.58,-13.21,-25.78,-34.4,-39.9,27.3,2.89,4.23,-19.63,-30.41,-39.9
EEM,27.04,26.4,-7.03,-4.77,211731618,2.36,-13.61,-14.81,-23.32,-25.51,-26.61,25.1,2.42,3.77,-17.76,-23.52,-29.68
EWZ,38.93,38.5,-6.79,-5.75,56272963,2.3,-14.01,-14.8,-24.97,-29.27,-31.91,25.2,2.49,4.39,-17.88,-26.25,-34.8
FXI,24.91,24.35,-6.36,-4.23,60767146,2.59,-13.28,-15.49,-23.6,-26.53,-26.71,24.5,2.22,3.52,-17.53,-24.26,-33.12
EWT,15.75,15.45,-6.11,-4.28,28134161,3.29,-9.97,-12.51,-20.28,-19.69,-24.8,29.5,2.09,3.35,-14.42,-20.5,-26.34
TAN,27.04,26.59,-6.07,-4.49,98347,1.62,-21.76,-32.83,-48.41,-56.37,-51.06,20.3,2.94,6.42,-35.21,-50.35,-60.52
XLE,18.44,18.03,-5.64,-3.49,125289822,1.61,-11.75,-9.13,-17.6,-23.33,-12.75,31.1,2.31,4.03,-14.08,-17.94,-25.7
XLB,11.52,11.28,-5.6,-3.62,82887156,2.13,-11.96,-8.09,-19.25,-21.53,-20.66,31.2,2.33,3.72,-13.68,-19.28,-25.15
USO,251.2,249.04,-5.44,-4.62,2741300,2.12,-10.03,-6.85,-13.55,-25.97,-20.28,32.3,1.93,3.44,-10.49,-18.81,-31.05
PBW,23.76,23.08,-5.11,-2.32,205634,2.56,-14.12,-14.99,-33.08,-43.55,-44.82,28.7,2.64,4.82,-20.05,-37.46,-47.91
NLR,35.33,34.86,-4.45,-3.18,15784,0.93,-7.55,-8.39,-19.06,-27.48,-33.16,32.1,2.11,2.94,-13.46,-25.13,-37.52
GRID,21.48,21.32,-4.32,-3.6,7932,2.82,-11.13,-8.45,-23.38,-28.22,-24.05,32.7,2.45,2.96,-14.23,-23.77,-31.13
ICLN,7.47,7.42,-4.24,-3.53,26659,0.68,-16.69,-23.89,-39.43,-46.67,-40.3,23.2,2.74,4.79,-26.45,-39.6,-49.1
EWG,13.73,13.65,-4.12,-3.61,8968041,1.14,-10.08,-14.14,-32.19,-29.56,-25.74,34.7,3.11,4.55,-19.22,-27.94,-37.58
EWQ,13.62,13.59,-4.12,-3.92,442731,1.26,-11.51,-16.34,-30.06,-30.6,-24.94,32.7,2.77,4.42,-18.34,-27.19,-35.82
EWH,11.05,10.94,-3.97,-2.94,13747415,2.49,-10.27,-12.33,-16.43,-18.21,-21.76,25.2,1.68,2.85,-13.7,-18.66,-25.13
XSD,21.16,20.86,-3.91,-2.55,62074,0.32,-8.91,-0.33,-17.86,-23.03,-19.2,42.9,2.41,3.53,-6.29,-19.07,-29.35
EZU,19.71,19.65,-3.87,-3.54,592338,0.72,-10.25,-14.55,-29.5,-30.9,-24.84,34.3,2.85,4.35,-17.34,-26.99,-36.26
