ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
UNG,83.4,82.72,-1.94,-1.14,538862,0.95,0.24,3.61,-11.43,-20.74,-15.56,52.6,2.32,2.9,-1.52,-18.62,-47.41
URA,10.89,10.68,-1.84,0.09,164107,1.26,-1.93,-1.52,-7.41,-4.0,1.18,40.5,0.95,1.55,-0.37,-4.19,-12.82
USO,100.8,98.4,-1.76,0.64,2717272,0.76,3.1,13.05,-7.52,12.84,24.87,55.8,2.15,2.46,2.17,0.51,-23.51
AIRR,25.97,25.91,-1.19,-0.97,4358,0.34,-0.96,3.02,0.87,11.31,19.26,54.6,0.97,1.17,2.87,4.96,-8.48
DBC,15.82,15.64,-1.06,0.06,1120492,1.35,1.72,4.47,-2.58,3.72,9.35,56.8,0.91,1.11,1.83,-0.11,-13.18
EWZ,41.91,41.47,-0.95,0.08,19320544,0.65,0.7,7.55,15.26,8.63,14.35,65.3,1.4,1.92,9.73,13.42,-1.8
XLE,23.86,23.61,-0.9,0.17,25806483,0.79,1.08,4.95,-4.61,4.74,11.07,57.4,0.96,1.33,2.62,-0.42,-15.73
IWN,113.88,112.55,-0.89,0.28,1501323,1.57,-0.65,0.88,-3.17,4.88,11.39,50.5,0.78,1.2,0.35,0.23,-11.12
NLR,47.35,47.23,-0.76,-0.51,873,0.67,-1.12,-0.08,-2.99,0.45,2.28,43.9,0.64,0.72,0.24,-0.36,-4.61
XAR,103.02,102.28,-0.73,-0.02,87265,0.75,1.13,4.09,11.0,26.62,32.87,62.5,0.88,1.23,4.73,13.81,-0.73
ITA,105.01,104.49,-0.67,-0.17,356390,0.94,1.85,4.21,5.82,19.7,25.39,60.2,0.88,1.22,3.44,8.93,-0.67
PPA,64.31,63.81,-0.66,0.12,169716,2.18,1.32,4.32,10.14,27.92,33.65,63.6,0.72,1.04,4.37,13.83,-0.66
IJR,74.7,74.09,-0.64,0.18,2322134,0.78,-0.11,1.67,-2.01,5.89,12.5,53.8,0.84,1.25,1.29,1.14,-12.57
XLF,26.49,26.32,-0.57,0.04,30321669,0.64,0.5,4.13,4.29,16.1,18.41,63.5,0.67,1.09,3.62,7.63,-0.82
IJH,36.45,36.18,-0.53,0.2,4263375,0.81,0.25,2.1,-0.35,11.55,18.65,57.8,0.7,1.05,2.39,4.95,-3.53
IWM,150.35,149.11,-0.53,0.3,12698608,0.7,0.06,1.79,-1.18,8.73,16.03,54.5,0.83,1.23,1.54,2.94,-9.16
MDY,342.73,340.52,-0.52,0.13,594841,0.71,0.21,2.09,-0.38,11.46,18.54,57.7,0.71,1.05,2.37,4.88,-3.6
XLI,74.12,73.82,-0.41,0.0,4709149,0.48,1.56,3.57,1.47,16.2,21.82,61.7,0.82,1.07,3.32,7.34,-0.81
PHO,35.54,35.31,-0.4,0.24,44907,0.78,0.14,2.67,4.22,21.56,27.57,61.2,0.65,0.89,3.54,11.65,-0.89
VXX,1452.16,1453.44,-0.39,-0.48,249147,0.79,-6.27,-17.75,-13.52,-42.17,-50.35,29.0,2.03,3.8,-16.86,-30.09,-54.06
PBW,28.78,28.63,-0.39,0.13,49458,1.91,-0.36,5.11,7.68,28.7,40.06,60.8,1.25,1.47,5.73,17.05,-0.89
EWY,54.63,54.6,-0.33,-0.28,2148206,0.55,1.29,0.63,-10.21,-4.06,-1.12,45.3,1.04,1.09,-0.1,-4.81,-15.05
VB,151.96,151.07,-0.31,0.28,316861,0.76,0.5,2.64,0.43,12.73,20.53,59.6,0.73,1.06,2.71,5.86,-3.21
ICLN,10.52,10.49,-0.28,0.0,184439,0.57,-0.84,3.18,8.12,21.85,30.21,62.5,0.69,0.99,4.5,15.36,-0.92
BOTZ,19.96,19.86,-0.25,0.25,539949,0.67,-2.63,1.2,-5.85,15.38,19.91,46.0,1.17,1.33,0.35,2.85,-11.43
ARKG,32.29,32.25,-0.21,-0.09,106179,0.63,-1.03,8.43,-1.5,19.55,36.92,55.0,1.83,2.26,5.31,11.86,-3.04
IWO,199.5,198.42,-0.19,0.35,355383,0.47,0.62,2.62,0.65,12.31,20.36,57.5,0.94,1.3,2.54,5.4,-7.63
IWD,121.01,120.7,-0.14,0.11,2610197,1.31,0.69,3.58,2.88,13.76,17.91,68.6,0.45,0.71,3.54,7.07,-0.14
VTV,103.91,103.69,-0.11,0.11,1281134,1.1,0.71,3.51,3.32,13.29,16.75,68.8,0.42,0.69,3.59,6.94,-0.11
RSP,103.58,103.4,-0.08,0.1,350471,0.65,0.9,3.67,2.2,15.34,21.02,67.8,0.52,0.79,3.83,8.04,-0.08
VTI,146.01,145.72,-0.07,0.14,2270125,0.85,1.16,4.14,3.62,16.59,21.29,69.4,0.52,0.78,4.09,8.77,-0.07
EWH,24.45,24.49,-0.07,-0.23,2542356,0.63,-0.22,6.15,-0.48,13.42,19.32,59.0,0.96,0.97,3.57,8.84,-1.83
EWU,29.05,29.0,-0.06,0.09,676544,0.42,-0.27,0.93,-2.58,8.16,12.73,52.1,0.56,0.7,0.91,3.26,-3.76
EFV,44.02,43.99,0.0,0.08,679448,1.16,0.14,2.27,-1.34,5.46,10.12,57.4,0.53,0.69,1.91,2.61,-4.85
GLD,133.18,133.53,0.0,-0.26,4026583,0.36,1.71,5.47,9.6,9.63,10.06,62.6,1.07,1.07,5.6,9.97,-0.5
XLC,49.88,49.86,0.02,0.06,4189449,1.17,2.59,6.97,4.81,16.83,23.04,70.2,0.71,1.12,5.26,10.45,-0.09
SPY,275.69,275.33,0.03,0.16,37039394,0.57,1.31,4.36,4.15,17.2,21.33,71.5,0.5,0.76,4.36,9.2,0.0
VOO,253.44,253.1,0.03,0.16,1600023,0.55,1.31,4.36,4.17,17.36,21.39,71.7,0.49,0.76,4.37,9.25,0.0
EWP,26.89,26.83,0.06,0.27,402926,0.36,0.86,1.33,-0.91,4.97,9.86,56.1,0.59,0.79,1.68,3.52,-4.73
EWJ,52.32,52.24,0.07,0.22,3162946,0.61,0.0,2.76,1.04,5.29,9.0,57.9,0.61,0.72,2.25,2.22,-7.53
XLB,25.57,25.6,0.07,-0.05,10353071,0.77,0.29,1.11,1.11,12.92,16.23,58.9,0.68,1.03,4.0,7.63,-2.12
HYG,80.31,80.38,0.07,-0.02,11617718,0.52,0.2,1.19,1.38,6.51,10.33,59.4,0.3,0.35,1.31,4.43,-0.4
DIA,268.85,268.9,0.08,0.06,2670539,0.92,2.08,4.85,4.18,15.33,18.55,75.2,0.5,0.76,4.88,8.24,0.0
EFA,61.27,61.26,0.09,0.11,13291317,0.6,0.11,2.51,1.27,10.25,14.7,58.4,0.55,0.69,2.4,5.5,-1.4
TAN,28.89,28.67,0.1,0.87,129048,0.59,-1.4,4.05,16.94,41.15,53.17,59.3,1.5,1.79,6.84,25.03,-1.64
VUG,27.03,27.02,0.11,0.16,2804049,0.72,2.01,5.2,5.06,21.63,26.63,71.1,0.6,0.89,5.18,11.73,0.0
XLRE,33.95,33.92,0.13,0.21,2942953,0.52,-0.48,1.08,3.45,19.42,26.04,54.8,0.96,1.28,2.38,10.71,-1.55
EWQ,28.3,28.3,0.13,0.1,369305,0.24,0.39,3.8,2.82,16.29,19.53,60.6,0.66,0.81,3.47,8.02,-1.0
VGK,49.56,49.52,0.14,0.24,1635087,0.42,0.02,2.06,0.77,11.1,16.12,56.7,0.6,0.72,2.16,5.82,-2.27
UUP,23.92,23.96,0.15,0.0,238551,0.31,-0.38,0.23,1.04,3.43,2.3,53.2,0.34,0.34,0.11,1.81,-0.76
IHI,39.9,39.91,0.16,0.15,547648,0.67,-0.09,2.95,5.94,19.11,24.53,59.6,0.7,1.08,4.64,10.63,-1.12
LQD,117.45,117.52,0.17,0.11,8083286,0.57,-0.3,1.58,4.5,10.34,10.9,56.5,0.4,0.43,1.87,7.35,-1.3
IWF,39.03,39.03,0.18,0.18,7319128,0.96,1.91,5.04,5.07,20.78,25.51,70.8,0.62,0.91,5.1,11.29,0.0
EZU,37.26,37.23,0.18,0.26,2908539,0.82,0.23,2.91,1.21,12.38,16.54,59.0,0.65,0.79,2.68,6.22,-4.02
ROBO,38.43,38.39,0.18,0.29,80771,0.46,-1.53,1.44,-5.89,12.77,18.5,47.4,1.0,1.25,0.68,2.9,-9.39
PAVE,15.94,16.01,0.18,-0.25,24421,1.2,0.68,4.62,0.19,13.36,20.79,59.1,0.94,1.31,3.37,5.8,-6.28
GRID,46.4,46.22,0.2,0.6,1185,0.74,0.2,4.59,6.56,15.81,22.91,58.7,0.83,0.87,3.93,9.0,-4.91
XLV,87.63,87.78,0.22,0.05,6133201,0.68,-0.44,1.73,3.59,6.35,9.61,53.4,0.65,1.07,2.36,3.23,-2.15
XLP,55.05,55.08,0.23,0.17,7852338,0.58,0.82,2.32,7.52,17.69,20.37,67.1,0.6,0.84,3.78,10.0,0.0
XHE,81.59,81.76,0.24,0.04,21948,0.7,0.92,2.43,3.51,13.04,19.04,58.9,0.81,1.21,3.69,5.42,-7.78
EWL,35.06,35.07,0.24,0.22,901019,1.04,-0.51,0.99,6.18,15.17,20.88,52.4,0.62,0.76,2.19,9.59,-2.11
EWT,28.27,28.29,0.25,0.19,2294459,0.53,1.82,6.41,0.42,12.03,14.0,64.9,0.96,0.97,4.16,6.66,-3.78
EFG,77.89,78.01,0.29,0.14,145700,0.9,-0.07,2.58,3.57,14.75,19.08,57.8,0.65,0.74,2.68,8.09,-1.67
FXI,39.74,39.76,0.29,0.22,13399435,0.6,-0.14,4.4,-6.07,5.67,10.12,52.9,1.1,1.12,2.2,1.91,-6.91
QQQ,186.87,187.03,0.32,0.23,16199668,0.61,2.35,6.1,4.7,21.31,25.87,70.0,0.71,1.05,5.53,11.53,0.0
XLY,58.67,58.73,0.32,0.21,4231501,0.56,2.15,5.64,5.57,19.84,25.63,78.3,0.5,0.9,6.22,12.72,0.0
XLK,38.39,38.42,0.33,0.27,13320968,0.59,2.61,6.42,6.37,28.99,32.15,70.9,0.86,1.15,6.56,14.86,0.0
EEM,38.01,37.99,0.37,0.42,31727778,0.5,0.79,4.27,-2.31,6.4,10.66,59.0,0.87,1.0,3.34,4.46,-2.82
XLU,24.74,24.84,0.4,0.02,22895786,0.6,0.13,1.93,5.38,16.1,18.81,59.3,0.73,1.21,2.76,9.42,-0.26
XBI,85.86,85.97,0.42,0.29,2245994,0.54,0.49,3.81,-4.14,5.1,18.28,52.0,1.76,2.16,2.44,2.62,-14.23
ARKK,47.55,47.62,0.43,0.29,132158,0.52,2.79,11.43,0.43,16.49,30.06,67.2,1.55,1.82,8.32,11.22,-0.63
IBB,104.63,105.23,0.53,-0.04,1449911,0.57,-1.54,1.99,-4.4,-2.62,8.9,47.0,1.31,1.77,0.73,-1.37,-13.09
TLT,107.89,108.33,0.57,0.16,7321423,0.63,-1.24,0.08,7.41,9.67,8.59,49.1,0.66,0.82,1.25,8.49,-2.42
LIT,25.57,25.71,0.61,0.07,68948,0.48,1.99,1.24,-9.25,-6.48,-2.31,57.2,0.73,1.19,1.79,-6.61,-19.48
EWG,25.91,25.95,0.61,0.47,2519479,1.05,-0.32,2.01,1.22,9.35,13.52,54.2,0.73,0.88,1.6,4.26,-8.77
XSD,87.61,87.86,0.62,0.33,53645,0.62,4.53,10.74,4.52,29.72,36.73,69.9,1.71,1.82,9.69,18.46,-0.08
SMH,55.29,55.42,0.81,0.58,5499054,0.49,4.7,9.41,1.11,25.78,31.0,67.5,1.59,1.88,7.76,14.35,-3.7
SOXX,65.16,65.44,0.89,0.47,718416,0.39,4.48,9.07,1.82,25.9,31.42,66.9,1.61,1.9,7.31,14.9,-4.04
SLV,14.29,14.42,1.12,0.21,17348939,1.36,2.63,3.3,2.63,-1.5,-0.96,60.4,0.87,1.13,3.27,2.49,-4.31
