ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
SLV,20.0,20.08,-2.81,-3.19,11102608,1.29,-1.33,5.3,5.68,-10.28,4.42,49.4,1.75,2.02,2.53,-0.83,-28.79
EWZ,31.98,31.54,-2.32,-0.95,28056228,1.29,-1.66,3.17,-8.2,-7.69,-6.64,47.4,1.75,2.42,-2.31,-9.68,-27.74
EWH,15.74,15.67,-1.37,-0.89,14045272,3.23,-0.69,6.76,-2.11,3.32,-1.67,54.2,0.92,1.23,0.74,2.39,-2.76
EEM,31.44,31.18,-1.29,-0.48,84355666,0.92,0.09,4.77,-3.38,1.2,-1.67,52.3,1.19,1.62,0.3,-1.1,-8.67
EWG,25.58,25.41,-1.15,-0.52,3707839,0.94,-1.86,5.36,4.6,20.26,1.21,49.9,1.27,1.35,0.3,9.77,-2.01
FXI,28.82,28.64,-1.1,-0.48,29055635,0.99,-1.13,3.81,-11.33,-5.59,-5.74,46.9,1.39,1.97,-1.71,-2.82,-12.54
EWP,30.8,30.62,-1.02,-0.43,1119648,0.7,2.01,7.63,12.17,31.52,8.03,58.8,1.29,1.55,3.59,17.96,-1.02
GRID,35.85,35.53,-0.87,0.03,971,0.37,0.48,9.4,11.08,17.84,9.72,62.3,1.08,1.24,5.49,14.41,-0.87
GLD,128.22,129.09,-0.83,-1.5,7576848,0.92,1.15,6.43,7.61,-2.35,9.4,61.4,0.86,1.13,5.26,2.62,-17.38
EFV,42.59,42.45,-0.74,-0.4,233951,0.96,0.02,7.26,5.3,13.21,3.06,57.2,0.94,1.07,2.3,8.07,-0.74
EWU,29.48,29.31,-0.7,-0.13,456192,0.25,-1.13,6.55,5.89,11.03,1.94,53.8,0.89,1.08,1.6,7.85,-1.59
EWJ,40.7,40.63,-0.7,-0.53,9313525,0.82,0.26,4.57,-1.37,3.96,-2.52,52.2,1.28,1.47,-0.48,0.63,-4.13
IBB,86.46,84.96,-0.67,1.08,11907010,2.3,-1.89,9.48,17.57,28.48,14.23,51.0,1.68,2.48,4.66,22.92,-5.06
VGK,44.88,44.69,-0.67,-0.26,6670955,1.18,-0.22,7.72,7.7,16.39,4.42,58.4,1.03,1.12,2.93,10.46,-0.67
EZU,34.12,33.92,-0.66,-0.09,3251307,1.03,0.07,7.66,7.53,19.54,4.14,57.4,1.17,1.26,2.72,11.4,-0.66
TLT,76.16,76.34,-0.65,-0.87,11473712,1.3,-2.19,-0.96,3.95,5.0,4.18,45.2,0.6,0.82,0.45,0.75,-12.31
TAN,45.63,44.67,-0.64,1.51,666554,0.8,6.89,32.06,32.65,68.48,31.85,71.6,2.61,3.55,21.61,49.84,-0.64
UNG,413.6,408.8,-0.58,0.58,388103,0.28,0.16,0.95,31.97,36.05,22.07,53.7,3.47,4.35,8.5,25.76,-7.73
EWY,53.24,53.23,-0.55,-0.52,2609353,0.79,0.32,5.6,-0.84,4.74,-0.59,57.4,0.85,1.34,1.53,3.96,-5.34
EFA,53.37,53.18,-0.55,-0.19,26888857,1.14,0.22,7.12,5.09,12.25,2.65,58.3,0.94,1.08,2.32,7.54,-0.55
QQQ,83.32,82.65,-0.5,0.32,34144171,0.9,0.21,7.34,6.68,19.04,4.16,61.5,0.66,1.1,3.15,13.13,-0.58
EWT,19.86,19.76,-0.49,0.0,3517219,0.89,1.22,6.36,1.26,3.87,1.29,60.2,0.9,1.24,2.35,3.98,-1.31
