ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
UUP,22.37,22.31,-0.52,-0.28,58160,1.97,0.2,1.11,0.9,,0.08,59.7,0.27,0.57,1.22,,-0.52
XLP,20.12,20.06,-0.42,-0.12,3001435,1.41,0.11,-0.25,6.01,5.46,4.55,49.5,0.61,0.84,0.22,4.23,-1.82
XLF,24.63,24.46,-0.19,0.5,14703028,0.68,0.61,-1.21,6.93,2.79,1.42,50.0,0.81,1.09,0.54,3.49,-1.5
HYG,59.05,59.12,-0.02,-0.14,23660,0.74,-0.49,-2.09,,,-0.69,28.2,0.23,0.4,,,-2.29
RSP,43.1,42.85,0.06,0.66,360697,0.6,0.95,0.83,9.41,9.29,9.9,54.8,0.85,0.99,1.57,8.37,-1.27
SPY,118.16,118.11,0.16,0.21,200161903,1.13,1.32,0.98,10.52,8.04,8.3,57.0,0.8,0.98,2.07,7.78,-0.67
XLV,29.69,29.66,0.22,0.3,1485397,0.64,0.61,-1.39,8.65,8.26,7.67,47.3,0.51,0.9,-0.19,5.42,-1.92
XLI,31.44,31.3,0.28,0.74,2182831,0.48,2.0,2.89,11.83,11.95,11.89,62.6,0.89,1.16,4.27,10.78,0.0
XLY,16.65,16.61,0.34,0.59,6331986,1.38,1.05,1.36,6.74,4.41,3.4,54.1,0.8,1.02,0.99,4.87,-1.43
DIA,110.86,110.72,0.36,0.49,14231386,0.83,1.58,0.81,12.51,10.55,9.42,60.3,0.7,0.94,3.01,9.41,-0.29
MDY,143.52,143.15,0.38,0.63,5429387,1.09,1.31,2.24,10.74,11.99,13.0,56.4,0.97,1.13,2.3,10.24,-1.49
GLD,64.43,64.85,0.39,-0.26,3032900,0.62,0.98,-1.14,0.36,3.73,4.13,44.6,0.86,1.22,-2.4,2.45,-5.6
LQD,73.43,73.67,0.4,0.08,141081,0.75,-0.04,-2.97,-3.42,-4.08,-2.46,32.9,0.37,0.47,-2.24,-2.79,-4.44
XLK,10.55,10.55,0.49,0.49,2120894,0.45,1.73,2.09,12.32,9.93,10.49,61.4,0.83,1.13,3.67,9.81,0.0
IWD,68.54,68.52,0.53,0.56,911765,0.63,1.71,0.84,10.24,8.46,8.38,57.3,0.84,0.97,2.17,8.19,-0.52
VTI,62.07,61.96,0.55,0.72,448744,0.75,1.7,1.7,10.38,8.86,9.17,58.5,0.86,0.97,2.51,8.44,-0.48
PPA,18.84,18.8,0.55,0.74,158893,1.61,2.18,2.96,12.7,17.48,15.73,66.1,0.73,1.08,4.59,14.27,0.0
DBC,24.68,24.88,0.59,-0.19,330832,0.78,4.53,5.48,9.87,8.75,11.99,65.3,1.05,1.42,4.31,9.15,0.0
XLU,12.11,12.13,0.64,0.42,44427719,1.21,2.97,-5.29,5.32,8.97,9.84,45.9,1.27,1.53,-2.46,7.17,-5.58
TLT,54.35,54.52,0.68,0.36,8944340,2.19,-0.14,-4.76,-6.86,-7.86,-6.05,34.1,0.66,0.84,-3.78,-5.36,-8.62
IWF,12.88,12.85,0.68,0.93,7905432,1.13,1.8,2.15,10.41,9.24,9.44,59.0,0.87,1.04,2.61,8.42,-0.43
VTV,54.71,54.6,0.68,0.9,188150,1.11,1.75,1.07,10.78,9.0,8.65,57.7,0.85,0.95,2.44,8.55,-0.48
SLV,13.15,13.16,0.69,0.61,3017000,0.76,1.0,2.33,0.53,-4.71,4.78,48.5,1.27,1.74,-1.48,2.19,-10.48
VUG,9.08,9.05,0.7,1.03,639869,0.7,1.73,1.93,10.02,8.75,9.41,59.2,0.83,0.94,2.57,8.23,-0.32
IJH,14.98,14.94,0.72,0.98,1577043,0.82,1.55,2.39,10.44,12.23,12.75,57.1,0.97,1.16,2.52,10.23,-1.34
XLB,15.05,15.1,0.74,0.41,9570850,0.82,1.74,2.38,10.78,17.37,18.76,58.4,1.15,1.5,3.46,14.13,-0.89
EWU,32.93,32.87,0.75,0.95,210521,0.83,2.28,1.42,11.26,6.72,8.66,58.0,0.92,1.17,1.99,8.44,-0.2
EFA,58.62,58.45,0.81,1.11,6733873,0.8,1.39,0.81,10.29,9.55,9.9,55.0,0.9,1.12,1.32,9.32,-1.21
EWH,12.26,12.26,0.83,0.83,5075580,1.32,1.36,-1.18,10.48,8.69,5.06,54.7,1.12,1.6,1.12,7.41,-2.03
USO,410.08,412.24,0.84,0.31,458025,1.24,5.03,6.18,6.42,-1.94,4.31,59.7,1.64,1.99,3.2,-0.19,-29.65
EWJ,48.96,49.0,0.89,0.81,4800727,0.95,-0.14,1.6,1.6,3.98,3.09,55.6,0.62,1.01,0.9,3.36,-3.31
ITA,27.59,27.53,0.9,1.13,203707,4.38,2.11,3.8,12.96,19.1,18.47,66.4,0.79,1.04,5.3,15.66,0.0
QQQ,41.22,41.22,0.92,0.92,116299612,0.77,1.9,2.69,11.61,9.33,10.62,61.7,0.81,1.16,3.28,9.37,0.0
PBW,79.49,79.49,0.99,0.99,247965,2.96,3.06,5.49,12.32,13.71,17.0,59.7,1.33,1.72,2.68,10.48,-0.05
EWQ,28.48,28.26,0.99,1.79,751454,1.54,2.68,0.92,14.85,13.14,12.37,55.2,1.3,1.43,1.88,12.27,-1.4
EWY,51.99,52.32,1.02,0.39,1327321,0.7,3.33,9.21,25.45,28.74,27.02,71.2,1.26,1.74,10.63,23.21,0.0
VB,63.73,63.67,1.07,1.15,117264,1.22,1.62,2.96,10.23,9.2,10.87,57.6,0.95,1.2,2.49,9.08,-1.0
IHI,8.76,8.79,1.09,0.8,76090,0.6,1.89,0.96,8.09,8.14,9.71,58.0,0.63,0.84,1.36,7.98,-0.22
PHO,19.37,19.53,1.09,0.25,1670609,2.34,3.09,7.16,13.52,12.27,13.64,64.8,1.0,1.55,5.42,12.28,0.0
IJR,30.88,30.92,1.12,0.99,4485787,1.55,2.03,3.25,10.07,9.49,10.33,58.0,1.0,1.33,2.64,8.94,-0.77
EFG,62.4,62.24,1.18,1.45,52120,0.55,2.24,1.32,10.8,11.77,10.99,57.6,0.9,1.06,1.86,10.5,-0.73
IWM,71.62,71.65,1.19,1.14,98515872,1.05,1.78,3.56,8.99,7.36,7.89,57.9,1.02,1.41,2.44,7.62,-0.55
EFV,51.53,51.48,1.21,1.31,188355,0.95,1.45,1.36,10.78,9.86,8.89,56.9,0.88,1.05,1.72,9.47,-0.65
EWL,20.42,20.4,1.23,1.33,113847,0.56,0.27,-2.02,6.13,6.33,6.21,48.7,1.15,1.33,-1.0,6.16,-3.38
