ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
UNG,395.68,392.16,-2.39,-1.51,370350,0.93,-5.84,-4.96,8.21,40.46,17.1,38.6,1.75,2.36,-3.18,14.29,-11.48
XLU,14.46,14.29,-0.93,0.2,39885741,0.89,-2.36,0.34,7.78,9.36,12.92,45.3,0.97,1.32,0.95,8.47,-3.5
NLR,39.81,39.62,-0.49,-0.02,2325,0.52,-0.64,0.24,5.61,6.96,6.97,48.7,0.62,0.92,-0.28,6.29,-3.62
TLT,80.44,80.28,-0.4,-0.2,6300221,0.64,-1.07,1.15,4.23,6.32,9.56,52.2,0.54,0.84,1.61,5.66,-3.53
LQD,95.12,95.07,-0.27,-0.22,2029670,1.08,-0.16,0.6,2.58,5.1,4.42,59.0,0.21,0.34,1.12,4.25,-0.4
EWJ,38.75,38.93,0.09,-0.36,4875995,0.63,-0.17,2.87,-2.1,-3.4,-6.61,50.7,0.7,1.01,-0.31,-3.42,-8.15
UUP,19.25,19.29,0.09,-0.1,423005,0.99,0.52,0.52,-1.2,-1.84,-1.3,54.6,0.21,0.32,0.01,-1.28,-6.8
XLP,35.58,35.57,0.1,0.14,6043705,0.89,1.03,3.68,8.98,6.28,5.49,69.2,0.49,0.69,3.2,7.1,0.0
HYG,66.85,66.81,0.11,0.16,1585526,0.42,0.35,0.61,2.35,4.34,3.33,67.5,0.15,0.23,0.76,3.81,0.0
DBC,25.44,25.42,0.23,0.31,1367521,0.85,-0.23,-0.87,3.12,4.26,3.44,45.1,0.41,0.66,-0.15,1.19,-3.18
EWT,20.37,20.48,0.26,-0.28,3705985,1.0,0.05,0.33,8.85,6.73,4.98,54.0,0.87,1.08,1.96,5.64,-1.08
USO,293.12,292.72,0.52,0.66,187291,0.7,1.25,-1.64,2.69,7.71,6.89,50.6,0.65,1.11,0.39,1.49,-7.04
EFG,62.19,62.31,0.59,0.39,49121,0.58,0.11,2.29,4.45,5.14,2.32,58.2,0.48,0.71,1.56,4.28,-0.39
EWL,28.83,28.92,0.6,0.32,198677,0.57,0.48,2.25,6.29,10.58,8.97,63.7,0.43,0.72,2.39,8.43,0.0
EFV,43.51,43.63,0.65,0.38,258249,0.62,0.77,3.83,7.38,7.99,5.93,67.3,0.43,0.73,3.08,7.36,0.0
DIA,145.7,146.14,0.65,0.34,4502162,0.77,1.1,3.39,6.3,8.16,2.24,62.6,0.54,0.8,2.05,6.07,0.0
EFA,53.82,53.97,0.66,0.38,17753409,0.87,0.47,3.02,5.81,6.83,4.19,63.6,0.45,0.73,2.32,5.91,0.0
GLD,125.4,124.94,0.68,1.05,4025558,0.65,-1.01,-1.63,1.64,-0.97,5.88,48.8,0.72,0.99,-1.26,-0.37,-9.74
XLE,29.96,30.01,0.7,0.55,16390348,0.51,0.18,6.35,13.35,11.67,8.65,64.0,0.68,1.03,4.75,10.14,-0.83
EWU,30.4,30.44,0.74,0.61,1427614,0.62,0.96,5.83,8.24,9.7,5.87,73.4,0.5,0.8,4.66,8.65,0.0
EWQ,23.88,23.94,0.74,0.48,308351,0.62,0.33,3.05,8.61,10.68,8.35,60.6,0.52,0.94,2.66,8.71,-0.04
EWP,31.82,31.9,0.75,0.48,675114,0.51,0.51,3.49,8.63,17.72,12.57,60.8,0.62,1.15,3.32,13.77,-0.26
VTV,63.4,63.6,0.76,0.45,594762,0.54,0.94,3.18,7.66,9.59,5.09,61.8,0.49,0.78,2.03,7.55,0.0
GRID,33.47,33.65,0.79,0.25,24785,9.06,-3.1,-4.36,0.63,2.27,3.91,37.0,0.92,1.09,-3.88,3.87,-6.11
IWD,80.4,80.76,0.81,0.37,1603581,0.76,0.71,3.33,7.49,10.37,5.39,61.6,0.5,0.82,2.03,7.69,0.0
VGK,45.83,45.9,0.87,0.72,3084506,0.67,0.67,3.64,7.36,10.9,7.23,64.7,0.51,0.82,3.01,8.82,0.0
LIT,22.74,22.97,0.94,-0.07,22776,1.82,-1.29,-3.22,3.6,2.05,1.01,40.5,1.01,1.77,-4.27,0.56,-9.94
VOO,142.57,143.38,0.95,0.38,946232,0.75,0.73,3.66,5.95,9.62,4.23,61.3,0.55,0.9,1.8,7.21,0.0
EZU,34.69,34.77,0.96,0.72,2111633,0.52,0.54,2.64,6.93,10.81,6.74,59.0,0.61,0.98,2.36,8.69,0.0
SPY,155.73,156.62,0.97,0.4,105328659,0.89,0.72,3.63,5.9,9.58,4.22,61.2,0.55,0.92,1.79,7.18,0.0
XLF,15.2,15.28,1.0,0.46,30198020,0.57,1.15,2.84,4.33,9.54,2.26,56.7,0.73,1.1,0.7,5.33,-1.25
XLV,50.79,51.1,1.02,0.4,5994655,0.55,0.48,3.86,3.15,12.33,6.32,55.8,0.7,1.37,0.47,7.41,-2.51
RSP,63.67,64.11,1.11,0.43,2850469,2.91,0.87,3.42,6.37,10.5,5.21,61.4,0.59,0.96,1.71,7.68,0.0
IWF,19.4,19.54,1.12,0.39,4531965,0.67,0.69,3.61,3.93,8.99,3.05,59.4,0.64,1.1,1.19,6.44,-0.78
VTI,83.84,84.41,1.13,0.45,2150757,0.85,0.65,3.24,5.39,9.42,3.81,59.2,0.59,1.0,1.3,6.7,-0.27
XLY,28.06,28.3,1.25,0.39,13044114,1.05,0.51,2.42,1.24,4.49,-2.52,55.2,0.81,1.28,-0.18,2.77,-3.93
XLB,18.95,19.08,1.28,0.58,11243275,0.96,1.15,3.79,8.08,12.63,5.9,61.7,0.7,1.14,2.28,9.51,0.0
EWG,25.81,25.91,1.28,0.86,2794264,0.69,0.99,2.86,4.63,9.56,3.19,58.1,0.85,1.12,2.27,7.26,-0.09
VUG,14.04,14.16,1.28,0.42,2223601,0.6,0.51,4.04,3.44,9.66,3.03,59.2,0.71,1.17,1.23,6.52,-1.12
IHI,15.56,15.71,1.35,0.38,934319,1.77,2.11,2.52,3.9,11.42,6.9,62.9,0.62,1.17,1.1,8.07,-2.45
XLK,15.79,15.93,1.36,0.5,12931365,0.81,0.65,3.42,5.14,10.61,4.49,59.7,0.77,1.19,1.82,7.92,0.0
EWY,54.92,55.14,1.36,0.96,1598850,0.81,1.47,0.13,7.66,3.21,2.98,58.5,0.75,1.03,2.77,4.56,-1.95
IJH,23.3,23.56,1.42,0.29,2212428,0.66,0.91,3.0,5.1,9.18,3.97,58.4,0.67,1.26,0.87,5.97,-1.39
PPA,29.73,30.01,1.45,0.53,686851,10.36,1.26,4.48,5.87,14.6,7.18,59.9,0.85,1.31,1.77,10.02,-1.08
ROBO,25.3,25.45,1.45,0.83,25861,0.43,-0.43,-1.45,-0.76,3.92,-4.0,41.6,0.71,1.24,-2.88,,-6.46
XLI,45.22,45.74,1.49,0.34,13262507,1.19,1.65,4.65,7.75,11.47,4.86,64.9,0.68,1.08,2.92,9.42,0.0
EWZ,38.13,38.53,1.49,0.44,18704663,0.89,2.37,4.99,23.18,5.49,14.06,66.9,1.34,1.93,10.12,10.44,-7.92
ITA,50.46,50.7,1.5,1.02,219972,2.25,0.85,5.71,6.86,14.74,6.65,60.3,0.94,1.45,2.38,10.78,-0.36
MDY,221.76,224.19,1.51,0.41,2051204,1.35,1.01,3.08,5.16,9.14,3.94,58.7,0.68,1.28,0.94,5.97,-1.34
QQQ,79.89,80.73,1.64,0.59,42555676,0.88,0.31,3.67,1.14,9.38,1.75,56.2,0.85,1.48,0.41,5.87,-2.89
SMH,20.07,20.26,1.66,0.72,2069594,0.53,2.09,1.71,8.8,14.26,8.0,56.6,1.02,1.49,1.3,9.8,-2.03
EEM,33.32,33.39,1.68,1.47,80342320,1.13,2.27,1.17,10.49,3.53,5.3,63.8,0.8,1.19,4.12,4.8,-2.19
XAR,46.1,46.86,1.76,0.1,6230,0.94,0.29,5.04,5.13,14.18,5.14,57.2,1.19,1.37,1.33,9.81,-2.88
VB,96.7,97.95,1.82,0.52,217072,0.66,0.44,1.46,3.4,8.13,1.88,53.0,0.83,1.48,-0.63,4.5,-3.32
SOXX,23.35,23.65,1.83,0.56,190690,0.46,1.86,3.11,9.33,19.22,11.51,58.3,1.11,1.57,1.76,12.42,-1.49
IWN,83.14,84.38,1.94,0.43,1143935,0.92,1.15,1.24,5.4,7.35,1.11,53.7,0.81,1.51,-0.42,4.31,-3.27
SLV,18.86,18.78,1.95,2.39,7864924,1.19,-0.32,-2.54,-2.64,-9.84,-2.34,47.9,0.97,1.46,-2.64,-6.35,-20.39
PHO,24.99,25.37,1.97,0.47,110299,1.01,2.16,0.65,3.29,7.98,2.44,57.0,0.74,1.3,0.12,5.6,-2.6
IJR,47.0,47.81,2.12,0.39,2942578,1.48,0.85,0.97,4.21,6.11,0.28,52.6,0.89,1.65,-0.88,3.76,-3.75
PBW,26.37,26.8,2.13,0.49,808436,4.19,-4.86,-6.84,-4.11,-0.62,-4.11,37.6,1.92,3.04,-10.71,-2.8,-20.41
FXI,28.85,28.91,2.14,1.91,28227497,1.23,1.79,-3.71,3.58,-3.17,-4.85,53.6,1.01,1.41,1.01,-2.74,-11.72
IWM,98.93,100.6,2.27,0.57,85345459,1.47,0.58,0.52,1.61,5.56,-1.15,50.6,0.97,1.82,-1.94,2.04,-5.82
EWH,15.95,16.05,2.35,1.7,3654727,0.98,1.34,-1.73,8.04,3.94,0.74,53.8,1.08,1.37,1.73,3.04,-3.25
IBB,74.62,75.95,2.41,0.61,5612128,0.72,-0.58,4.51,-7.5,17.23,2.12,51.4,1.84,3.24,-2.7,3.84,-15.12
XSD,31.91,32.47,2.46,0.69,262296,2.31,1.47,1.68,11.34,21.02,12.98,55.3,1.18,1.97,0.49,12.12,-3.15
IWO,119.42,121.67,2.58,0.68,1321340,0.74,-0.1,-0.29,-2.02,3.8,-3.38,48.0,1.17,2.14,-3.5,-0.26,-9.45
URA,22.33,22.65,2.67,1.2,249787,1.17,-3.3,-12.02,-6.81,4.48,-2.2,32.5,1.47,2.86,-13.02,-7.63,-24.67
AIRR,18.39,18.76,2.72,0.7,49022,1.5,0.94,0.52,,,-1.91,51.0,1.06,1.85,,,-3.97
XHE,34.34,34.49,2.87,2.42,1213,0.17,1.9,-0.6,0.3,4.04,1.11,55.3,1.17,1.28,-1.12,3.4,-5.54
ICLN,8.96,9.12,3.16,1.43,19675,0.73,-0.11,0.09,1.81,4.13,2.1,50.2,1.36,1.9,-1.97,4.16,-7.38
XBI,40.83,41.74,3.47,1.21,1853518,0.65,-1.44,-1.02,-16.31,12.75,-1.6,47.1,2.66,4.47,-8.59,-3.82,-24.56
TAN,34.95,35.95,5.18,2.25,653105,1.12,-1.52,-2.53,-0.45,5.79,6.13,45.3,2.71,4.23,-8.12,7.21,-20.03
