ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
XBI,86.93,86.24,-0.72,0.08,2881192,0.94,-1.88,4.22,10.72,26.2,45.76,58.3,0.88,1.39,5.31,18.23,-2.09
XLU,21.05,20.84,-0.69,0.27,33029436,1.01,1.35,-0.95,4.61,5.98,14.41,54.9,0.64,0.94,0.27,5.32,-2.26
XHE,62.67,62.39,-0.63,-0.18,6903,0.51,-2.23,0.37,1.7,13.38,26.47,51.9,0.71,0.95,1.81,8.82,-2.23
ARKG,25.02,24.66,-0.48,0.97,33104,1.0,-1.83,3.55,18.33,30.07,53.56,61.8,0.78,1.57,6.99,23.32,-1.83
ITA,86.94,86.45,-0.46,0.1,397345,0.55,0.05,7.54,12.08,22.48,29.0,72.5,0.59,0.83,5.73,16.24,-0.46
XAR,79.14,78.61,-0.46,0.21,73974,0.44,-0.09,8.62,12.28,22.97,28.41,72.3,0.69,0.78,6.59,16.7,-0.46
ARKK,32.88,32.55,-0.38,0.64,88410,0.77,-0.67,3.69,19.5,45.02,70.22,61.6,0.83,1.32,5.15,27.06,-0.95
IWO,175.71,175.01,-0.28,0.12,343184,0.7,-0.82,5.18,5.59,13.84,17.37,71.4,0.6,0.76,5.11,9.63,-0.82
EWQ,27.26,27.22,-0.26,-0.1,706791,1.1,0.55,1.81,5.78,20.49,28.15,63.5,0.46,0.61,2.83,12.11,-0.44
XLV,75.91,75.96,-0.25,-0.33,6411757,1.01,-0.57,-0.53,3.61,11.85,19.34,56.9,0.41,0.66,1.98,8.11,-0.77
IBB,111.43,110.81,-0.23,0.33,3001462,1.14,-1.19,1.33,6.8,15.88,24.73,56.7,0.6,1.12,3.28,11.23,-1.31
EWP,28.79,28.77,-0.21,-0.12,2885630,0.7,1.36,-1.42,-0.48,12.11,25.27,49.3,1.22,1.23,-0.79,6.65,-3.92
PPA,50.62,50.41,-0.18,0.25,73428,0.75,0.46,7.25,11.71,21.69,25.99,80.2,0.46,0.63,5.7,15.25,-0.18
XLI,66.22,65.82,-0.18,0.42,6299493,0.72,0.17,4.29,4.33,12.38,16.74,75.9,0.28,0.6,4.08,8.51,-0.18
IWM,140.87,140.35,-0.18,0.2,16409673,0.64,-0.44,5.58,5.4,11.17,11.3,71.9,0.53,0.76,5.31,8.01,-0.63
PHO,28.63,28.48,-0.11,0.41,32306,0.65,-0.14,4.72,6.21,12.54,17.48,74.1,0.39,0.67,4.84,9.31,-0.14
IHI,27.83,27.77,-0.09,0.11,235436,0.43,-0.9,-0.05,0.73,12.57,26.92,56.6,0.62,0.73,1.86,7.79,-0.9
IJH,32.91,32.84,-0.07,0.15,3298350,0.71,0.03,4.2,3.29,7.79,10.21,75.1,0.32,0.55,3.98,5.69,-0.07
IWN,114.27,113.87,-0.06,0.29,505018,0.53,-0.16,5.95,5.17,8.7,5.73,70.3,0.52,0.79,5.48,6.39,-0.6
MDY,310.45,309.98,-0.06,0.09,699926,0.75,0.04,4.18,3.21,7.62,9.99,74.8,0.31,0.57,3.95,5.59,-0.06
VB,133.29,132.94,-0.06,0.2,371836,0.52,-0.21,4.3,4.39,9.0,11.07,74.2,0.37,0.57,4.24,6.66,-0.33
XLE,24.03,23.88,-0.06,0.59,25378734,0.8,0.11,3.74,5.7,0.08,-8.19,66.3,0.44,0.9,4.75,1.62,-9.67
IJR,69.5,69.34,-0.04,0.2,2220422,0.68,-0.68,6.29,5.53,10.93,8.9,70.1,0.59,0.77,5.64,7.63,-1.07
EZU,38.7,38.59,-0.02,0.26,6999164,1.22,0.97,1.75,5.42,19.04,27.69,63.7,0.48,0.61,2.68,11.56,-0.32
UUP,21.75,21.83,0.0,-0.33,912935,0.72,-0.78,1.08,-1.79,-6.68,-9.44,50.9,0.38,0.47,0.3,-4.0,-9.44
EWG,29.15,29.07,0.0,0.24,1634102,0.52,1.1,2.78,6.14,18.36,26.31,72.2,0.46,0.61,4.08,11.52,-0.12
VTV,88.67,88.62,0.02,0.07,775503,0.65,-0.15,2.78,4.23,7.98,9.83,70.7,0.23,0.42,2.81,5.87,-0.31
XLF,23.51,23.63,0.04,-0.48,76886385,1.4,-0.84,5.78,5.61,13.03,12.41,64.1,0.53,0.95,3.97,8.23,-0.92
AIRR,25.96,25.87,0.04,0.39,16352,0.25,-0.8,7.4,8.79,11.25,9.97,70.5,0.66,0.95,7.24,9.21,-1.1
IWD,107.11,107.02,0.04,0.12,1390424,0.74,-0.27,2.35,3.28,6.05,7.8,66.3,0.25,0.45,2.52,4.56,-0.5
HYG,74.5,74.43,0.05,0.13,4677110,0.56,-0.08,0.42,1.0,3.57,5.61,57.3,0.1,0.19,0.66,2.53,-0.23
PAVE,15.09,15.04,0.07,0.46,8585,0.81,0.27,5.44,5.15,8.83,6.7,72.6,0.46,0.77,5.53,,-0.32
VTI,120.83,120.65,0.07,0.21,1680825,0.83,0.12,2.76,4.48,9.89,14.56,75.8,0.22,0.4,3.11,7.15,-0.05
RSP,88.2,88.13,0.11,0.19,339647,0.56,0.05,2.45,3.29,7.77,11.84,73.1,0.21,0.43,2.87,5.82,-0.15
VOO,207.44,207.23,0.11,0.21,1206448,0.75,0.19,2.42,4.36,9.77,14.87,74.6,0.22,0.4,2.84,7.07,-0.05
VGK,49.97,49.86,0.11,0.33,1839341,0.6,1.22,1.87,5.0,16.33,25.26,67.2,0.41,0.54,2.84,10.59,-0.03
SPY,225.96,225.8,0.12,0.19,61687462,0.97,0.23,2.44,4.34,9.75,14.8,74.7,0.22,0.4,2.85,7.06,-0.02
UNG,105.28,104.16,0.15,1.23,322309,0.68,4.16,-4.55,-3.7,-13.55,-21.94,51.1,1.77,2.31,-0.62,-8.52,-32.4
URA,11.23,11.27,0.16,-0.23,207015,1.21,-1.16,-8.73,-11.02,-17.2,-3.93,29.8,0.96,1.44,-5.44,-11.89,-33.44
VUG,21.15,21.14,0.17,0.26,3804687,1.19,0.54,1.98,4.54,11.97,21.43,75.0,0.29,0.49,2.87,8.51,0.0
DIA,216.51,216.53,0.17,0.16,1841562,0.91,0.51,3.1,6.39,12.2,17.23,80.7,0.23,0.39,3.31,9.0,0.0
XLP,47.78,47.68,0.18,0.39,9516118,0.68,1.41,-1.0,0.24,0.19,7.18,53.9,0.53,0.71,-0.07,0.89,-3.48
XSD,66.01,65.83,0.23,0.5,42622,0.77,1.27,5.19,4.14,16.19,20.28,68.6,0.97,1.09,5.75,9.74,-0.02
IWF,29.95,29.93,0.24,0.3,3698231,0.68,0.65,2.73,5.6,13.34,21.98,77.9,0.3,0.51,3.34,9.48,0.0
XLRE,28.02,27.97,0.26,0.43,2192043,1.14,1.91,0.26,3.06,3.38,9.41,64.2,0.53,0.81,1.77,4.8,-0.54
EWL,32.05,32.05,0.28,0.28,541402,0.74,1.08,1.87,2.49,12.48,22.29,66.3,0.39,0.56,2.28,8.01,0.0
EWU,29.15,29.09,0.31,0.51,2941538,1.52,1.99,2.43,4.62,10.59,17.27,71.1,0.39,0.63,3.25,7.88,0.0
QQQ,140.89,140.84,0.4,0.43,19349726,0.7,0.5,2.14,4.54,13.38,24.94,67.6,0.46,0.74,2.65,9.05,0.0
LQD,108.98,108.99,0.41,0.4,6420535,1.0,0.54,0.83,1.54,3.91,6.16,64.3,0.18,0.31,0.84,3.15,0.0
ICLN,8.61,8.63,0.43,0.21,47744,0.77,1.53,-0.33,5.12,9.52,17.9,61.6,0.68,0.89,1.64,7.29,-0.33
EFV,46.13,46.2,0.46,0.31,257987,0.64,1.22,2.21,4.88,13.31,18.29,68.1,0.36,0.53,2.73,8.47,0.0
XLK,27.81,27.84,0.48,0.36,12927560,0.8,0.92,3.42,6.77,15.35,25.42,71.6,0.49,0.74,3.6,10.82,0.0
XLB,24.74,24.7,0.48,0.64,7933667,0.92,0.78,4.07,5.97,14.04,18.27,79.3,0.38,0.68,5.07,9.83,0.0
GRID,47.85,47.92,0.48,0.34,2239,0.59,2.23,5.95,12.02,23.8,27.06,75.1,0.57,0.9,6.58,16.53,0.0
