ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
PAVE,14.34,13.87,-2.84,0.46,30477,1.67,-1.29,-2.12,,,-1.6,51.4,1.16,1.86,,,-4.07
AIRR,23.81,23.29,-2.65,-0.5,49923,0.8,0.44,-0.02,-0.86,18.16,-0.99,47.8,1.26,1.82,-1.37,8.52,-5.19
URA,14.24,13.86,-2.6,0.07,624662,1.13,5.1,-0.69,-3.38,33.79,18.15,49.9,2.03,2.55,-3.85,13.94,-18.15
PBW,18.94,18.56,-2.49,-0.49,13399,0.29,1.94,4.64,7.42,6.52,9.74,58.5,1.28,1.8,3.58,6.68,-2.54
LIT,26.36,25.96,-1.98,-0.49,111725,0.78,0.07,7.48,8.55,20.56,14.12,62.1,1.09,1.47,4.89,13.12,-2.21
XAR,64.62,63.45,-1.76,0.06,129101,1.13,0.94,-1.05,3.5,19.01,3.64,46.3,0.94,1.3,-1.05,7.9,-4.52
SOXX,41.03,40.43,-1.75,-0.29,1820093,1.3,-2.7,-2.98,4.63,19.13,6.83,35.0,0.83,1.38,-1.86,11.98,-4.52
XSD,57.29,56.45,-1.62,-0.15,56268,0.84,-1.26,-2.58,1.02,13.07,3.13,36.9,1.0,1.47,-2.76,7.73,-5.67
IJR,63.33,62.54,-1.46,-0.2,3670191,0.82,0.73,-0.41,-1.78,11.56,-1.78,45.3,1.02,1.4,-1.53,5.09,-4.1
ITA,71.08,70.08,-1.45,-0.04,458601,0.94,0.79,-0.85,4.4,18.45,4.58,48.1,0.82,1.11,-0.25,8.45,-3.3
IWN,106.22,104.91,-1.41,-0.17,646113,0.69,0.56,-0.03,-2.53,13.72,-2.59,46.0,1.0,1.41,-1.54,6.0,-4.44
XLI,59.11,58.35,-1.37,-0.09,12465057,1.13,-0.61,-0.62,2.42,14.29,3.49,43.0,0.65,0.99,-0.83,6.63,-3.28
IWM,127.52,126.01,-1.37,-0.19,27537647,0.79,0.51,-0.15,-0.67,11.42,-0.07,45.8,0.95,1.34,-1.16,5.62,-3.53
PHO,25.49,25.25,-1.31,-0.38,23768,0.51,-0.08,0.62,3.36,9.08,4.16,48.7,0.71,1.04,0.03,4.56,-2.13
SMH,36.23,35.75,-1.3,0.02,16961761,3.48,-2.48,-1.55,4.71,13.93,7.05,37.3,0.74,1.21,-0.98,10.17,-3.64
XLB,21.95,21.71,-1.25,-0.14,9283023,0.91,-1.05,0.31,1.8,12.5,3.96,43.4,0.74,1.05,-0.66,5.34,-2.44
MDY,291.04,287.73,-1.22,-0.09,1327932,0.89,0.33,-0.38,0.97,12.45,2.1,45.9,0.73,1.05,-0.84,5.73,-3.19
GRID,38.76,38.54,-1.21,-0.65,2052,0.21,-0.41,2.2,-0.79,6.38,2.19,47.5,1.1,1.67,-0.1,4.7,-2.86
VB,123.04,121.73,-1.2,-0.14,831667,0.93,0.45,0.05,0.53,10.88,1.7,46.6,0.81,1.13,-0.81,5.33,-3.12
IJH,30.79,30.45,-1.18,-0.08,8654968,0.87,0.37,-0.31,1.1,12.6,2.22,46.2,0.73,1.04,-0.78,5.86,-3.12
IWO,154.8,153.2,-1.15,-0.11,313260,0.57,0.56,-0.18,1.42,9.33,2.75,46.2,0.9,1.28,-0.67,5.31,-2.54
PPA,41.62,41.21,-0.97,0.02,87355,0.86,0.74,-1.45,2.72,16.16,3.01,46.0,0.69,0.96,-0.58,6.95,-3.39
ROBO,31.46,31.21,-0.91,-0.12,114536,0.53,-0.6,-0.13,6.83,13.94,8.9,43.1,0.57,0.9,-0.21,10.19,-2.17
ARKK,22.53,22.29,-0.88,0.18,2671,0.55,0.68,1.86,9.34,8.75,16.54,56.1,0.88,0.98,2.32,11.43,-1.13
XLF,20.96,20.82,-0.8,-0.14,82451328,0.8,-1.16,-6.03,-1.26,19.69,-0.96,34.2,0.86,1.42,-3.51,8.26,-7.75
XHE,55.23,54.63,-0.65,0.45,12808,0.58,-0.45,0.17,7.22,8.29,10.75,47.2,0.67,1.06,0.73,7.38,-2.01
RSP,82.09,81.68,-0.62,-0.12,601117,0.69,0.09,-0.14,2.86,10.66,3.66,47.3,0.5,0.77,-0.09,5.62,-1.89
EWP,25.62,25.65,-0.57,-0.69,1930029,1.06,-0.57,5.0,11.07,17.42,11.69,55.6,0.89,1.12,4.48,12.98,-2.38
USO,89.92,88.88,-0.54,0.63,3220586,1.2,4.03,9.03,-2.29,-4.06,-2.88,63.2,1.11,1.69,1.77,2.12,-10.62
IWD,101.35,100.94,-0.5,-0.1,1936052,0.82,-0.19,-1.14,1.55,10.69,1.68,43.1,0.49,1.17,-0.71,5.39,-3.11
VTI,110.05,109.61,-0.5,-0.1,2160545,0.77,-0.17,-0.63,3.14,10.95,4.07,45.1,0.46,0.73,-0.17,6.12,-2.04
UUP,23.49,23.37,-0.5,0.0,1711347,1.09,-0.31,-1.48,-1.52,2.53,-3.03,45.6,0.42,0.46,-0.47,1.38,-3.03
BOTZ,16.58,16.5,-0.47,0.0,58616,0.57,-1.34,0.53,9.68,11.17,12.58,46.1,0.51,0.8,0.79,,-2.5
SPY,205.88,205.23,-0.45,-0.14,92866831,0.98,-0.33,-0.78,3.5,10.78,4.35,44.3,0.43,0.7,-0.12,6.08,-1.98
VTV,82.36,82.09,-0.42,-0.09,2114767,1.28,-0.22,-1.37,1.66,11.57,1.74,41.9,0.47,0.75,-0.7,5.68,-3.03
VOO,188.92,188.38,-0.42,-0.14,2284109,0.94,-0.31,-0.76,3.55,10.88,4.43,44.7,0.42,0.69,-0.08,6.15,-1.93
XLE,24.38,24.25,-0.42,0.1,33346575,0.77,0.76,2.6,-5.19,0.7,-6.76,52.9,0.79,1.34,-0.25,0.53,-8.26
QQQ,124.19,123.68,-0.41,0.0,16083525,0.77,-0.81,-0.08,6.72,11.97,9.72,47.8,0.47,0.76,0.67,9.05,-1.21
IWF,26.38,26.3,-0.41,-0.09,4287803,0.59,-0.21,-0.26,5.37,11.03,7.17,48.2,0.38,0.66,0.49,6.81,-1.0
XLY,40.07,39.94,-0.4,-0.08,5372078,0.59,-0.1,0.41,4.41,11.46,6.77,52.1,0.44,0.73,0.81,6.49,-0.9
IHI,24.64,24.57,-0.34,-0.06,232983,0.31,-0.13,-0.47,7.49,6.09,12.3,48.2,0.49,0.79,0.61,6.1,-1.57
VUG,18.85,18.8,-0.34,-0.08,3279315,0.71,-0.17,0.06,6.02,10.3,7.98,50.3,0.4,0.67,0.7,6.91,-0.81
XLK,24.08,24.02,-0.34,-0.1,19012643,0.99,-0.94,-0.48,6.35,11.83,8.18,43.8,0.46,0.77,0.38,8.86,-1.55
EWJ,46.51,46.58,-0.33,-0.47,4797041,0.68,-0.35,-0.39,0.77,4.27,3.61,43.5,0.53,0.69,-0.69,3.01,-2.48
DIA,193.1,192.52,-0.32,-0.02,2319524,0.62,-0.28,-1.18,3.76,14.84,4.23,43.8,0.37,0.66,-0.12,7.92,-2.35
EWU,26.29,26.28,-0.31,-0.25,1897922,0.82,1.05,2.93,4.61,8.85,5.94,61.1,0.52,0.72,1.71,5.47,-0.31
EFV,40.8,40.83,-0.26,-0.34,266563,0.41,0.05,1.16,2.43,10.34,4.56,49.6,0.48,0.68,0.67,6.86,-1.42
ICLN,7.85,7.83,-0.23,0.0,27524,0.6,0.35,-0.35,3.39,-2.92,7.03,48.5,0.74,1.04,-0.45,-0.51,-9.86
EWZ,31.35,31.33,-0.22,-0.13,14881760,0.88,-1.31,0.74,2.47,5.08,7.14,46.2,1.69,2.23,-2.28,6.53,-8.04
XLRE,26.81,26.81,-0.15,-0.15,2175195,0.84,1.71,5.29,5.56,6.54,4.85,69.0,0.53,0.93,2.77,2.86,-4.83
EFA,53.28,53.32,-0.08,-0.14,29119703,1.17,0.23,1.79,4.57,8.13,6.71,56.0,0.42,0.75,1.4,6.16,-0.97
EZU,32.39,32.46,-0.07,-0.31,10109758,1.37,-0.08,2.5,5.91,10.46,7.41,54.9,0.54,0.79,2.35,8.29,-1.44
TAN,17.0,17.0,-0.06,-0.06,168159,1.07,1.63,-1.8,-1.19,-9.39,3.12,47.4,0.95,1.38,-2.07,-5.62,-25.95
DBC,15.12,15.12,0.0,0.0,1470827,0.58,1.5,4.92,-0.83,1.97,-0.57,66.0,0.43,0.87,0.84,2.71,-3.05
XLV,67.77,67.84,0.0,-0.11,4134876,0.48,0.03,-1.58,5.17,6.22,6.58,46.8,0.44,0.81,0.24,3.66,-2.81
HYG,71.81,71.81,0.07,0.07,10618548,0.76,0.09,1.93,1.46,3.14,1.88,58.6,0.4,0.4,0.57,3.15,-0.52
VGK,42.8,42.88,0.07,-0.12,4172634,1.17,0.79,3.03,6.24,9.74,7.72,62.2,0.48,0.65,2.45,7.38,-0.21
FXI,34.14,34.05,0.1,0.37,12386951,0.72,-1.39,0.58,5.01,3.29,9.14,45.2,0.74,0.94,-0.0,4.77,-3.13
IBB,95.21,95.0,0.1,0.33,1468782,0.5,0.43,-3.03,3.96,4.35,6.93,44.6,0.96,1.44,-1.08,2.58,-4.46
