ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
VXX,61.67,60.44,-3.8,-1.85,3659454,0.53,-4.7,-29.24,42.11,10.96,29.04,46.1,7.39,8.2,1.76,18.69,-30.74
GLD,309.76,304.63,-1.97,-0.32,11927583,0.82,2.41,10.69,15.64,20.49,24.13,54.5,2.01,2.02,5.92,19.47,-3.47
TLT,84.5,83.45,-1.11,0.13,26542273,0.72,-2.0,-1.26,-2.25,-3.75,0.65,43.2,1.02,1.37,-2.41,-3.84,-11.8
EWP,41.01,40.73,-1.07,-0.39,536988,0.84,0.64,19.27,19.41,18.54,31.56,60.5,2.02,1.61,5.96,18.01,-1.4
EWL,54.08,53.58,-1.05,-0.13,206831,0.48,0.11,13.71,7.22,7.72,16.86,57.1,1.45,1.41,2.56,6.64,-1.94
EWY,57.79,57.2,-1.02,0.0,3337070,1.04,2.88,16.93,3.59,-6.08,11.89,57.3,2.46,1.98,3.47,-1.97,-17.05
XLV,134.41,134.14,-0.9,-0.7,10558242,1.21,-1.83,0.87,-8.82,-8.61,-2.52,40.8,1.76,2.08,-5.3,-8.4,-14.69
EWU,38.42,38.11,-0.83,-0.03,746529,0.4,0.61,14.82,5.68,6.42,12.68,56.8,1.57,1.42,2.44,5.32,-1.37
XLU,39.54,39.21,-0.8,0.01,22917103,1.12,1.23,9.59,3.02,5.36,5.77,58.9,1.34,1.88,3.0,4.07,-1.92
NLR,84.5,83.26,-0.59,0.9,86890,0.85,4.1,24.47,-7.23,-4.0,-1.48,64.7,2.6,2.89,8.89,0.78,-13.87
UNG,18.2,18.07,-0.55,0.17,6664138,0.9,4.33,-1.15,1.01,38.36,6.23,50.7,3.81,5.01,-7.98,10.17,-24.17
LQD,107.36,106.65,-0.5,0.15,25149707,0.98,-0.49,1.27,-1.25,-1.99,-0.19,45.5,0.73,0.77,-1.01,-2.23,-6.22
XLRE,41.78,41.36,-0.48,0.53,3841019,0.66,-0.14,11.54,-1.8,-4.3,2.66,54.5,1.63,1.95,0.56,-2.26,-8.82
EFV,61.73,61.26,-0.46,0.3,1605371,0.66,0.96,16.91,9.51,10.7,17.2,61.3,1.71,1.38,3.86,9.39,-0.92
EWH,18.31,18.23,-0.38,0.06,3159776,1.1,4.35,19.93,11.7,0.83,11.16,68.5,1.25,1.54,4.79,7.26,-10.42
VGK,74.15,73.6,-0.37,0.38,2735291,0.64,1.31,17.33,7.57,9.17,16.47,61.7,1.82,1.47,3.68,7.57,-0.92
EFA,86.08,85.55,-0.35,0.27,12228336,0.82,1.27,17.26,6.45,7.69,13.54,62.2,1.89,1.43,3.88,6.56,-0.81
URA,27.17,26.68,-0.34,1.49,2266870,0.88,5.41,31.69,-5.92,-10.68,-5.09,68.9,2.65,3.16,11.7,-2.37,-20.26
EFG,106.37,105.62,-0.22,0.49,761670,1.24,1.44,17.62,2.77,4.58,9.37,62.3,2.01,1.53,3.92,3.51,-2.9
EWJ,72.04,71.83,-0.21,0.08,3117927,0.68,0.93,16.51,3.5,5.57,7.19,60.5,2.02,1.59,3.92,4.21,-1.59
