ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
TLT,81.11,80.93,-0.84,-0.62,9571283,1.13,-0.55,-1.77,-4.51,-9.24,-2.73,36.9,0.7,1.03,-3.89,-4.94,-10.91
NLR,33.27,33.1,-0.43,0.07,7954,0.56,-1.32,0.78,1.8,4.61,0.64,46.7,0.92,1.22,1.31,0.59,-18.09
EWZ,43.0,42.49,-0.32,0.89,16908993,1.21,-1.89,-1.86,3.87,8.23,-1.47,48.8,0.72,1.38,2.03,4.27,-18.52
EWJ,34.19,34.22,-0.31,-0.41,8240004,0.82,0.69,0.59,9.24,11.2,-0.72,56.6,0.9,1.07,2.8,7.19,-1.72
EWH,15.05,15.09,-0.29,-0.5,4531673,0.97,-2.07,1.06,5.68,19.49,0.29,49.7,0.63,0.91,1.69,12.24,-2.07
URA,32.84,32.8,-0.28,-0.14,38436,0.55,-0.14,6.13,5.23,2.66,4.41,55.5,1.55,2.1,7.12,-1.35,-34.27
EWU,24.83,24.72,-0.22,0.21,901528,1.4,-1.61,0.17,4.01,11.37,0.0,50.1,0.54,0.83,1.06,6.58,-1.61
LQD,91.45,91.43,-0.2,-0.17,3661040,1.15,-0.39,-1.08,-2.07,-0.05,-1.62,33.1,0.19,0.37,-1.26,0.71,-2.5
UUP,19.63,19.59,-0.05,0.18,658521,0.56,-0.14,-1.31,-1.67,-5.28,-0.5,44.2,0.33,0.41,-0.54,-2.28,-6.06
FXI,32.23,32.23,-0.03,-0.03,28612005,1.38,-2.24,-2.41,8.44,19.61,-2.94,47.3,1.02,1.25,1.9,13.29,-2.94
GLD,162.75,161.96,-0.02,0.46,8979387,0.91,0.6,0.95,-0.39,5.08,-0.74,49.5,0.53,0.91,-0.66,0.44,-6.71
EWT,18.32,18.3,0.08,0.16,6031107,1.4,0.3,-1.47,6.24,10.71,-2.83,50.6,0.76,1.02,-0.35,5.05,-2.9
EEM,34.04,33.94,0.11,0.42,53686822,0.88,-0.85,-2.27,5.73,13.57,-2.79,47.9,0.64,0.97,0.84,7.8,-2.79
EFG,52.53,52.51,0.18,0.21,90961,0.69,-0.26,1.95,8.62,16.12,1.3,58.7,0.6,0.84,2.76,10.07,-1.28
SLV,30.9,30.76,0.23,0.68,7331726,0.7,1.45,5.2,2.7,16.91,2.81,53.9,1.13,1.86,0.08,3.55,-14.15
HYG,61.28,61.33,0.24,0.17,3941985,0.81,-0.89,-0.21,2.63,5.56,-0.44,47.2,0.26,0.38,0.41,4.52,-1.13
XLU,11.92,11.89,0.28,0.46,19694052,0.94,0.2,2.23,1.93,-0.18,2.73,65.9,0.48,0.84,3.4,2.79,-2.3
EWY,50.64,50.54,0.37,0.58,2251450,0.88,-1.45,-7.19,2.02,7.95,-9.15,34.2,0.82,1.24,-3.75,2.66,-9.15
DBC,27.8,27.78,0.38,0.46,1462828,0.71,1.52,3.85,5.34,5.65,2.54,69.6,0.4,0.72,2.68,4.19,-4.0
EFA,44.71,44.79,0.46,0.27,20188365,1.02,-0.83,2.06,9.24,18.94,1.56,57.5,0.69,0.89,3.09,11.56,-1.34
XLB,15.08,15.1,0.52,0.41,12386307,0.64,-0.71,1.69,9.99,15.8,2.19,57.5,0.66,1.09,4.25,9.96,-1.1
IJH,18.49,18.5,0.55,0.48,7573342,1.31,0.17,4.01,11.56,19.46,4.79,70.0,0.5,0.84,5.78,12.59,-0.35
DIA,118.64,118.76,0.58,0.47,6829031,1.21,0.1,4.05,7.04,9.49,4.3,68.4,0.44,0.79,4.45,7.43,-0.23
MDY,176.12,176.48,0.59,0.39,3003628,1.37,0.32,4.06,11.54,19.3,4.74,69.7,0.51,0.85,5.8,12.51,-0.31
EWL,23.25,23.23,0.6,0.7,709420,1.07,0.49,5.81,13.88,24.84,5.76,70.0,0.66,0.9,5.88,17.13,-0.65
EFV,35.69,35.69,0.66,0.64,164299,0.28,-1.52,2.15,9.33,21.14,1.76,55.1,0.82,0.97,3.1,12.53,-1.7
PHO,21.13,21.18,0.68,0.45,102553,0.61,-0.58,4.44,12.27,21.52,4.19,64.6,0.66,1.09,5.47,15.33,-0.58
XHE,27.07,27.14,0.72,0.46,6437,1.2,-0.24,5.39,9.45,8.42,5.56,67.6,0.56,0.8,5.41,8.11,-0.24
USO,280.4,280.24,0.72,0.78,396426,0.73,-0.74,3.39,11.74,7.45,3.58,60.6,0.73,1.29,5.06,3.61,-16.62
