ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
URA,16.16,15.98,-2.28,-1.18,524267,4.57,-7.23,-12.09,-5.91,-11.64,-13.4,25.6,1.31,2.92,-10.83,-13.06,-33.63
EWZ,27.47,27.3,-2.12,-1.5,21769081,1.11,1.32,-5.06,7.17,-3.49,-4.41,48.5,1.75,2.25,-3.05,-9.83,-36.63
USO,160.32,160.16,-1.67,-1.57,1774213,0.84,-1.23,0.91,21.85,-6.19,0.65,48.7,1.87,2.52,-0.05,-13.73,-49.08
XLF,17.68,17.43,-1.67,-0.28,54266759,1.17,-0.75,-0.25,0.58,3.46,0.85,50.6,0.78,1.04,0.95,3.63,-1.67
ICLN,10.16,10.08,-1.3,-0.43,22618,0.25,-0.53,-6.0,-1.46,23.58,19.25,38.5,1.05,1.66,-5.8,6.26,-10.7
EWG,24.21,24.14,-0.98,-0.72,4699482,0.71,-0.74,-4.98,-4.23,4.62,6.23,45.2,1.42,1.88,-2.47,1.39,-8.58
XLU,15.43,15.25,-0.97,0.19,37523107,1.12,1.5,-3.32,-4.0,-5.14,-8.26,46.7,0.75,1.23,-1.76,-3.04,-11.92
XLE,24.99,24.87,-0.93,-0.43,52612308,1.51,-0.7,-4.17,-0.65,0.43,-3.26,35.5,0.74,1.33,-4.42,-5.53,-23.18
LIT,21.46,21.26,-0.91,0.0,8926,0.55,-2.06,-7.27,2.78,6.73,5.43,31.9,0.69,1.51,-4.26,-0.38,-14.81
DBC,16.93,16.96,-0.91,-1.08,1696454,1.11,-0.8,-2.89,1.4,-8.16,-4.28,41.2,0.99,1.26,-2.49,-10.06,-35.18
FXI,39.29,39.36,-0.91,-1.08,26868991,1.09,-4.71,-6.5,7.96,17.46,12.26,36.1,1.48,1.72,-6.64,8.24,-11.23
EEM,32.45,32.32,-0.86,-0.47,69279646,1.21,-0.44,-6.29,-0.05,5.28,3.33,37.9,0.79,1.09,-4.77,-1.9,-11.36
XLK,18.94,18.82,-0.84,-0.21,30363770,1.67,0.14,-1.63,0.45,6.29,3.96,47.4,0.84,1.09,-0.3,3.57,-2.4
XLB,20.39,20.29,-0.67,-0.19,9150710,1.21,0.47,-1.1,2.46,7.37,4.06,49.8,0.63,0.97,-0.14,2.54,-2.8
IWD,89.4,88.83,-0.66,-0.03,940199,0.64,0.43,-0.68,0.62,4.06,1.45,52.0,0.58,0.81,0.35,2.67,-0.82
DIA,162.03,161.21,-0.63,-0.12,4419342,0.85,0.58,-1.39,-0.12,4.6,1.86,51.0,0.64,0.9,0.06,2.77,-1.51
VTV,70.96,70.64,-0.57,-0.11,597334,0.62,0.61,-0.75,1.35,4.87,2.16,52.5,0.59,0.81,0.39,3.14,-0.98
VOO,163.82,163.02,-0.57,-0.09,822059,0.57,0.71,-0.62,0.51,5.79,3.42,52.5,0.62,0.85,0.36,3.66,-0.93
EZU,32.37,32.3,-0.56,-0.34,10038390,1.19,-0.81,-3.78,-0.23,6.68,7.2,46.4,1.32,1.72,-1.4,2.38,-8.54
PHO,24.58,24.53,-0.52,-0.3,42089,0.54,-1.29,-3.02,-0.09,2.06,-1.4,44.8,0.79,1.01,-0.59,0.46,-5.98
EWU,28.84,28.71,-0.52,-0.05,3727346,1.66,0.58,-2.34,2.23,8.46,7.73,51.0,0.95,1.17,-0.03,2.84,-7.82
VUG,16.65,16.59,-0.51,-0.14,2954879,0.66,0.89,-0.29,-0.44,7.65,5.48,53.3,0.65,0.88,0.45,4.61,-0.64
SOXX,29.71,29.49,-0.5,0.24,1186196,0.85,1.06,1.02,-0.91,7.46,5.7,52.7,1.17,1.35,1.55,6.94,-3.26
RSP,72.49,72.22,-0.5,-0.13,2190854,2.26,0.7,-0.87,-0.06,5.48,2.99,51.8,0.59,0.81,0.01,3.44,-1.13
XLI,48.72,48.54,-0.49,-0.11,10216414,1.13,0.03,-1.5,-1.97,2.48,-0.45,48.8,0.68,0.96,-0.53,1.22,-3.28
QQQ,102.47,101.92,-0.49,0.05,30061842,1.1,1.3,0.12,1.5,8.88,7.26,54.8,0.79,1.07,1.07,5.99,-0.72
IWF,23.01,22.91,-0.49,-0.05,4978884,0.93,0.89,-0.49,0.3,8.53,6.25,53.3,0.65,0.87,0.44,5.01,-0.8
PBW,25.31,25.18,-0.46,0.05,16574,1.06,0.58,1.11,1.47,12.99,9.21,52.8,0.93,1.46,-0.36,1.97,-17.05
VGK,44.03,43.89,-0.45,-0.12,4595919,0.88,-0.29,-3.07,1.31,8.35,8.57,47.7,1.09,1.34,-0.8,3.3,-5.96
EWT,22.32,22.26,-0.44,-0.19,3424637,0.76,0.13,-4.73,-2.54,6.87,5.22,43.2,1.16,1.19,-2.76,0.82,-7.69
SPY,178.79,178.23,-0.43,-0.12,154339233,1.18,0.87,-0.48,0.69,6.03,3.58,53.7,0.62,0.87,0.52,3.82,-0.78
VTI,96.59,96.21,-0.42,-0.03,1983738,0.8,0.81,-0.25,0.66,6.77,4.28,54.4,0.61,0.84,0.63,4.27,-0.5
SMH,26.25,26.07,-0.36,0.33,6306914,0.92,1.3,0.11,-0.09,7.38,5.87,52.7,1.18,1.35,1.22,6.65,-3.54
ITA,57.0,56.89,-0.36,-0.18,87577,1.06,0.85,-0.87,-1.29,11.5,7.88,54.6,0.75,0.98,0.4,5.98,-1.91
XSD,44.48,44.24,-0.35,0.18,55070,0.44,1.57,3.6,1.41,18.87,15.92,61.3,1.12,1.34,3.79,14.1,-0.35
XLY,34.68,34.5,-0.35,0.18,13431504,1.27,1.45,1.21,1.21,12.12,8.83,59.1,0.6,0.9,1.59,7.99,-0.35
EFV,42.02,41.89,-0.35,-0.04,206514,0.64,-0.53,-3.33,0.31,7.74,7.27,44.9,0.87,1.23,-1.5,2.14,-6.63
XAR,54.6,54.42,-0.33,0.01,11024,0.47,1.03,-0.84,-0.47,13.57,9.28,55.2,0.77,0.97,0.55,7.37,-1.59
IJH,26.88,26.8,-0.32,-0.03,7584861,1.04,0.5,0.0,0.45,9.01,6.8,55.4,0.62,0.91,0.93,5.73,-0.32
MDY,255.08,254.46,-0.32,-0.08,1345328,0.79,0.58,0.02,0.4,9.03,6.77,55.7,0.63,0.92,0.98,5.72,-0.32
ARKG,22.22,22.13,-0.29,0.13,15946,7.2,1.46,2.02,-0.84,17.05,11.17,57.1,1.09,1.11,1.91,,-1.21
EWQ,21.89,21.86,-0.26,-0.11,602727,0.62,-1.11,-3.76,0.95,8.34,8.76,45.0,1.26,1.68,-1.66,2.68,-9.11
SLV,15.46,15.42,-0.26,0.0,6101200,1.03,1.11,-5.8,-3.63,2.12,2.05,42.5,0.8,1.68,-1.94,-3.79,-25.04
EFA,53.8,53.72,-0.24,-0.09,18793409,0.9,-0.21,-2.93,0.61,9.14,9.05,46.5,0.88,1.13,-1.13,3.44,-3.63
ARKK,20.15,20.14,-0.23,-0.19,5135,4.14,1.61,3.68,3.14,14.82,9.07,61.2,0.78,0.8,2.59,,-1.04
EWY,49.12,48.95,-0.2,0.14,2141485,0.81,0.51,-7.04,-3.6,0.79,1.79,36.7,0.72,1.05,-5.74,-3.47,-16.34
