ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
ITA,22.11,21.86,-1.03,0.14,189666,3.58,-1.43,2.5,6.21,,-3.22,54.6,0.73,1.0,2.97,,-3.22
PPA,15.39,15.24,-0.62,0.34,43365,0.63,-1.17,2.95,7.09,-0.44,11.84,56.8,0.62,0.98,3.17,4.8,-2.0
XLV,27.84,27.66,-0.61,0.03,1388110,0.99,0.03,1.78,5.68,9.64,4.77,59.7,0.47,0.78,1.86,5.82,-0.91
XBI,15.97,15.93,-0.52,-0.29,74019,1.34,-1.07,10.33,10.54,3.01,0.16,65.2,0.83,1.23,6.1,,-9.24
XLY,15.47,15.39,-0.35,0.16,1739528,0.42,1.15,4.85,15.85,8.23,11.88,73.8,0.6,0.99,6.69,9.88,-0.35
IBB,25.44,25.47,-0.17,-0.26,2672279,0.84,-0.42,7.87,10.56,0.54,-0.29,67.6,0.81,1.35,5.32,3.01,-8.47
EWH,10.6,10.58,-0.09,0.18,3547577,1.48,1.23,2.36,7.48,3.22,14.54,58.4,0.74,1.42,2.28,6.76,-0.76
XLB,12.22,12.21,-0.08,-0.03,7600983,0.98,1.84,4.2,10.0,-0.33,7.51,65.5,0.77,1.3,4.23,4.44,-5.05
EWT,17.35,17.33,0.0,0.08,3146448,1.2,0.6,0.07,9.48,-4.53,2.71,54.6,1.04,1.48,2.39,3.27,-10.82
XLI,27.43,27.4,0.08,0.21,2416702,1.07,0.0,3.97,9.0,-0.27,9.11,65.0,0.51,0.97,4.01,4.26,-3.28
DIA,98.4,98.68,0.13,-0.14,10577703,1.11,1.2,4.12,9.1,6.65,12.04,81.8,0.34,0.67,4.36,8.07,0.0
VUG,8.09,8.09,0.13,0.02,809081,0.99,1.04,3.44,10.47,2.26,4.28,71.9,0.48,0.79,3.96,5.01,0.0
RSP,37.82,37.95,0.22,-0.13,194185,0.66,0.92,3.41,10.06,3.65,9.14,72.4,0.46,0.78,4.04,6.11,0.0
IHI,7.66,7.65,0.23,0.33,89410,1.67,1.15,4.16,4.71,,-2.4,65.3,0.6,0.78,2.72,,-2.4
FXI,21.63,21.68,0.25,0.0,2732050,1.42,1.06,6.01,9.22,11.83,35.9,69.3,0.71,1.13,5.39,12.33,0.0
EWJ,46.42,46.83,0.28,-0.59,6817888,1.51,1.38,5.26,5.82,-5.87,0.28,62.7,0.78,1.12,2.3,1.4,-10.04
IWF,11.48,11.53,0.31,-0.06,6079219,1.4,1.19,3.67,10.78,2.71,4.34,75.6,0.45,0.96,4.25,5.46,0.0
SPY,106.28,106.75,0.33,-0.12,104666017,1.26,1.29,3.63,9.2,5.6,9.2,80.1,0.36,0.73,4.06,7.08,0.0
VTI,55.22,55.38,0.34,0.06,231272,0.66,1.1,3.79,9.18,4.51,9.1,77.4,0.37,0.71,4.05,6.53,0.0
PHO,16.84,16.84,0.35,0.35,442348,0.85,0.23,5.74,13.42,-2.02,16.17,66.7,0.76,1.34,4.81,4.79,-5.4
XLF,23.12,23.19,0.42,0.12,7199190,0.84,0.27,2.13,9.06,5.53,10.24,65.9,0.49,0.9,3.39,7.49,0.0
LQD,75.01,75.32,0.43,0.01,129247,0.56,0.09,-0.68,1.98,1.68,-1.95,52.9,0.28,0.39,0.13,0.78,-2.33
MDY,123.48,124.49,0.48,-0.33,2203325,1.0,1.11,4.94,8.49,-0.8,5.75,66.2,0.75,1.14,4.48,3.54,-3.04
