ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
EFOI,71.75,70.0,-9.09,-6.82,53,0.2,-4.76,-0.5,-23.08,-62.19,5.26,45.3,7.53,14.63,-21.12,-55.07,-83.74
MVIS,3.2,2.88,-5.29,5.24,124512,0.88,-2.7,-2.7,-50.68,-70.97,-2.7,42.6,5.63,12.64,-16.83,-60.32,-84.62
LEU,428.57,401.1,-4.57,1.96,37,1.43,14.96,25.86,-33.33,-55.49,13.18,59.0,6.18,8.1,9.46,-43.85,-75.91
BWEN,7.3,6.98,-4.37,0.0,107521,1.02,9.08,1.17,83.71,-49.41,-2.2,50.9,4.22,9.63,7.03,-28.4,-68.27
ASTC,90.0,90.0,-2.91,-2.91,96,0.41,3.45,-7.69,-3.23,-38.78,5.26,48.3,4.04,8.26,-4.8,-26.05,-54.55
FAST,8.05,8.07,-2.7,-3.0,29638414,2.52,1.16,11.68,36.9,33.2,4.03,62.3,1.42,2.33,7.98,27.96,-2.7
WSO,46.11,45.86,-1.48,-0.94,473944,1.56,-0.6,8.24,16.84,5.79,2.12,56.7,1.53,2.3,5.05,8.77,-4.56
TDG,53.33,53.16,-1.4,-1.07,485703,1.1,-2.13,1.54,10.71,5.7,2.68,50.8,1.26,2.08,0.77,9.52,-2.13
TLT,82.34,81.27,-1.23,0.08,8563846,0.79,1.32,-0.48,4.33,25.47,0.38,52.1,1.11,1.33,0.97,13.54,-2.89
PLUG,1.95,1.93,-1.03,0.0,60567,0.59,5.46,-8.1,-1.03,-15.35,-3.5,42.6,2.79,5.33,-10.06,,-26.05
ISSC,2.4,2.4,-0.98,-1.23,10076,0.43,3.08,21.51,-13.58,-27.75,3.62,57.0,4.7,6.06,2.59,-17.63,-34.9
MYRG,20.16,19.96,-0.89,0.1,88376,1.0,-4.5,10.34,3.9,-23.17,2.57,57.5,2.15,3.33,7.95,-4.32,-23.9
LEDS,34.9,33.5,-0.89,3.25,10320,0.57,-4.56,18.37,-12.3,-40.18,-5.63,48.9,6.08,8.26,-0.43,-42.74,-82.37
ASML,31.62,30.69,-0.87,2.11,9089876,3.19,1.69,7.54,6.5,18.93,0.0,57.5,1.67,2.52,4.42,10.43,-6.81
CPRX,1.19,1.19,-0.83,-0.83,86041,0.46,-1.65,16.67,-17.36,-21.19,-8.46,51.5,3.9,6.76,7.46,-9.81,-38.34
ALOT,6.62,6.62,-0.76,-0.76,1942,0.61,1.8,7.48,12.0,1.53,2.99,61.0,1.8,3.35,3.75,4.2,-10.54
D,32.98,32.74,-0.74,-0.01,3627718,0.97,-1.68,-0.69,1.81,5.65,-3.94,39.8,1.04,1.4,-1.37,4.39,-5.79
ATRO,16.01,15.97,-0.73,-0.49,99378,1.44,-3.45,-9.34,5.79,-3.27,-7.43,35.9,1.65,3.34,-5.51,9.36,-14.06
ULBI,4.16,4.09,-0.73,0.97,21870,0.57,0.49,-0.97,-13.16,-13.35,1.74,44.9,1.31,4.3,-4.94,-11.28,-42.39
RRX,47.3,47.74,-0.73,-1.65,577774,2.28,-1.41,14.46,13.32,-19.4,4.53,60.9,1.61,2.89,6.96,-6.68,-27.28
PEG,20.33,20.19,-0.58,0.11,4904017,1.15,-3.36,-4.19,-7.11,-2.28,-4.08,36.2,1.38,1.82,-4.67,-4.28,-11.44
AME,28.24,28.06,-0.56,0.08,2430838,2.35,2.74,12.79,22.36,3.47,7.08,64.4,1.51,2.36,8.34,10.56,-2.84
HEI,16.94,16.87,-0.55,-0.13,581496,1.02,-3.69,-7.01,6.3,-3.52,-6.03,38.0,2.06,2.84,-5.5,2.87,-10.61
AVAV,29.55,29.52,-0.54,-0.44,93416,0.6,-2.99,-4.99,1.62,-6.58,-2.77,41.9,1.93,2.99,-4.83,-1.72,-18.63
ITW,39.71,39.47,-0.51,0.1,6423510,1.78,4.15,11.66,12.45,-9.05,5.56,68.8,1.47,2.13,9.02,3.03,-12.74
PWR,21.32,21.24,-0.51,-0.14,3589525,2.62,-2.18,6.31,10.3,11.61,-0.05,52.8,1.49,2.83,4.28,9.17,-10.13
PXLW,26.64,26.28,-0.45,0.91,5236,1.08,-4.37,-8.75,11.73,-8.75,-6.01,45.8,3.27,6.63,1.48,-7.23,-40.65
WCC,57.85,57.9,-0.38,-0.46,613983,1.0,2.37,18.57,44.86,9.08,6.61,67.4,1.88,2.67,12.38,16.84,-9.23
CSL,40.71,40.82,-0.25,-0.52,419408,1.71,-1.28,12.64,26.31,-2.38,3.14,62.6,1.54,2.64,6.95,10.41,-5.86
PRIM,14.28,14.26,-0.22,-0.11,251916,0.98,2.54,7.61,31.9,21.19,4.01,62.7,1.65,2.43,7.93,27.56,-0.22
XLU,10.9,10.89,-0.03,0.06,19009676,0.92,-0.77,0.58,4.14,6.81,-1.39,47.2,0.83,1.16,0.43,5.38,-3.84
FORM,4.86,4.85,0.0,0.21,903978,1.75,-7.62,-1.82,-19.17,-47.79,-5.27,36.2,1.81,3.86,-11.8,-36.93,-54.97
ITT,19.38,19.39,0.0,-0.05,1300261,0.84,5.43,13.64,48.36,17.84,11.67,67.2,2.02,2.58,9.71,22.63,-0.74
GSIT,4.65,4.64,0.0,0.22,56734,0.81,-1.07,1.09,-1.28,-32.26,-1.28,47.9,1.38,2.24,-1.5,-21.33,-54.01
NRG,14.02,13.96,0.0,0.42,3881623,1.41,-2.22,-5.32,-15.97,-30.46,-4.06,31.8,1.87,2.61,-9.93,-21.51,-32.15
BMY,24.52,24.52,0.03,0.03,12466993,0.9,-2.57,-0.6,5.01,19.44,-2.7,48.7,0.91,1.41,2.86,13.9,-3.48
NVEC,32.93,33.56,0.18,-1.69,70295,2.36,0.68,-0.2,-16.15,-8.32,-1.85,46.8,1.8,2.44,-1.55,-5.45,-19.86
FELE,21.72,21.69,0.18,0.32,195024,0.57,1.11,17.15,23.56,5.5,6.73,62.4,2.17,3.1,6.7,11.94,-5.2
PCAR,19.2,19.23,0.27,0.15,5972098,1.21,2.29,18.22,13.85,-10.93,10.86,71.4,2.0,2.48,9.78,1.7,-21.6
NPK,58.5,58.66,0.44,0.18,49435,1.21,5.72,8.96,8.16,-3.19,6.04,65.9,1.53,2.21,6.68,2.88,-25.71
SYNA,32.85,33.08,0.52,-0.18,563504,1.58,4.35,8.07,17.3,34.25,9.21,62.1,1.82,3.28,3.51,19.06,-4.5
