ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
MWA,13.04,11.89,-10.49,-1.89,4740327,7.64,-12.41,-2.52,-15.78,,-11.04,35.4,2.9,3.97,-9.07,,-22.0
ENS,14.94,13.91,-6.71,0.19,337614,1.82,-15.47,-11.86,-19.34,9.41,12.7,33.1,3.04,5.07,-11.14,-2.84,-28.63
FAST,3.3,3.25,-4.27,-2.73,22248872,1.9,-8.16,-6.14,2.48,-22.8,-4.45,33.0,1.89,3.49,-4.74,-8.64,-23.43
HIMX,3.66,3.6,-4.09,-2.62,832123,1.0,-5.78,-2.17,-2.17,-32.14,-34.78,38.1,1.94,4.17,-9.49,,-36.54
ALOT,8.53,8.26,-3.11,0.0,10970,0.76,-0.1,0.39,2.4,13.9,17.29,49.0,2.11,3.23,0.24,9.25,-4.3
FIX,11.31,11.01,-3.06,-0.39,351709,1.34,12.76,12.55,-5.51,-16.13,33.65,62.8,3.29,3.53,5.93,0.01,-19.23
INVE,34.1,33.9,-2.59,-2.01,45,0.04,-5.83,-2.87,14.14,-9.36,-8.13,47.1,2.47,4.13,1.7,4.09,-13.08
QUIK,40.04,38.92,-2.11,0.7,7762,0.74,-7.95,-19.19,-3.47,-53.28,-28.9,35.4,4.42,6.78,-12.7,-37.51,-56.9
UTHR,29.73,29.32,-2.07,-0.7,1977520,1.15,-3.93,12.12,7.56,5.47,-14.37,54.8,2.49,3.0,5.29,1.5,-23.11
LEU,2917.58,2890.11,-1.87,-0.93,18,1.39,-6.82,7.57,2.83,-24.48,-17.81,49.7,1.84,3.72,3.62,-8.6,-31.87
MTZ,10.75,10.55,-1.86,0.0,415500,1.24,-3.48,-7.78,4.46,-20.08,-1.03,38.6,1.81,3.72,-4.95,-14.09,-27.59
MVIS,21.6,21.2,-1.85,0.0,112725,1.5,27.4,82.76,74.34,-27.2,-28.57,74.7,8.45,8.02,63.8,11.86,-45.36
OSK,39.6,38.82,-1.76,0.22,1305755,1.13,-11.21,-18.78,-10.32,-17.13,-1.0,27.9,2.69,3.43,-12.43,-15.53,-32.37
TDG,11.2,10.98,-1.71,0.21,23625,0.23,-0.93,-5.31,-4.71,-5.08,12.33,44.1,1.55,2.48,-1.35,,-10.96
HXL,15.23,14.93,-1.52,0.45,741237,0.55,-2.58,13.01,10.63,-32.16,-13.02,56.8,2.89,3.24,6.95,-13.56,-35.42
MEI,8.91,8.73,-1.49,0.48,181709,0.67,-6.28,6.63,36.92,1.26,0.86,53.7,1.73,3.52,10.31,6.7,-16.45
WCC,63.69,62.81,-1.49,-0.11,694200,0.68,-4.02,-5.92,1.34,-21.0,41.94,42.1,1.78,3.27,0.22,-0.05,-21.34
NDSN,19.9,19.45,-1.44,0.87,427518,1.42,-4.22,4.58,-4.47,-22.66,6.64,47.3,1.81,2.95,3.99,-5.9,-23.53
GWW,58.09,57.7,-1.42,-0.76,1335490,1.42,-2.16,3.8,14.34,-10.11,-0.74,52.1,1.01,1.86,3.42,0.35,-10.61
MSM,24.38,24.04,-1.36,0.0,970984,1.42,-8.23,-8.03,-6.61,-28.92,-7.95,31.4,1.81,2.98,-6.79,-15.13,-30.12
CMI,22.81,22.56,-1.34,-0.22,8034760,1.05,-7.61,-6.78,-1.12,11.78,33.13,37.2,1.88,2.97,-1.37,7.46,-12.27
JCI,17.48,17.26,-1.26,0.0,8048380,0.69,-0.74,2.89,14.04,2.56,-2.29,55.1,0.79,1.42,4.17,8.08,-6.67
PH,44.47,43.61,-1.22,0.73,2216652,1.01,-1.74,1.48,9.28,-4.87,21.69,49.1,1.31,2.08,3.02,4.1,-5.72
PRSO,60640.0,59920.0,-1.19,0.0,9,0.56,-2.85,8.87,27.6,-19.46,36.68,50.4,3.25,4.41,5.11,-1.89,-19.46
ADI,24.47,23.39,-1.16,3.4,5324749,0.93,0.3,5.76,-3.16,-13.47,-14.93,55.3,1.93,2.65,2.81,-8.03,-23.68
PCAR,17.12,16.92,-1.14,0.02,3780661,0.7,-1.49,-0.62,5.74,13.58,24.77,45.2,0.8,2.25,1.97,12.71,-4.67
DIOD,26.1,25.79,-1.11,0.08,799554,0.96,-9.54,-7.63,11.69,6.26,18.68,36.4,2.47,4.53,-7.61,-0.05,-15.88
EME,26.95,26.51,-0.95,0.7,629664,0.95,-5.17,-1.74,5.26,9.77,58.59,41.7,2.18,3.22,-1.27,13.35,-9.87
GGG,11.15,10.99,-0.94,0.48,1774778,1.04,-3.28,-2.89,0.98,-18.31,7.63,39.5,1.51,2.27,-1.01,-6.61,-19.76
EMR,29.41,29.11,-0.93,0.1,3509797,1.06,-2.33,-3.1,1.77,-5.6,9.41,38.5,0.85,1.5,-1.28,-0.12,-6.03
PBW,69.2,67.26,-0.88,1.98,58654,0.89,-3.78,-0.78,-1.84,-28.52,3.33,41.7,1.51,2.08,-2.22,-11.21,-28.52
ROP,43.55,43.24,-0.86,-0.15,657976,1.32,-6.45,2.73,0.11,-7.26,16.88,47.2,1.45,2.28,1.63,1.85,-8.27
ALT,257.04,252.78,-0.84,0.84,155,0.39,-1.66,-1.25,-8.12,-12.84,1.85,36.5,0.43,0.91,-2.34,-7.36,-21.48
CCJ,28.23,27.66,-0.83,1.24,3309636,0.98,-4.55,-6.42,-14.7,-21.04,-1.27,38.6,3.15,4.07,-10.09,-12.06,-24.1
