ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
HY,43.61,40.73,-12.62,-6.44,258125,4.28,-10.87,-15.17,-30.25,-41.87,-25.4,29.2,3.28,4.55,-18.01,-40.57,-56.87
GNRC,478.01,453.4,-6.24,-1.15,1517779,2.23,-7.26,12.51,12.31,42.51,101.91,48.2,2.82,4.73,2.31,22.06,-10.36
DCTH,11.24,10.72,-5.88,-1.32,42050,1.97,0.0,13.32,5.51,-6.54,-36.61,56.6,2.97,6.34,8.43,-14.67,-54.98
INDI,13.7,12.99,-5.11,0.07,1145301,1.76,4.25,11.5,38.04,,30.29,60.9,2.82,4.82,14.07,,-5.11
MYGN,30.52,29.28,-4.94,-0.91,518030,1.37,-4.44,-7.14,-17.5,9.01,46.99,35.5,2.5,4.52,-10.74,-4.59,-20.13
INKT,199.1,189.3,-4.92,0.0,9010,,39.6,,,,57.75,68.8,,9.39,,,
EMR,92.12,92.61,-4.87,-5.37,4346891,1.4,-0.92,-0.22,-5.27,2.7,24.13,45.5,1.74,2.32,-2.78,1.53,-9.87
CNM,28.4,27.32,-4.24,-0.46,99336,0.53,6.47,0.74,8.37,,15.27,56.4,2.37,4.3,2.97,,-9.24
DE,341.84,338.78,-3.45,-2.58,2985571,1.91,1.43,1.41,-5.56,-11.53,29.2,48.7,2.25,3.07,-2.35,-2.57,-12.5
PWR,119.65,116.56,-3.2,-0.63,1642649,1.79,0.3,3.7,26.32,18.63,71.49,51.8,1.71,2.6,2.35,22.71,-3.86
WKEY,30.35,29.6,-3.11,-0.65,134418,1.02,-0.34,-1.5,-12.17,-25.25,-5.73,43.8,3.95,7.79,-12.38,-24.46,-71.15
PLUG,39.97,40.04,-2.89,-3.06,25379378,0.77,16.36,64.3,54.0,77.48,24.46,71.4,4.64,5.24,38.0,17.51,-45.29
ULBI,6.4,6.21,-2.82,0.16,37856,1.11,-10.0,-11.91,-25.89,-20.69,-4.31,27.1,2.65,3.29,-15.41,-21.1,-40.86
CMI,231.72,227.82,-2.81,-1.15,1278082,1.5,0.27,0.35,3.8,-10.43,8.21,48.0,1.57,2.32,0.49,-3.6,-13.69
XYL,126.41,123.74,-2.66,-0.56,842584,1.34,-1.85,2.58,-1.27,6.27,26.94,45.1,1.3,2.27,-2.94,7.84,-8.99
GH,117.26,114.5,-2.64,-0.3,796119,0.93,1.98,8.63,-0.77,-14.95,-9.87,51.4,3.17,4.11,-3.34,-12.37,-36.07
TT,180.43,174.7,-2.55,0.64,1845134,1.68,0.27,0.49,-8.48,-1.37,25.09,47.5,1.41,2.17,-2.6,1.13,-13.41
ZVRA,9.69,9.55,-2.45,-1.02,302121,0.77,-5.45,7.3,-2.35,8.03,57.85,49.0,3.05,5.42,2.51,-4.56,-38.27
