ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
MGTX,9.55,9.48,-15.73,-15.11,4424316,4.63,1.5,23.92,27.25,19.55,21.38,55.7,6.27,8.13,18.17,17.9,-16.03
RAYA,5.22,5.3,-15.12,-16.48,185172,0.08,16.06,-36.21,-84.02,-91.72,-86.84,44.2,26.86,26.19,-28.12,-98.81,-99.92
GALT,2.58,2.26,-11.72,0.78,538140,1.67,-7.0,-28.25,-24.67,-54.44,-44.2,38.9,6.23,9.91,-19.99,-42.79,-65.28
ISSC,23.43,21.36,-9.18,-0.38,799451,1.16,-16.43,-29.11,-4.22,79.19,13.92,40.8,6.3,9.58,-13.01,29.73,-30.1
IESC,528.54,483.38,-8.66,-0.13,262906,1.34,-9.77,7.32,15.16,22.38,18.79,47.8,4.67,6.18,0.37,18.84,-11.17
NVVE,0.67,0.62,-8.04,0.0,661798,0.73,11.87,-25.59,-84.21,-93.76,-74.48,38.9,7.94,18.22,-34.22,-93.91,-99.44
NEOV,3.3,3.03,-7.9,0.3,494701,0.92,-2.26,-24.06,-18.11,-45.01,-7.9,41.8,6.19,10.26,-14.43,-26.57,-50.0
IBRX,7.77,7.25,-6.81,-0.13,17552938,0.78,-3.07,-11.69,140.07,188.84,258.91,46.8,8.02,10.43,-8.59,79.59,-37.2
TE,5.35,4.99,-6.55,0.19,16863436,0.94,19.38,-35.94,-36.51,24.44,-36.35,43.7,8.11,12.19,-21.79,13.24,-47.42
ZNTL,5.35,5.02,-6.34,-0.19,1883042,0.46,13.57,83.88,43.02,225.97,266.42,64.2,18.47,11.72,76.34,156.05,-24.05
DFEN,76.77,71.44,-6.28,0.71,258842,1.05,-4.03,-7.78,-18.31,2.72,1.53,47.8,5.84,7.29,-8.3,4.91,-26.71
QTTB,6.13,5.72,-6.08,0.66,131685,0.39,16.26,-6.69,58.89,47.8,66.28,49.1,7.99,12.57,6.07,74.35,-21.64
FTAI,268.75,253.92,-5.9,-0.4,1066613,0.84,-0.49,7.3,0.75,48.87,20.71,49.8,3.67,5.88,-3.49,30.34,-18.1
LOAR,65.55,61.81,-5.63,0.08,740554,0.71,-3.99,-6.25,-13.66,-23.89,-11.99,47.3,3.39,4.72,-4.29,-13.41,-37.87
CRDO,164.6,158.93,-5.6,-2.23,9679768,1.35,47.25,52.73,1.33,22.49,10.97,70.5,6.67,6.76,38.63,20.11,-15.99
BLDP,3.08,2.9,-5.54,0.33,2866180,0.94,9.85,8.21,5.45,-27.14,8.21,61.8,4.6,6.06,23.84,14.97,-27.14
XCH,1.1,1.06,-5.36,-1.79,26362,0.81,-8.62,-24.82,-3.64,-29.8,-5.36,42.0,4.72,12.09,-9.21,-14.95,-46.19
NTRA,205.01,196.11,-5.35,-1.05,1849023,1.43,-3.39,-1.14,-18.01,13.48,-14.3,46.3,3.83,5.31,-3.4,0.95,-22.91
NTLA,14.95,14.16,-5.22,0.07,3609670,1.13,2.39,5.04,17.8,-40.75,53.75,55.6,3.95,6.08,7.67,8.97,-49.39
KRMN,93.41,87.91,-5.2,0.73,1589459,0.86,4.38,-15.52,-18.61,14.17,14.39,48.0,5.62,7.79,-3.26,17.39,-23.75
GE,313.57,298.29,-4.98,-0.11,7373302,1.28,-4.71,-1.26,-6.46,-0.6,-7.0,47.1,2.96,3.63,-4.5,0.67,-13.72
MOBX,2.83,2.75,-4.84,-2.08,595527,0.21,3.0,-46.25,22.01,-67.91,1.85,42.2,11.99,28.25,-29.5,-55.44,-77.27
