ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
CMI,9.29,8.87,-4.56,0.0,5690305,1.98,-5.28,1.6,26.62,34.19,22.07,53.7,2.48,2.96,8.28,22.71,-5.28
RTX,16.3,15.63,-4.49,-0.44,29964927,2.97,-6.94,-5.29,14.21,31.66,8.5,39.7,1.7,2.63,-3.46,6.82,-19.95
NTAP,14.51,14.1,-3.68,-0.89,12839694,1.1,8.28,-10.31,-13.28,53.06,-25.27,45.4,3.98,7.8,-5.07,12.66,-37.02
DE,17.48,16.88,-2.81,0.62,3291990,1.21,-6.44,-6.44,4.01,10.16,1.77,41.7,1.98,2.83,-4.17,5.03,-11.28
PCAR,6.21,6.04,-2.51,0.35,10054347,1.09,-5.79,-0.42,17.86,39.07,12.09,48.8,2.32,3.34,1.4,19.69,-7.92
NOC,40.67,39.75,-2.46,-0.2,5792883,1.59,-3.21,4.71,16.34,7.74,16.01,51.4,1.88,2.59,2.55,17.7,-4.22
TT,12.59,12.39,-2.42,-0.82,3416242,0.66,-2.31,-5.73,21.19,26.32,19.11,49.8,2.09,2.54,1.61,16.96,-7.13
LMT,41.58,40.62,-2.3,0.0,3209881,0.98,-1.56,3.86,23.88,27.02,29.93,56.0,1.62,2.7,5.37,27.61,-2.37
LEU,1529.04,1498.93,-2.24,-0.28,2,1.05,1.01,2.8,-0.78,9.97,-0.22,55.1,3.54,4.55,6.92,0.85,-31.24
ETN,15.09,14.72,-2.24,0.24,3079277,1.28,0.25,2.84,24.56,26.82,15.99,60.3,1.74,2.24,6.54,18.93,-2.24
ATRO,1.86,1.78,-1.63,3.05,73369,1.02,-0.55,-5.97,-24.11,2.84,-22.65,44.8,1.96,3.59,-2.56,-13.2,-42.36
FLR,18.47,18.19,-1.53,0.0,606732,1.23,-1.31,0.81,26.39,-4.79,17.47,58.6,1.92,3.46,9.49,10.73,-30.06
CAT,20.68,20.42,-1.49,-0.26,8221635,1.4,-6.21,-5.61,12.14,15.77,8.07,44.7,1.7,2.71,0.44,8.85,-6.66
DOV,20.72,20.64,-1.37,-1.02,2400861,1.82,-2.44,-6.99,12.39,21.02,7.64,44.3,1.47,2.49,-1.11,8.43,-8.21
FAST,1.79,1.76,-1.37,0.09,8754417,0.72,-0.93,7.87,25.26,39.99,23.44,66.2,1.85,2.38,8.69,24.55,-1.37
MRVL,9.08,8.87,-1.34,1.08,20938573,1.66,9.02,6.53,-0.98,95.81,11.98,53.8,3.63,5.95,7.24,31.15,-8.54
