ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
HIMX,3.38,3.18,-5.48,0.36,2527159,1.22,-1.33,1.37,-26.73,-7.33,-42.45,42.5,2.24,4.16,-8.05,,-44.0
MEI,9.5,9.05,-4.62,0.1,340746,1.38,-2.41,-2.5,33.18,17.07,4.53,44.0,2.06,3.43,0.49,11.15,-13.42
LSCC,6.95,6.77,-3.01,-0.43,1369512,1.38,-1.17,8.32,-7.39,12.46,51.45,51.3,2.65,3.91,4.14,8.5,-9.73
SRPT,22.98,22.61,-2.35,-0.79,67047,0.75,4.18,-3.61,10.32,-2.6,10.32,47.6,2.97,5.27,-2.64,-17.49,-56.76
EME,28.36,27.74,-2.19,-0.04,550504,1.35,-0.61,-0.07,11.61,33.74,65.95,47.1,1.94,2.55,-0.4,13.21,-5.69
CSIQ,11.17,10.93,-2.15,0.0,164183,0.31,-8.84,-27.13,,,-27.13,44.9,4.99,6.16,,,-30.07
STRL,23.07,22.69,-2.11,-0.47,104155,1.13,-6.43,-3.73,36.11,-1.69,40.76,44.5,2.6,4.53,0.55,-5.0,-29.51
CPRX,5.41,5.3,-2.03,0.0,17363,0.78,-7.83,-13.11,,,-11.67,41.8,2.16,3.96,,,-13.82
FIX,11.56,11.4,-1.83,-0.45,203955,0.73,-2.15,-1.99,6.43,9.23,38.4,47.7,1.41,2.87,5.61,0.8,-16.36
POWI,12.15,11.91,-1.82,0.11,547519,0.88,-5.73,8.86,35.04,54.97,2.97,58.3,1.71,2.98,11.95,27.54,-7.41
NKTR,258.15,252.6,-1.81,0.35,59613,0.57,4.08,10.21,6.92,-10.47,2.43,60.9,2.09,3.32,9.63,-4.49,-25.98
JCI,17.92,17.87,-1.75,-1.45,11916052,1.18,-0.64,2.24,13.93,12.84,1.18,51.8,0.72,1.51,1.95,9.81,-3.36
J,39.13,38.5,-1.62,0.0,640326,0.83,-0.41,3.79,0.56,15.51,20.86,58.4,1.04,1.95,5.82,3.11,-10.22
FELE,22.88,22.65,-1.61,-0.6,65514,0.47,-0.42,-3.87,9.99,0.13,24.48,39.7,1.43,2.51,-4.22,-0.79,-17.53
KOPN,3.5,3.45,-1.43,0.0,272456,0.76,-5.99,-4.96,-3.63,-14.18,-35.03,45.6,2.05,3.68,-0.67,-12.63,-48.43
MMM,56.21,56.1,-1.26,-1.06,7586711,2.03,-1.78,-1.08,10.1,-2.0,-0.69,41.7,0.83,1.54,0.04,1.72,-10.86
CLS,9.51,9.48,-1.25,-0.94,1918900,1.91,2.38,-1.86,-1.46,7.85,-10.65,41.7,1.26,2.54,-8.57,-6.19,-21.13
TXN,21.83,21.7,-1.18,-0.56,19482208,0.96,0.91,0.17,-7.48,1.51,-11.55,44.6,1.39,2.32,-3.77,-5.85,-17.33
ALNT,4.19,4.18,-1.17,-1.03,56632,1.89,16.6,12.15,37.55,39.83,62.41,69.3,4.73,5.45,23.99,38.77,-1.17
WSO,34.01,33.73,-1.06,-0.24,259860,0.71,-0.82,0.17,19.85,-2.44,-19.23,47.6,1.14,2.21,1.71,-7.15,-29.3
