ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
CRDO,27.33,26.65,-14.86,-12.68,10574820,4.21,-21.85,6.18,0.57,22.25,44.99,36.7,5.75,8.17,-12.41,14.74,-26.89
ASTS,29.28,28.45,-14.0,-11.49,41445704,1.55,2.08,45.67,223.66,817.74,486.6,52.9,14.3,14.82,39.26,240.02,-26.3
NNE,8.3,7.3,-12.99,-1.07,1055986,0.63,-27.72,-19.87,-6.05,,40.66,36.7,11.26,27.09,-51.73,,-75.5
CRVO,16.84,14.83,-12.46,-0.59,114213,1.62,-8.96,21.66,-24.64,-6.37,85.38,46.4,9.34,13.28,-4.39,-6.3,-42.81
SHLS,6.11,5.48,-9.87,0.49,12024355,1.97,6.41,-0.36,-24.1,-56.3,-63.88,46.9,5.34,8.08,-8.04,-46.48,-75.19
VRCA,23.0,20.8,-9.57,0.0,79976,0.54,-10.73,-60.0,-77.27,-58.15,-69.46,20.9,9.7,20.13,-62.72,-65.73,-78.24
AMPX,0.9,0.82,-9.57,-0.8,2084432,3.32,-22.59,-26.08,-40.97,-69.83,-79.49,28.8,5.92,11.45,-30.35,-67.31,-85.43
VRDN,14.97,13.47,-9.23,0.88,1633711,2.05,-9.48,-11.15,9.16,-27.46,-39.73,36.2,3.06,6.92,-8.17,-18.12,-43.45
NKTR,18.75,16.95,-8.87,0.81,52661,0.9,-10.32,-3.42,-20.42,24.19,89.98,39.5,5.08,8.79,-11.57,9.75,-38.25
SMR,7.99,7.43,-7.7,-0.75,2118972,0.64,-7.59,-8.61,-4.62,76.07,136.62,38.6,5.82,12.17,-28.43,19.78,-53.0
IESC,158.73,148.79,-7.24,-1.05,281203,2.1,-15.61,-5.48,8.03,31.67,92.14,39.7,4.5,7.09,-5.29,22.1,-22.68
MOBX,10.2,9.67,-7.04,-1.92,24579,0.22,-15.93,-4.28,-51.78,-48.02,-64.19,38.8,7.32,14.71,-23.76,-70.49,-91.86
HOLO,274.4,260.72,-6.94,-2.06,36523,0.48,-6.32,-11.75,-80.49,-95.17,-90.9,40.9,15.87,29.16,-37.96,-91.77,-99.69
NVCT,6.57,6.16,-6.81,-0.61,231344,1.94,-12.25,-6.95,1.15,-37.4,-25.69,39.0,3.68,8.69,-6.87,-17.86,-57.75
IBRX,3.7,3.45,-6.76,0.0,4360428,1.38,-15.02,-19.77,-45.75,-32.09,-34.16,29.7,5.41,9.16,-32.4,-34.02,-62.3
NVVE,200.0,189.4,-6.42,-1.19,103,0.32,0.53,-27.39,-45.45,-42.68,-90.91,40.3,5.39,10.08,-19.7,-74.52,-97.56
AIRJ,6.15,5.84,-6.11,-1.13,93671,2.28,12.96,-35.96,-50.8,-45.57,-45.67,32.1,5.13,15.46,-35.66,-46.23,-80.05
WATT,24.93,23.43,-6.1,-0.1,1099,0.58,-12.27,-13.21,-45.76,-60.95,-52.08,41.8,5.98,11.27,-14.8,-48.8,-69.49
PTCT,33.67,31.6,-5.92,0.24,820003,1.69,-10.2,-1.53,-16.84,2.33,12.7,39.3,2.53,5.14,-4.24,4.69,-24.4
AAOI,13.02,12.24,-5.85,0.15,2977273,1.26,34.21,67.9,15.69,-17.85,-34.51,67.3,7.52,7.73,35.11,-8.46,-47.22
AVAV,191.01,183.73,-5.31,-1.56,754383,2.41,-5.23,8.32,-10.12,0.81,48.7,48.8,3.46,5.45,3.24,16.37,-16.22
