ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
ATKR,155.12,154.34,-12.51,-12.06,2339710,4.1,-11.96,-14.83,7.85,16.9,-5.39,29.4,3.25,4.29,-12.39,0.91,-20.27
BWXT,92.68,87.04,-11.97,-6.27,1983363,2.79,-9.12,-12.71,4.85,14.33,14.02,31.0,2.88,2.92,-11.64,5.76,-17.58
AMPX,2.31,2.07,-11.16,-0.86,763517,1.21,10.7,-1.9,-54.51,-38.21,-48.25,49.1,5.89,9.32,-12.75,-46.95,-80.0
HOLO,1664.0,1528.0,-9.91,-1.89,10474,1.05,-24.51,-41.95,26.49,-72.36,-46.65,37.4,9.37,40.0,-56.02,-87.69,-98.2
RNAC,25.32,23.2,-9.85,-1.63,82896,0.72,5.14,76.87,14.22,-32.74,18.06,59.6,6.13,9.54,19.26,-12.87,-44.75
CNEY,21.5,19.69,-9.77,-1.49,585,0.06,2.29,-37.48,-44.13,-70.03,-56.31,42.4,9.59,13.38,-24.59,-70.1,-89.65
MEI,12.11,11.36,-9.55,-3.58,691839,1.58,-6.81,-9.7,-46.01,-52.86,-49.06,37.9,3.48,5.15,-16.02,-47.99,-75.46
EOSE,0.72,0.66,-9.44,-0.89,4706628,0.91,-14.52,-33.55,-43.99,-66.45,-37.06,34.1,5.58,12.49,-27.7,-57.34,-86.86
NKTR,24.6,22.5,-9.09,-0.61,116993,0.64,2.74,14.5,120.59,172.73,152.19,56.5,7.95,9.93,31.05,107.89,-10.18
BLNK,3.15,2.92,-9.03,-1.87,6145577,1.53,15.42,9.36,19.18,7.35,-7.89,58.5,4.63,6.45,5.65,-12.25,-60.81
KOPN,0.92,0.83,-8.2,1.58,1202157,0.45,5.78,-49.61,-61.51,-37.49,-59.44,26.9,7.05,14.6,-50.68,-49.89,-69.88
ENVX,9.41,9.0,-7.98,-3.78,8925226,1.3,43.77,21.79,-8.54,-15.01,-26.35,60.9,11.36,8.72,13.91,-20.17,-59.48
MDGL,222.0,217.96,-7.48,-5.76,780739,1.79,6.83,-12.34,8.2,48.38,-3.92,46.6,3.58,6.13,-9.21,8.2,-29.43
CLLS,3.07,3.1,-7.46,-8.36,244146,3.18,21.09,15.24,3.33,8.39,0.98,63.6,5.54,6.74,18.09,28.5,-12.68
RRX,152.0,157.19,-6.91,-9.98,1305400,2.74,-2.59,-9.13,14.33,48.42,8.59,40.5,2.33,3.46,-7.26,6.6,-13.81
AIP,9.5,8.82,-6.77,0.42,331519,1.71,33.03,22.16,37.81,32.43,57.5,65.4,9.76,6.93,25.39,38.68,-6.77
QUIK,14.25,13.35,-6.45,-0.14,232076,0.7,-13.65,-4.85,13.23,43.55,-2.41,45.8,4.52,6.94,-10.93,14.48,-30.25
ASTS,2.42,2.32,-6.45,-2.42,1474320,0.68,4.98,2.2,-19.44,-43.96,-52.16,48.5,3.61,6.51,-10.19,-36.66,-66.13
ZOOZ,65.8,62.6,-6.35,-1.56,1414,0.19,6.83,-14.01,,,-14.01,28.2,5.74,9.37,,,-14.01
SLDP,1.9,1.79,-6.28,-0.52,1774589,1.02,5.92,-2.19,7.51,27.86,33.58,55.1,3.39,6.93,7.81,3.9,-41.12
TE,1.77,1.68,-6.15,-1.12,896740,0.82,1.82,-20.0,20.0,-52.81,-11.58,47.7,3.73,7.74,-0.43,-47.47,-82.94
LITE,47.41,41.4,-6.14,7.48,4259098,3.34,-5.39,-9.78,-29.64,-3.18,-20.45,37.2,2.6,4.72,-10.19,-12.69,-32.54
EVTL,7.5,7.32,-5.84,-3.45,42376,1.66,-3.74,-29.65,0.67,-20.86,6.34,40.7,4.57,10.09,-12.16,-24.31,-63.42
NRG,77.85,73.4,-5.76,-0.05,8170327,2.3,1.0,-0.56,37.14,63.11,43.22,54.1,2.1,3.85,7.86,45.43,-5.76
LINK,3.03,2.96,-5.53,-3.19,27702,3.09,-21.36,-34.03,-45.32,-20.81,-46.2,23.6,5.46,9.41,-36.73,-37.05,-48.77
ILMN,119.0,112.82,-5.18,0.02,2950232,1.88,-8.31,-13.3,-22.13,-3.51,-18.01,33.6,2.49,4.48,-12.67,-17.25,-46.95
BLD,410.0,396.6,-5.02,-1.81,634318,1.86,-1.99,-9.35,6.46,50.03,7.45,44.7,2.31,3.99,-4.11,19.12,-11.26
J,145.02,138.78,-4.99,-0.72,1415333,2.63,-1.32,-3.07,1.41,5.9,10.87,40.6,1.46,1.95,-3.78,3.72,-7.87
NVCT,7.52,7.19,-4.89,-0.53,162994,1.94,18.26,-7.94,-1.51,-24.79,-13.27,49.0,6.72,10.95,-13.01,-27.11,-60.92
AXON,312.82,312.73,-4.55,-4.52,1021711,1.91,-0.3,0.49,20.53,43.95,24.28,52.8,1.98,2.77,0.9,27.11,-4.55
ULBI,13.25,12.65,-4.53,0.0,107427,0.86,8.12,31.36,82.54,52.23,90.8,71.7,5.89,5.42,31.14,47.13,-4.53
QS,5.81,5.58,-4.29,-0.34,4114752,0.59,2.95,-9.12,-24.49,-8.37,-16.72,47.9,3.54,5.39,-4.01,-16.65,-58.08
MPWR,725.0,702.22,-4.21,-1.1,625818,1.12,4.91,3.07,10.94,42.46,16.26,56.3,3.46,4.05,3.34,21.06,-8.52
PGEN,1.42,1.38,-4.17,-1.39,908892,1.19,4.55,-2.13,-3.5,14.05,-2.13,47.3,2.7,5.79,-5.0,1.68,-25.41
OKLO,14.97,14.34,-4.08,0.13,3172771,2.29,4.37,-10.65,34.52,39.22,35.28,57.8,6.19,8.21,17.78,31.79,-10.65
TXG,27.26,26.14,-4.07,0.04,1603231,0.77,-10.72,-28.38,-42.91,-34.19,-51.86,30.5,3.64,6.86,-25.77,-40.14,-58.49
ABSI,5.24,5.0,-4.03,0.58,805566,0.77,5.49,-11.35,15.21,252.11,35.5,48.9,5.85,7.83,-3.27,62.12,-24.07
CAN,0.88,0.85,-4.0,0.19,8530382,0.75,-3.2,-35.34,-33.31,-54.71,-60.79,35.2,8.37,13.87,-32.93,-52.96,-73.45
WKEY,2.02,1.94,-3.96,0.0,6141,0.28,-1.52,-15.65,-23.92,21.25,4.58,40.8,4.3,7.63,-15.62,-14.26,-80.55
APGE,54.2,52.22,-3.85,-0.2,188503,0.55,3.82,-4.39,45.3,173.69,83.16,49.2,4.42,6.55,-7.08,62.1,-25.19
STTK,11.19,10.75,-3.85,0.09,265278,0.85,2.58,22.3,10.48,481.08,42.2,57.7,4.61,6.89,13.35,95.45,-3.85
TSAT,7.41,7.16,-3.63,-0.27,26335,0.93,-1.24,-7.67,-26.56,-39.83,-30.62,38.6,2.89,5.42,-14.13,-35.07,-67.23
VSTM,11.98,11.42,-3.55,1.18,144365,1.57,14.43,-3.71,-18.83,66.72,37.59,58.0,3.69,5.72,1.64,18.35,-18.83
PTCT,33.16,31.79,-3.55,0.61,512539,0.53,-1.12,18.27,18.66,62.78,13.37,60.8,4.51,5.45,9.65,11.7,-46.21
BE,12.2,11.77,-3.52,0.0,5615174,1.0,5.75,0.86,4.07,8.98,-20.26,61.6,3.91,5.46,13.18,-5.79,-36.1
GALT,3.46,3.35,-3.46,-0.29,145836,0.6,-4.56,-10.43,98.22,66.67,92.53,52.6,5.69,8.77,18.65,62.9,-20.24
TWST,44.8,43.13,-3.45,0.29,1808223,1.47,38.1,30.82,16.66,131.14,24.51,72.8,7.31,5.58,25.79,53.78,-3.45
LEDS,1.43,1.43,-3.38,-3.38,7550,0.31,-7.74,-7.44,16.26,10.0,5.93,40.1,3.06,6.86,-5.85,-9.24,-51.19
CGON,36.38,33.95,-3.28,3.65,822295,1.4,-15.53,-13.28,-8.32,,-8.66,39.1,5.03,11.22,-13.43,,-29.17
