ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
INKT,42.01,40.61,-36.71,-34.53,5049827,1.9,479.32,435.05,435.75,420.64,302.08,68.6,159.93,17.48,345.12,398.4,-36.71
QTTB,2.66,2.03,-23.68,0.0,2180206,0.64,49.26,19.41,20.83,-37.92,-41.16,53.9,27.69,16.86,19.01,-83.95,-95.99
HOLO,6.83,5.88,-14.91,-1.23,6229005,1.39,18.07,20.49,-72.38,-93.07,-97.47,50.6,6.88,17.17,-1.54,-91.29,-98.94
SNDK,44.63,42.48,-7.83,-3.17,5487262,1.98,-6.06,5.59,36.7,,18.0,43.2,2.88,5.13,2.52,,-24.71
LAES,3.56,3.38,-6.89,-2.07,15901474,1.48,-13.55,-23.53,32.55,-35.92,-61.01,41.7,5.92,9.75,-1.87,26.9,-62.78
ALAB,95.01,90.32,-5.82,-0.93,5518358,1.09,0.78,-4.46,53.45,-30.93,-32.91,48.5,4.99,6.6,1.03,2.92,-38.06
LEDS,2.77,2.61,-5.43,0.36,30354,0.75,-2.61,-7.77,30.5,93.33,95.51,47.6,3.15,6.41,0.32,42.78,-12.71
ASTI,2.06,1.96,-5.31,-0.48,218711,0.03,-11.31,16.67,46.27,-23.74,-36.77,48.9,33.61,18.01,6.28,-11.13,-81.23
FLUX,1.92,1.81,-5.24,0.52,88083,0.65,-23.95,12.42,19.87,5.23,4.02,51.7,7.53,10.34,5.13,-5.97,-59.33
MX,4.01,3.82,-5.21,-0.5,177338,1.37,-2.55,-2.8,37.41,-5.21,-4.98,45.7,2.47,3.78,1.57,-4.45,-33.57
ELPW,2803.2,2713.6,-4.93,-1.79,1994,1.34,10.42,84.35,84.35,76.56,61.81,58.3,15.6,20.53,-18.33,,-69.5
SIDU,1.8,1.74,-4.92,-1.64,571988,0.96,2.35,5.45,33.85,-36.03,-42.95,53.7,5.27,7.08,8.34,-17.29,-68.93
