ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
SATL,1.31,1.09,-21.58,-5.76,203190,3.36,-24.57,-10.66,-29.68,4.81,-29.68,34.1,6.92,12.66,-25.29,-22.97,-53.22
CNEY,19.4,16.53,-17.35,-3.0,7656,0.25,-1.27,-15.37,-55.62,-77.35,-63.33,41.2,10.16,17.17,-26.94,-71.64,-91.08
TE,2.5,2.2,-11.65,0.4,3288797,1.87,11.11,41.94,36.65,35.8,15.79,60.3,7.54,8.82,23.66,-22.39,-77.66
PXLW,12.96,11.52,-11.12,0.0,158558,1.95,-21.96,-41.11,-64.84,-17.96,-24.42,20.4,8.83,15.71,-51.89,-41.29,-67.13
ASTS,4.65,4.14,-11.06,-0.11,6402720,0.63,2.73,93.46,40.34,-3.94,-14.64,63.4,16.36,12.34,55.29,14.37,-39.56
SEDG,52.1,47.21,-10.64,-1.38,3109327,1.31,-6.55,-18.41,-29.9,-40.18,-48.52,35.8,4.55,7.52,-21.55,-47.87,-84.1
QMCO,10.4,9.15,-10.25,1.96,10153,1.37,-19.63,10.82,7.06,40.83,35.13,41.7,5.46,11.21,-11.73,-5.81,-64.24
PLUG,3.4,3.08,-9.82,-0.29,28361530,0.62,-10.35,27.59,2.16,-13.74,-33.01,52.2,7.51,11.23,3.24,-37.15,-76.65
MGTX,5.63,5.14,-9.19,-0.53,265407,1.55,-9.51,5.76,-11.38,-6.2,-29.88,44.5,3.4,6.47,-6.57,-7.84,-36.31
ENVX,10.61,9.61,-9.17,0.28,7436108,0.99,4.57,59.63,0.63,-12.72,-21.36,56.6,11.33,8.97,20.81,-10.2,-56.73
SMR,7.53,6.67,-9.0,2.73,4097868,0.99,9.52,21.27,156.54,168.95,112.42,54.5,6.84,11.7,12.89,48.71,-33.96
GFS,50.85,50.49,-8.55,-7.9,12350753,6.61,-6.81,6.72,-5.0,-10.62,-12.95,45.4,3.0,3.52,-0.4,-7.27,-25.86
ARQT,9.96,9.08,-8.47,0.4,2552415,0.77,-0.44,3.77,-6.2,380.42,164.72,50.7,4.7,8.7,-4.77,43.14,-27.53
CBAT,1.21,1.15,-8.0,-3.2,172635,1.03,-12.88,9.52,18.19,43.57,9.52,49.6,4.12,7.22,7.44,18.54,-18.44
LOAR,60.99,54.97,-7.94,2.14,373594,0.95,8.32,,,,12.64,64.8,,9.62,,,-7.94
VRCA,91.0,83.5,-7.73,0.55,24825,0.89,-8.74,22.97,61.2,126.29,22.61,56.1,5.49,7.74,20.84,59.59,-12.66
POET,2.16,1.97,-7.51,1.41,637699,0.49,-13.22,-13.6,40.71,97.0,111.58,47.9,9.74,13.83,16.11,1.24,-63.85
BE,16.76,15.73,-7.47,-1.41,16069193,2.0,28.62,63.17,83.33,22.7,6.57,69.9,5.92,6.95,40.07,28.32,-14.6
PSNL,1.56,1.44,-7.4,0.32,224232,0.94,3.23,10.77,12.5,-1.37,-29.41,48.4,4.59,10.02,0.27,-0.24,-43.31
RUN,12.95,11.99,-7.2,0.23,11245567,1.02,-2.12,19.66,0.76,3.63,-38.39,52.4,5.4,8.46,5.48,-8.46,-46.64
IDYA,41.58,38.45,-7.08,0.48,1002942,1.43,-7.42,-3.51,-16.19,26.07,9.17,38.3,2.45,4.57,-7.62,7.96,-18.42
RMBS,60.35,55.15,-7.0,1.77,2275756,1.8,-4.82,-2.42,-1.59,-17.6,-15.48,42.3,3.3,3.84,-6.14,-8.6,-25.46
SLDB,8.42,7.81,-6.91,0.36,164367,0.83,-16.02,-10.95,-21.98,225.42,24.96,30.3,4.16,9.44,-27.34,21.47,-47.05
PRTA,21.66,20.1,-6.9,0.32,584359,1.13,-14.07,-2.24,-26.16,-37.79,-47.85,38.6,3.86,6.55,-12.11,-43.55,-73.7
CAN,1.09,1.02,-6.42,0.0,6498629,0.67,-12.82,2.88,-43.02,-37.42,-52.78,48.5,7.35,12.81,-10.06,-39.57,-68.03
ALT,7.95,7.39,-6.34,0.76,2135997,0.7,-16.97,4.38,-19.67,190.94,-29.75,45.5,5.96,8.9,-8.87,15.04,-46.49
NUVB,3.29,3.08,-6.1,0.3,969200,0.79,-9.68,15.79,73.03,148.39,96.18,47.5,3.8,6.88,2.87,62.93,-22.42
ON,76.67,71.65,-6.08,0.5,9592018,1.43,-1.85,9.34,-5.96,4.77,-12.03,50.6,2.42,3.66,1.59,-9.5,-33.71
MOBX,23.2,22.1,-5.96,-1.28,4305,0.43,-18.45,-11.24,-23.26,-80.27,-18.15,40.0,10.24,15.27,-8.01,-66.85,-81.39
ZNTL,11.98,11.28,-5.84,0.0,513881,0.9,-5.69,-4.16,-17.3,8.99,-29.46,39.9,3.4,7.88,-13.54,-28.61,-62.46
SENS,9.41,8.98,-5.73,-1.28,125633,1.27,-8.66,3.72,-38.48,-26.69,-19.8,43.2,5.29,6.53,-8.41,-18.77,-57.23
DFEN,29.09,27.47,-5.67,-0.1,271132,1.86,-1.96,12.49,15.47,39.8,15.61,53.5,2.19,2.96,5.88,27.32,-5.67
ABSI,4.65,4.35,-5.64,0.87,1227589,1.64,-8.23,-3.97,-7.25,219.85,17.89,38.3,3.89,8.63,-14.57,33.86,-33.94
LAES,1.06,1.0,-5.61,0.0,265310,1.29,-7.79,-16.62,-49.47,-6.5,-14.49,30.8,2.95,8.51,-22.78,-54.96,-95.45
SLS,1.47,1.35,-5.59,2.8,978212,0.67,-8.16,-12.34,44.2,39.18,50.0,47.9,5.04,8.44,2.6,17.59,-26.23
QURE,5.04,4.76,-5.56,0.0,469896,0.9,-6.11,4.39,-24.68,-29.27,-31.31,45.9,2.61,5.23,-3.41,-24.02,-77.1
ALNT,28.2,26.69,-5.46,-0.11,130696,1.58,-7.04,-11.27,-5.56,1.87,-9.68,30.3,2.24,3.91,-14.2,-10.83,-33.24
LRMR,8.02,7.47,-5.44,1.52,462447,0.92,0.54,15.63,-38.37,142.53,46.18,49.4,4.57,8.1,0.36,33.45,-43.75
RRX,160.39,149.82,-5.42,1.26,753158,1.82,-6.48,-8.77,-11.07,30.04,3.5,34.3,2.57,3.31,-10.18,1.51,-17.85
DFTX,8.43,7.95,-5.36,0.36,913956,0.8,-8.09,-6.03,61.91,196.64,119.61,40.0,4.48,8.36,-15.45,51.59,-32.34
NVVE,280.0,260.0,-5.34,1.94,159,0.25,-5.77,-10.84,-19.75,-89.43,-87.52,38.5,3.87,9.35,-11.62,-90.22,-97.71
INDI,6.56,6.2,-5.2,0.31,1994673,0.78,1.14,11.91,4.55,-13.29,-18.21,52.9,3.08,5.75,1.05,-5.3,-42.22
NKTR,26.1,24.9,-5.14,-0.57,87628,0.85,-7.78,20.29,143.26,253.19,179.09,54.6,5.84,8.11,22.23,110.41,-9.29
POWL,65.08,61.11,-5.12,1.04,1539928,1.36,12.89,23.99,14.42,122.71,105.18,63.8,6.04,6.08,24.3,69.09,-5.12
SYNA,94.38,88.64,-5.04,1.11,360948,1.05,-4.5,3.02,-14.72,-14.45,-20.14,44.2,1.97,3.57,-3.45,-8.53,-26.02
GNRC,151.77,144.14,-5.04,-0.01,1160496,1.03,0.8,5.07,27.8,27.92,13.17,55.7,2.56,3.46,8.68,22.28,-6.54
KURA,22.48,21.43,-4.97,-0.31,641504,1.04,-6.74,14.29,5.83,129.44,39.52,53.5,2.54,4.54,4.31,44.4,-8.92
AEVA,3.47,3.28,-4.93,0.58,309954,1.26,-3.53,4.79,-31.19,21.48,-10.14,44.7,4.88,8.38,-10.65,-18.42,-55.68
ANET,76.34,75.36,-4.76,-3.52,26610760,2.34,-5.83,18.31,12.61,39.99,30.17,53.7,2.91,3.62,5.17,26.52,-7.55
NVTS,3.82,3.61,-4.75,0.79,2635433,1.1,-7.67,-12.59,-36.67,-47.38,-52.69,33.3,4.16,6.81,-16.09,-41.85,-66.67
ASTC,9.42,9.04,-4.74,-0.74,1460,0.32,-4.94,-1.9,21.81,20.45,5.61,45.1,2.51,4.21,-1.59,0.16,-39.12
NAUT,2.77,2.64,-4.69,0.0,71700,1.08,-9.59,10.0,-6.05,-2.22,-12.58,45.9,3.74,6.04,-0.7,-8.22,-41.59
