ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
POWI,15.22,13.46,-10.64,1.03,451504,1.05,-11.29,-4.22,9.17,7.4,29.53,34.2,3.49,4.68,-6.47,7.98,-13.97
LGND,26.04,23.4,-9.3,0.93,91426,1.04,-13.72,-26.83,-36.89,-43.15,-52.32,26.4,4.5,8.22,-26.29,-40.75,-59.96
IESC,21.38,19.82,-7.47,-0.19,105782,1.07,-6.73,-15.37,-12.57,-26.89,9.38,36.4,3.51,6.71,-19.35,-23.84,-45.2
MEI,10.16,9.52,-6.43,-0.09,310227,1.1,-7.01,-13.93,-21.45,-25.32,3.92,33.3,3.72,7.32,-19.89,-22.56,-38.66
AZZ,11.26,10.54,-6.06,0.34,442507,1.1,-10.04,-16.22,-15.61,-20.03,-2.17,35.2,4.42,7.15,-19.05,-12.61,-38.46
PKE,11.84,11.16,-6.03,-0.3,355586,1.24,-7.45,-6.1,-2.39,7.77,17.56,41.6,3.01,4.71,-9.62,-0.39,-21.7
BMI,16.01,15.04,-5.73,0.33,305252,1.58,-6.66,-3.77,12.58,34.27,31.72,47.7,4.4,5.68,0.04,17.97,-6.9
TEX,54.98,51.75,-5.68,0.2,2703511,1.06,-4.98,-26.33,-26.84,-30.2,-3.79,30.0,3.5,5.8,-26.44,-27.05,-39.64
BWEN,103.5,101.2,-5.68,-3.54,2870,0.38,-8.83,29.74,108.66,159.49,418.97,54.2,6.18,7.93,29.26,101.03,-15.38
CLDX,108.0,91.8,-5.56,11.11,5833,3.22,22.89,-19.05,18.6,-45.16,-62.77,50.5,8.08,13.01,-6.85,-41.98,-68.12
AAON,3.34,3.16,-5.43,-0.16,703253,1.17,-2.95,6.09,-15.02,-6.87,0.11,46.5,3.46,5.01,-5.66,-7.63,-22.77
NVEC,14.57,13.67,-5.27,0.98,81230,0.88,-10.76,-22.22,-36.18,-32.52,-25.81,19.7,1.92,4.86,-22.58,-26.16,-47.75
EXTR,3.87,3.67,-5.17,0.0,940187,0.86,-5.9,-10.27,4.26,-3.17,-11.78,40.6,3.16,4.81,-6.21,-8.32,-21.08
EME,23.26,22.11,-5.04,-0.08,715954,0.68,-14.04,-30.62,-27.13,-28.13,-16.38,28.8,3.45,6.28,-22.87,-26.27,-38.6
LSCC,3.4,3.23,-5.0,0.0,1992025,0.81,-11.51,-24.88,-33.54,-38.48,-50.61,19.9,2.48,5.32,-23.18,-37.98,-55.33
AMD,10.83,10.27,-4.73,0.46,26667646,1.35,-18.75,-19.45,-14.27,-29.66,-47.39,24.5,2.87,5.96,-21.32,-24.98,-54.78
AIT,23.24,22.21,-4.56,-0.11,399846,0.97,-4.06,-14.23,-11.91,-1.65,6.43,37.4,2.97,4.85,-10.37,-1.91,-20.64
LFUS,30.66,29.31,-4.51,-0.09,136186,0.66,-0.56,-3.23,-0.5,-17.85,5.46,45.6,2.34,3.27,-4.5,-10.48,-24.62
MU,8.32,7.96,-4.18,0.24,15131228,0.88,-12.35,-14.95,-28.58,-32.94,-42.83,27.9,2.93,5.12,-20.82,-30.31,-46.28
MWA,8.39,8.04,-3.9,0.3,473315,0.71,-2.24,-13.67,-25.95,-41.15,-37.21,37.0,3.62,5.81,-17.16,-31.83,-50.27
PCAR,20.83,20.08,-3.88,-0.31,5119160,0.71,-1.58,-15.5,-15.73,-18.63,7.05,35.3,2.84,4.61,-14.32,-14.96,-28.8
JCI,14.91,14.37,-3.78,-0.22,9993512,1.08,-1.03,-8.78,-12.84,-26.29,-20.76,36.9,1.92,3.1,-10.0,-19.92,-29.69
NTAP,19.56,18.97,-3.67,-0.69,7648292,0.58,-7.79,-21.84,-15.84,-23.78,-40.17,28.8,2.22,4.81,-14.56,-24.67,-41.71
ON,8.62,8.31,-3.6,0.0,5055013,0.47,-7.56,-31.32,-29.28,-22.48,10.8,27.8,4.28,5.6,-25.94,-23.44,-36.03
ADTN,17.32,16.73,-3.55,-0.13,831478,0.94,-5.77,-6.44,-20.26,-18.64,-9.31,36.1,2.37,3.79,-8.65,-14.73,-24.91
FLS,25.47,24.4,-3.49,0.73,1911437,0.64,-0.79,15.98,26.44,29.22,75.57,55.2,4.41,3.77,9.24,29.2,-5.11
QUIK,53.9,51.1,-3.44,1.85,13112,0.89,-8.75,10.61,5.19,29.89,15.87,43.9,3.58,6.03,1.18,16.92,-13.3
MCHP,10.65,10.32,-3.34,-0.18,7278045,1.3,-10.37,-14.85,-25.62,-30.99,-16.98,24.9,1.82,3.25,-16.43,-24.89,-34.45
QCOM,29.45,28.56,-3.33,-0.32,23968049,0.83,-5.28,-3.95,1.57,-11.51,4.59,42.3,2.35,3.52,-4.75,-6.28,-15.53
SPXC,23.55,22.86,-3.3,-0.34,2635203,0.88,-3.89,4.9,10.01,12.82,57.7,45.5,3.2,3.51,1.2,15.26,-11.7
MRVL,14.31,13.79,-3.22,0.43,10328795,0.84,-8.73,-3.91,3.9,0.39,-18.18,37.7,2.54,4.5,-5.93,-8.03,-24.72
SRPT,15.12,14.57,-3.21,0.4,36593,0.83,-5.86,-15.44,-7.67,-20.2,-22.01,38.9,3.12,6.21,-10.76,-12.37,-38.99
LII,28.71,27.72,-3.21,0.24,620351,1.0,-8.07,-6.67,-8.62,-5.59,7.28,40.5,2.45,4.19,-5.12,-6.32,-15.66
RRX,39.06,37.89,-3.21,-0.22,207344,0.72,-4.66,-8.62,-15.37,-7.64,-14.17,36.7,2.37,3.82,-9.63,-8.86,-22.73
ALOT,7.75,7.7,-3.15,-2.44,4778,0.38,3.47,-4.6,8.66,-21.03,-8.09,49.0,3.83,3.89,-2.54,-9.84,-21.03
MOD,20.94,20.36,-3.14,-0.38,174400,0.65,-8.9,-10.9,-26.76,-14.13,-19.43,31.3,2.37,4.52,-17.34,-17.86,-29.65
