ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
EOSE,4.75,4.14,-10.97,2.15,9140314,0.99,-2.82,52.77,32.27,191.55,204.41,55.3,7.75,12.62,41.37,110.71,-17.69
WATT,144.0,146.7,-9.11,-10.78,2558,1.39,-5.6,-21.13,-48.31,-71.09,-70.54,39.7,6.55,13.07,-20.99,-64.42,-84.07
DFLI,152.1,144.9,-8.0,-3.43,31015,0.67,9.52,-44.48,-49.37,-83.19,-86.62,36.8,12.3,14.2,-40.7,-75.66,-93.58
SYM,47.85,43.37,-7.63,1.92,1029622,0.89,4.99,0.65,55.78,226.83,260.22,54.0,6.58,9.08,19.34,107.83,-15.33
SLDP,3.13,2.81,-7.57,2.96,7026463,2.42,9.77,39.11,-2.77,26.58,18.57,61.0,5.06,7.31,23.51,-13.72,-62.58
NVVE,11504.0,10392.0,-5.43,4.69,63,0.49,3.26,38.19,-15.65,-29.4,0.08,63.0,5.29,11.1,23.68,-20.91,-84.93
LINK,4.76,4.63,-4.84,-2.28,1833,0.21,-2.62,1.46,14.51,15.01,31.4,47.2,3.43,4.84,3.98,15.25,-9.39
CNEY,141.0,135.6,-3.83,0.0,1807,1.83,-4.99,-12.66,-2.32,-80.97,-76.21,37.6,3.01,7.66,-13.37,-76.77,-93.59
VKTX,16.34,15.39,-3.81,2.12,1576100,0.42,-1.79,-36.59,-13.0,82.78,80.63,33.6,5.47,8.15,-26.49,31.18,-37.92
OM,308.7,290.55,-3.73,2.29,28544,0.92,-3.87,-15.41,5.1,-27.29,-22.21,39.2,3.0,6.09,-8.55,-7.66,-35.99
EFOI,1.93,1.92,-3.52,-3.02,11489,0.47,3.23,-29.69,-48.77,-40.42,-19.33,38.6,6.29,9.76,-26.68,-40.14,-70.74
DCTH,5.88,5.49,-3.17,3.7,374937,5.23,-2.83,-21.01,-4.52,53.8,58.67,37.8,3.76,6.91,-14.11,19.91,-31.03
SMR,8.03,7.63,-3.17,1.9,1284244,0.77,10.42,-3.17,-13.0,-27.33,-25.49,52.1,4.08,5.48,-1.72,-21.6,-50.2
CELC,10.03,9.59,-3.13,1.31,54461,0.28,-6.76,-13.68,-4.1,-11.37,-25.2,36.3,3.69,7.38,-8.74,-8.39,-31.55
FTH,26.0,25.2,-3.08,0.0,446,0.26,0.8,-6.67,-13.7,-17.65,-12.5,44.2,4.32,7.14,-10.47,-14.26,-43.24
BLZE,5.46,5.23,-2.97,1.3,134283,0.67,5.44,26.02,8.96,-28.65,-14.82,67.0,4.26,6.73,20.8,3.52,-34.21
NVAX,9.88,9.34,-2.91,2.7,5416867,0.75,26.9,25.03,3.32,-23.82,-4.6,65.5,7.5,7.32,20.9,-20.29,-86.65
PPSI,7.81,7.56,-2.83,0.39,61290,0.3,-7.35,14.03,69.51,170.0,183.15,50.2,6.87,9.16,12.33,87.46,-22.86
DELL,55.5,54.17,-2.82,-0.43,5882103,1.17,-0.07,13.78,30.22,28.12,32.44,63.7,1.41,2.25,11.52,28.58,-2.82
CAN,3.0,2.84,-2.74,2.74,5545163,1.61,25.11,33.96,-2.74,13.6,46.39,67.6,5.35,6.7,21.85,5.43,-37.03
LEDS,2.44,2.38,-2.66,0.0,16272,0.38,1.93,-0.21,7.95,25.0,30.49,49.9,4.68,7.72,2.78,6.47,-34.39
BLDP,4.66,4.45,-2.63,1.97,3689823,0.87,3.97,3.25,-14.42,-19.68,-5.92,51.7,5.34,5.33,0.88,-16.57,-50.39
RGNX,20.23,19.31,-2.62,2.02,345117,0.77,0.68,-3.93,9.03,-11.67,-13.21,47.7,2.68,5.28,-1.02,-9.6,-44.89
ZURA,6.92,6.35,-2.61,6.13,224960,0.49,-13.25,-11.93,-50.93,,-78.83,40.5,11.28,18.27,-9.26,,-80.88
NEOV,3.2,3.12,-2.5,0.0,63607,0.73,0.65,3.31,41.18,20.93,16.61,49.7,10.72,9.84,14.74,3.15,-42.22
SLDB,5.18,5.05,-2.32,0.19,6970,0.18,-4.36,-20.35,4.55,-15.83,-10.14,33.1,4.33,4.79,-13.78,-16.86,-61.12
GWW,789.75,777.3,-2.31,-0.75,348245,1.31,-0.69,10.02,19.88,39.39,39.82,62.4,1.48,2.01,9.26,23.22,-2.44
AAOI,10.32,9.54,-2.15,5.85,6553951,1.57,35.7,197.2,318.42,343.72,407.45,82.5,9.42,9.25,170.7,256.3,-2.15
NA,19.4,18.6,-2.11,2.11,6930,0.8,-11.43,-31.11,72.22,45.31,58.43,45.9,4.85,13.06,2.48,29.14,-84.56
HWM,51.32,49.66,-2.05,1.22,4557498,1.69,1.55,8.1,16.41,23.9,27.14,65.1,1.17,1.8,8.31,22.15,-2.05
ATRO,16.16,15.55,-2.05,1.78,142484,0.61,-4.31,7.0,25.07,83.3,84.02,51.8,2.69,3.69,7.48,44.0,-7.44
VRDN,20.78,20.1,-1.95,1.37,1358359,1.31,-17.32,-21.24,-19.7,-39.05,-29.47,31.6,5.3,7.21,-18.96,-24.33,-46.54
NAMS,11.95,11.75,-1.84,-0.17,52869,0.63,-0.93,3.98,-13.09,2.09,4.91,42.3,2.53,5.97,-7.51,,-33.65
NVCT,15.28,15.07,-1.82,-0.46,26033,0.26,-4.62,-15.43,7.03,102.15,100.93,35.6,2.5,5.32,-9.27,35.47,-18.1
NTAP,79.45,77.35,-1.79,0.88,2004895,0.92,1.39,10.96,16.14,21.24,27.24,65.7,1.2,1.92,10.5,16.49,-1.79
