ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
INVE,21.1,21.1,-9.83,-9.83,0,0.0,-4.09,-7.86,-15.6,1.44,7.11,45.0,5.09,5.97,-8.86,-7.89,-34.06
BOSC,7.6,7.0,-7.89,0.0,6355,3.41,-16.67,-18.6,-20.45,9.38,59.09,40.0,8.48,16.98,-17.88,-40.29,-79.29
NKTR,117.75,111.3,-5.36,0.13,42754,0.78,7.54,14.15,35.15,83.66,28.15,64.6,3.58,5.21,14.46,41.3,-5.36
MYRG,19.57,18.77,-5.15,-1.11,107560,0.54,-4.53,-8.48,28.74,29.63,87.7,45.8,3.53,6.06,-4.44,33.48,-17.6
TSEM,10.35,9.3,-4.62,6.15,29841,1.07,37.78,113.79,129.63,287.5,287.5,74.1,8.45,8.79,74.55,141.25,-20.51
ALT,87.93,85.09,-4.0,-0.8,3922,1.9,7.14,10.6,9.59,1.27,0.0,59.1,5.72,6.71,9.4,16.74,-26.15
HXL,9.53,9.23,-3.77,-0.61,1529146,1.37,-0.88,2.0,14.49,24.29,25.9,49.8,2.34,4.87,-4.96,14.32,-54.59
MEI,6.44,6.19,-3.64,0.26,298369,1.0,-1.2,7.71,32.56,56.0,6.62,54.5,6.76,8.13,12.02,22.02,-44.78
DIOD,18.51,18.0,-3.33,-0.59,343600,1.28,-2.86,15.46,23.8,182.57,173.56,61.7,3.0,4.71,13.69,73.3,-36.31
ULBI,6.44,6.22,-3.27,0.16,116596,1.18,-6.04,-10.12,-21.46,-27.93,-55.16,39.6,3.5,5.6,-8.6,-24.78,-55.25
KOPN,4.32,4.2,-3.23,-0.46,107449,0.6,3.45,11.41,65.35,147.06,99.05,59.9,4.17,5.14,10.66,68.3,-3.23
AGX,12.42,12.11,-3.12,-0.63,28273,1.05,0.15,21.39,16.92,55.33,39.93,57.9,3.66,4.82,10.45,24.44,-9.67
NVEC,34.52,33.32,-2.96,0.53,195850,1.11,14.06,17.69,55.58,110.84,108.67,67.8,4.49,5.09,23.85,68.27,-2.96
MVIS,28.0,27.2,-2.86,0.0,65771,1.14,6.92,20.57,87.85,115.19,71.72,66.8,4.15,5.64,29.08,89.16,-2.86
LSCC,2.22,2.06,-2.83,4.72,2352053,3.23,5.1,12.57,21.18,40.14,38.26,60.1,4.14,7.35,8.18,26.91,-23.42
