ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
KLAC,4.76,3.75,-16.99,5.28,208952578,2.57,-27.34,-13.8,8.13,75.15,19.35,39.1,7.43,14.48,-16.47,28.27,-33.55
LRCX,4.2,3.69,-9.6,2.76,40288039,0.88,-13.69,-3.25,13.0,80.81,14.62,43.4,7.31,12.52,-10.79,37.85,-22.71
AMAT,40.91,36.05,-8.77,3.53,62097312,1.75,-16.58,3.97,43.02,123.76,40.74,43.7,5.98,10.23,-3.92,53.13,-22.53
LEU,791.32,734.29,-8.33,-1.21,17,1.54,-10.81,4.76,-37.89,-53.3,-39.54,38.7,3.74,6.3,-1.12,-45.96,-69.66
AMD,38.6,35.5,-6.58,1.58,30028400,2.46,0.0,44.19,88.03,289.25,129.03,64.1,4.9,9.18,37.92,133.38,-6.58
RTX,14.18,13.47,-5.23,-0.18,10585126,1.27,-1.04,13.07,-5.31,11.5,-2.23,55.3,3.23,4.71,11.28,2.35,-17.69
PH,24.08,22.9,-4.9,0.0,584795,0.79,2.45,22.61,-10.56,-4.2,-7.92,61.0,3.63,4.08,13.78,1.57,-13.8
NVDA,0.15,0.14,-4.25,0.77,85597774,0.74,-21.38,-28.52,79.2,243.69,61.29,44.7,8.23,17.73,-1.31,84.09,-49.45
GE,252.4,241.25,-3.96,0.48,5271891,1.09,-4.07,12.72,-2.08,25.87,0.26,49.4,3.1,3.84,6.0,14.54,-7.63
MU,57.05,52.83,-3.95,3.72,12495019,1.12,-18.63,-5.75,36.75,58.49,40.24,43.5,7.68,10.23,4.78,39.89,-24.47
PCAR,3.82,3.65,-3.44,0.92,7555646,1.32,-5.18,5.64,9.63,6.57,9.92,49.8,3.93,5.73,4.37,2.31,-19.2
CAT,15.51,14.82,-3.29,1.18,5922060,1.18,-0.79,9.8,-19.0,-24.81,-13.03,56.0,3.13,4.57,8.33,-15.89,-34.72
ITW,22.86,22.53,-3.01,-1.59,1707337,0.84,5.66,6.45,-8.84,-17.29,-2.51,57.8,3.67,4.48,7.77,-7.92,-23.42
DE,15.8,15.24,-2.22,1.31,4015549,1.45,3.71,11.31,-9.75,15.35,-2.63,60.0,2.69,5.61,9.43,5.37,-13.24
LMT,14.45,14.61,-2.03,-3.15,5483009,1.58,2.0,26.27,4.15,-21.73,6.74,67.4,3.02,4.35,17.04,-15.29,-51.5
JCI,27.73,27.25,-1.21,0.54,10538544,0.85,-3.69,-0.93,33.85,-5.11,21.27,46.4,2.76,5.1,4.75,4.01,-13.56
GWW,39.02,38.63,-0.87,0.13,641131,0.7,-2.79,6.78,-3.29,13.13,9.47,49.2,3.08,4.21,3.7,5.93,-12.75
INTC,40.84,40.09,-0.62,1.23,104643864,1.23,-6.75,0.73,33.01,67.95,39.13,43.2,3.52,5.86,0.16,35.69,-15.99
ROK,12.13,12.03,-0.37,0.46,1486367,2.38,0.59,7.95,-10.44,-13.37,-11.22,54.0,2.88,4.84,0.13,-13.22,-30.69
MCHP,10.67,10.36,-0.25,2.74,6823092,0.88,-6.99,5.04,31.29,83.04,37.72,49.6,6.78,10.79,5.74,41.13,-14.26
ADI,48.32,46.54,-0.21,3.62,4926732,1.26,-21.18,-7.28,32.43,137.2,37.77,37.7,7.01,11.56,-16.5,48.67,-32.48
MMM,33.16,33.21,0.13,0.0,5814878,1.24,1.51,14.82,-5.35,5.6,1.03,59.8,2.77,4.13,7.91,2.9,-7.23
NTAP,47.03,45.19,0.43,4.51,9671097,1.09,-22.0,-34.2,32.85,214.24,33.97,34.1,8.36,21.49,-33.92,40.12,-52.63
GD,19.21,19.37,0.83,0.0,2237610,1.1,3.16,22.23,0.0,1.76,8.51,73.6,1.66,3.63,18.49,-2.36,-28.3
EMR,18.66,18.62,0.88,1.11,3461224,0.69,3.62,31.58,-6.64,-2.56,-0.26,73.5,2.91,3.6,18.13,0.59,-17.75
TXN,51.81,51.91,1.0,0.81,17094848,1.11,-11.32,-3.48,38.64,66.11,37.98,40.4,4.51,8.74,-10.04,33.52,-24.37
QCOM,46.58,46.03,1.1,2.31,41478337,0.96,-9.07,-1.18,-11.62,147.69,-29.46,42.2,4.98,9.19,-7.43,41.13,-29.46
ITT,4.25,4.31,1.29,0.0,1645684,0.6,-0.34,19.66,-9.61,-4.19,-7.3,59.0,2.43,4.06,9.59,-5.85,-24.62
DOV,26.47,26.85,1.43,0.0,2301732,1.57,5.49,25.28,16.36,38.46,21.17,81.1,1.58,3.29,22.7,26.08,0.0
ETN,10.88,11.11,2.45,0.34,1880258,1.02,3.47,3.47,11.63,-6.43,11.57,58.5,2.05,3.95,8.07,-1.97,-21.48
BMY,40.51,41.85,2.59,-0.69,7575889,0.9,9.93,32.18,2.1,-10.18,4.02,64.4,4.06,4.59,15.78,-0.03,-14.0
FAST,1.2,1.26,2.92,-1.85,44784686,2.89,25.31,47.69,25.63,52.85,36.93,74.9,4.34,4.89,28.26,26.01,-3.54
TT,11.31,11.6,3.07,0.5,3206216,0.94,6.65,26.2,-9.11,-10.75,-8.57,64.7,4.11,4.85,17.36,-6.07,-31.58
PEG,8.57,9.01,4.46,-0.63,2306864,1.22,11.7,21.86,-3.21,-9.57,0.33,74.0,2.73,3.17,13.57,-3.65,-16.4
HON,39.34,39.11,4.93,5.54,6007590,1.46,6.33,20.74,-7.03,-4.25,-1.8,60.7,4.48,5.29,16.6,-1.95,-17.74
NOC,19.43,20.21,5.13,1.08,1875654,1.69,6.64,14.43,13.26,8.89,14.57,72.8,2.53,3.57,20.13,4.67,-18.93
D,11.57,12.18,5.27,0.0,3935986,1.69,13.47,21.52,9.36,1.79,19.31,75.7,2.44,3.19,16.01,5.47,-6.48
