ticker,open,close,chg_pct,gap_pct,vol,relvol,perf_1w,perf_1m,perf_3m,perf_6m,perf_ytd,rsi14,volatility_1m,atr14_pct,dist_sma50,dist_sma200,pct_52wh
OSIS,11.73,11.21,-15.33,-11.4,137451,2.14,-13.7,-13.5,-30.5,-47.0,-21.94,38.6,5.69,8.88,-11.37,-42.89,-56.72
GE,61.38,57.95,-11.14,-5.88,56369158,2.92,-12.97,-25.47,-36.81,-58.26,-29.81,28.7,3.9,8.6,-25.13,-51.27,-68.82
ISSC,1.94,1.71,-10.07,1.89,203362,3.2,-24.74,-22.7,-59.49,-38.23,-27.6,36.7,8.32,16.62,-27.45,-49.25,-71.23
ASTC,48.0,48.0,-5.88,-5.88,40,0.32,6.67,23.08,-15.79,-34.69,18.52,50.6,6.88,12.42,-0.87,-25.81,-82.8
KTOS,12.5,12.1,-5.47,-2.34,11870,1.22,-1.63,-6.2,-14.79,-33.88,-6.92,44.1,4.87,8.72,-6.2,-27.56,-45.5
LMT,56.85,54.79,-5.35,-1.79,7182395,1.8,1.32,2.04,0.95,-23.13,-5.88,49.8,2.77,4.34,3.28,-17.24,-32.67
WCC,17.8,17.65,-4.65,-3.84,1033481,1.51,-3.02,5.18,6.97,-49.79,-9.49,47.8,5.15,8.05,4.87,-42.65,-61.72
KOPN,1.7,1.69,-4.52,-3.95,125418,0.92,-6.11,-16.75,-11.98,-40.07,-19.91,41.5,5.04,10.47,-12.92,-34.81,-51.01
ALNT,1.17,1.15,-4.15,-2.07,40193,0.26,-14.76,3.92,-30.19,-67.66,-4.64,45.2,15.74,23.49,-6.54,-55.35,-68.1
RTX,21.25,21.11,-3.74,-3.06,10891417,0.86,-5.17,-8.93,-3.05,-26.61,-14.25,35.6,1.97,4.05,-5.54,-22.12,-37.31
PRSO,17280.0,16560.0,-3.72,0.47,11,0.67,-4.61,10.11,-38.94,-50.0,-1.43,46.1,4.02,8.87,-3.76,-46.69,-64.19
STX,1.8,1.79,-3.7,-3.08,60591827,3.09,-28.18,-29.48,-61.12,-79.08,-38.78,33.4,8.95,16.75,-31.92,-75.96,-86.97
CAT,26.34,26.26,-3.62,-3.33,25785330,1.87,-8.9,-14.12,-1.75,-48.58,-23.51,34.0,3.04,6.28,-10.9,-41.15,-57.93
CBAT,8.05,8.05,-3.01,-3.01,18951,0.14,-4.17,-28.76,-35.86,-67.08,-10.56,42.2,11.99,11.01,-19.39,-53.41,-69.33
XLI,16.43,16.38,-2.98,-2.71,24115922,1.83,-4.91,-7.17,-11.76,-39.58,-15.01,37.0,2.51,4.18,-7.84,-32.98,-48.05
NOC,33.67,33.08,-2.95,-1.2,2730885,0.92,-0.19,8.13,1.64,-30.16,0.13,53.3,2.44,3.93,8.84,-22.13,-43.49
GSIT,2.65,2.57,-2.65,0.38,26098,0.43,-1.91,-9.82,-22.12,-29.97,-7.55,33.1,2.6,3.58,-12.07,-25.96,-40.23
